record_id,dead_lid,phase_sig,deposited_at,removed_at,removal_reason
0,128,-2.625,20,20,consumed
1,118,-0.1839,20,23,expired
2,78,0.1221,20,20,consumed
3,127,-0.4114,20,20,consumed
4,116,2.9091,21,21,consumed
5,53,0.5997,21,21,consumed
6,117,2.8386,22,22,consumed
7,130,-0.0576,25,28,expired
8,132,-1.9482,30,30,consumed
9,134,-2.9928,33,33,consumed
10,136,-1.4394,34,34,consumed
11,126,-0.6322,34,37,expired
12,135,2.8284,37,37,consumed
