window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6152,11,5,0,1.9983,0,18.0,0,0,6.64,1.0,6152.0,630,1.0,405,603,198,2191,0.00092,0.0072,392.279,0,0.0,0.0068,0.001,3,0,0,0,0.031838,0.015625,64,0.5092,0.0318,0.2213,0.003
2,5000,3787,1,3,0,1.9983,0,16.9,483,3302,5.23,0.8305,4594.7,485,1.0,382,11,34,2206,0.001028,0.0071,377.1384,1,1.0,0.0054,0.0011,0,0,0,0,0.029727,0.015625,64,0.4744,0.0616,0.2147,0.003529
3,5000,3500,1,5,0,1.9983,0,16.6,294,3228,5.02,0.8678,4058.3,272,1.0,314,1,69,2147,0.001006,0.0088,248.8564,2,2.0,0.0058,0.0013,1,0,0,0,0.03574,0.015625,64,0.5628,0.0966,0.2094,0.003856
4,5000,3134,2,3,0,1.9983,0,24.3,62,3100,4.53,0.8554,3701.4,34,1.0,279,6,41,1864,0.001212,0.0122,49.2041,3,2.9,0.0085,0.0021,0,0,0,0,0.048714,0.015625,64,0.6793,0.1453,0.2191,0.003856
5,5000,3108,2,4,0,1.9982,0,22.7,8,3100,4.49,0.8871,3503.6,8,1.0,237,3,45,1716,0.001311,0.0139,11.4007,4,3.9,0.0085,0.0025,0,0,0,0,0.044892,0.015625,64,0.6519,0.1902,0.2331,0.003529
6,5000,3115,1,4,1,1.9983,0,20.3,7,3108,4.48,0.9182,3392.6,7,1.0,209,1,29,1605,0.001382,0.0211,12.939,5,4.9,0.0119,0.0031,0,0,0,0,0.036972,0.015625,63,0.5774,0.2272,0.2403,0.003
7,5000,3069,2,6,0,1.9971,2,24.0,10,3050,4.47,0.9267,3311.7,19,1.0,189,10,30,1543,0.001436,0.0236,36.4683,6,5.7,0.0095,0.0033,0,0,0,0,0.050817,0.015625,59,0.6925,0.278,0.2441,0.002471
8,5000,3132,1,3,1,1.9953,2,23.9,3,3129,4.55,0.9573,3271.8,3,1.0,170,2,21,1432,0.00146,0.0222,6.3158,7,6.6,0.0116,0.0037,0,0,0,0,0.046465,0.015625,57,0.6637,0.3244,0.2546,0.002144
9,5000,3037,0,0,3,1.9948,2,21.7,0,3037,4.46,0.9418,3224.8,0,1.0,153,0,17,1347,0.001549,0.0226,0.0,8,7.5,0.0119,0.0042,0,0,0,0,0.042889,0.015625,57,0.6357,0.3651,0.2593,0.002144
10,5000,3126,1,3,0,1.9853,1,24.2,4,3122,4.55,0.9748,3206.8,4,1.0,144,2,11,1291,0.001478,0.0253,10.3896,9,8.5,0.0196,0.0043,0,0,0,0,0.04798,0.015625,56,0.6743,0.3928,0.2671,0.002471
11,5000,3044,1,4,1,1.9861,1,17.3,3,3036,4.44,0.9573,3179.7,8,1.0,139,3,8,1279,0.00144,0.02,20.9424,10,9.4,0.0138,0.004,0,0,0,0,0.0425,0.015625,57,0.6324,0.4328,0.2749,0.003
12,5000,3078,1,5,3,1.9602,2,17.0,3,3070,4.47,0.9728,3164.1,8,1.0,123,1,17,1210,0.001653,0.0354,20.8877,11,10.4,0.0207,0.0055,1,0,0,0,0.055556,0.015625,53,0.7188,0.4833,0.2838,0.003529
13,5000,3064,2,5,3,1.9807,2,17.1,12,3047,4.42,0.9728,3149.8,17,1.0,117,2,8,1178,0.001811,0.0337,48.9914,12,11.1,0.0213,0.0059,2,0,0,0,0.05618,0.015625,51,0.7219,0.5283,0.2935,0.003856
