window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6099,12,5,0,1.9994,0,18.3,0,0,6.64,1.0,6099.0,557,1.0,336,534,198,1955,0.001058,0.0062,399.2832,0,0.0,0.0062,0.0011,1,0,0,0,0.031969,0.015625,62,0.5112,0.032,0.2835,0.003
2,5000,3652,2,3,0,1.9993,0,17.0,414,3250,5.14,0.8215,4494.3,402,1.0,320,9,25,1977,0.001216,0.0072,376.0524,1,1.0,0.005,0.0014,0,0,0,0,0.031723,0.015625,62,0.5075,0.0615,0.2832,0.003529
3,5000,3308,0,0,3,1.9993,0,16.7,205,3119,4.72,0.851,3911.7,189,1.0,252,2,70,1901,0.0012,0.0099,232.2981,2,2.0,0.007,0.0017,0,0,0,0,0.034757,0.015625,61,0.5504,0.0934,0.2806,0.003856
4,5000,3279,2,4,0,1.9993,0,16.6,48,3244,4.61,0.8994,3665.8,35,1.0,192,8,68,1677,0.001389,0.0131,58.1395,3,2.9,0.0102,0.0021,0,0,0,0,0.033528,0.015625,62,0.534,0.1153,0.2738,0.003856
5,5000,3035,1,3,1,1.9993,0,16.6,7,3023,4.45,0.8783,3455.5,12,1.0,169,7,30,1376,0.001735,0.0174,27.5862,4,3.7,0.0109,0.0033,0,0,0,0,0.047826,0.015625,57,0.6733,0.157,0.2801,0.003529
6,5000,3100,1,5,0,1.9993,2,16.6,10,3085,4.49,0.9243,3354.0,15,1.0,155,1,15,1328,0.001845,0.0221,34.5622,5,4.7,0.0133,0.0039,1,0,0,0,0.050885,0.015625,58,0.6929,0.2079,0.2966,0.003
7,5000,3078,1,4,0,1.9986,2,16.6,7,3066,4.47,0.937,3285.0,12,1.0,147,2,10,1305,0.001752,0.027,28.6396,6,5.7,0.0203,0.0039,0,0,0,0,0.04955,0.015625,55,0.6847,0.2439,0.3048,0.002471
8,5000,3029,2,4,0,1.998,2,16.5,11,3016,4.39,0.9383,3228.1,13,1.0,138,9,18,1257,0.001739,0.0274,31.0881,7,6.4,0.0211,0.0043,0,0,0,0,0.047264,0.015625,56,0.6694,0.2862,0.3092,0.002144
9,5000,3188,1,5,0,1.999,2,16.6,12,3176,4.51,0.99,3220.1,12,1.0,128,3,13,1207,0.001893,0.0254,28.8714,8,7.4,0.0187,0.0049,1,0,0,0,0.050891,0.015625,56,0.693,0.3091,0.3129,0.002144
10,5000,3114,0,0,1,1.9949,2,16.6,0,3114,4.54,0.9729,3200.8,0,1.0,116,0,12,1087,0.0019,0.0264,0.0,9,8.4,0.0158,0.005,0,0,0,0,0.047493,0.015625,54,0.671,0.3493,0.3157,0.002471
11,5000,3101,0,0,0,1.9716,1,16.6,0,3101,4.42,0.9739,3184.2,0,1.0,104,0,12,1014,0.001963,0.0217,0.0,10,9.4,0.0165,0.005,0,0,0,0,0.052632,0.015625,52,0.7031,0.3927,0.3244,0.003
12,5000,3106,1,5,1,1.9821,1,16.6,3,3098,4.46,0.9792,3172.1,8,1.0,100,4,8,1000,0.001954,0.0324,23.4899,11,10.1,0.0243,0.006,1,0,0,0,0.058252,0.015625,52,0.7318,0.4445,0.3311,0.003529
13,5000,3026,0,0,1,1.9465,1,16.6,0,3021,4.43,0.9603,3151.3,5,1.0,91,0,9,927,0.002172,0.0442,17.4216,12,11.2,0.0298,0.0075,0,0,0,0,0.085034,0.015625,47,0.8163,0.4853,0.3387,0.003856
14,5000,3032,1,5,3,1.92,1,16.5,0,3022,4.43,0.967,3135.4,10,1.0,84,1,8,871,0.002376,0.0593,40.1606,13,12.0,0.0292,0.0079,1,0,0,0,0.083004,0.015625,45,0.8118,0.5213,0.3446,0.003856
