window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6148,23,7,0,1.9994,0,18.1,0,0,6.59,1.0,6148.0,703,1.0,435,654,219,2334,0.000834,0.0077,411.2478,0,0.0,0.0057,0.0009,3,0,0,0,0.039402,0.015625,64,0.6034,0.0394,0.2683,0.003
2,5000,3804,4,5,0,1.9994,0,16.9,469,3315,5.32,0.8334,4611.3,489,1.0,404,12,43,2346,0.000967,0.0143,352.3055,1,1.0,0.0058,0.0012,1,0,0,0,0.048458,0.015625,64,0.6776,0.0851,0.2569,0.003529
3,5000,3410,4,4,0,1.9994,0,16.7,289,3135,4.94,0.8549,4027.2,275,1.0,321,10,93,2280,0.000976,0.0124,251.3812,2,1.9,0.0064,0.0015,0,0,0,0,0.04612,0.015625,64,0.6612,0.1313,0.258,0.003856
4,5000,3094,1,5,0,1.9993,0,16.6,70,3039,4.61,0.8527,3667.1,55,1.0,275,7,53,1973,0.001221,0.0175,72.3056,3,2.9,0.0107,0.0024,1,0,0,0,0.0375,0.015625,63,0.5833,0.1688,0.2586,0.003856
5,5000,3075,2,5,0,1.9993,0,16.5,20,3050,4.51,0.8862,3469.7,25,1.0,247,5,33,1862,0.001216,0.0138,36.6569,4,3.8,0.0101,0.0026,1,0,0,0,0.038514,0.015625,63,0.5943,0.2018,0.2562,0.003529
6,5000,3167,2,5,0,1.9991,2,16.5,14,3145,4.45,0.9363,3383.5,22,1.0,222,7,32,1770,0.001309,0.0166,35.7143,5,4.7,0.0117,0.0029,1,0,0,0,0.04236,0.015625,61,0.6311,0.2441,0.27,0.003
7,5000,3083,1,3,0,1.999,2,16.5,7,3067,4.52,0.9321,3308.6,16,1.0,203,8,27,1721,0.001313,0.0212,20.9691,6,5.5,0.0113,0.0032,0,0,0,0,0.056437,0.015625,60,0.7231,0.2847,0.2779,0.002471
8,5000,3050,2,5,0,2.0,2,16.5,2,3038,4.46,0.9381,3251.2,12,1.0,181,2,24,1630,0.001311,0.019,24.3408,7,6.6,0.0128,0.0034,1,0,0,0,0.051331,0.015625,59,0.6956,0.336,0.2862,0.002144
9,5000,3155,1,5,0,1.9992,2,16.5,0,3146,4.48,0.9762,3231.9,9,1.0,162,1,20,1497,0.001437,0.0225,19.2719,8,7.5,0.0143,0.004,1,1,0,0,0.05726,0.015625,58,0.7271,0.3688,0.292,0.002144
10,5000,3094,2,5,0,1.9923,2,16.4,0,3089,4.49,0.9648,3206.9,5,1.0,151,2,13,1453,0.00147,0.0306,11.2613,9,8.4,0.0151,0.0043,1,0,0,0,0.07221,0.015625,59,0.7836,0.3994,0.2967,0.002471
11,5000,3131,1,5,1,1.9874,2,16.5,4,3122,4.55,0.9802,3194.2,9,1.0,147,5,9,1422,0.001466,0.0236,20.1342,10,9.1,0.0131,0.0041,1,0,0,0,0.055794,0.015625,59,0.72,0.4341,0.3016,0.003
