window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6085,15,4,0,1.9989,0,18.3,0,0,6.56,1.0,6085.0,622,1.0,376,591,215,2066,0.00096,0.0072,417.1697,0,0.0,0.0,0.0011,0,0,0,0,0.040575,0.015625,64,0.6149,0.0406,0.2443,0.003
2,5000,3700,5,5,0,1.9989,0,16.9,481,3229,5.27,0.8279,4527.0,471,1.0,355,17,38,2125,0.001055,0.0088,387.6543,1,1.0,0.0085,0.0013,2,0,0,0,0.036616,0.015625,64,0.5733,0.0772,0.2471,0.003529
3,5000,3362,4,5,0,1.9989,0,16.7,273,3106,4.85,0.8568,3960.0,256,1.0,296,14,73,2121,0.001081,0.0116,257.3455,2,1.9,0.0094,0.0016,1,0,0,0,0.037375,0.015625,64,0.5819,0.1146,0.258,0.003856
4,5000,3056,4,5,0,1.9989,0,16.6,59,3016,4.46,0.8546,3610.0,40,1.0,207,4,93,1927,0.001293,0.0139,56.8513,3,2.8,0.0104,0.0023,2,0,0,0,0.036709,0.015625,64,0.5744,0.1437,0.2516,0.003856
5,5000,3115,2,5,0,1.9989,0,16.8,8,3092,4.44,0.9042,3445.0,23,1.0,190,2,19,1572,0.001624,0.0231,43.3962,4,3.8,0.0151,0.0034,1,0,0,0,0.0373,0.015625,61,0.5811,0.1792,0.2529,0.003529
6,5000,3167,0,0,1,1.999,2,16.8,3,3154,4.51,0.941,3365.6,13,1.0,173,0,17,1510,0.001572,0.0229,25.9481,5,4.8,0.015,0.0036,0,0,0,0,0.042065,0.015625,60,0.6286,0.2213,0.2569,0.003
7,5000,3049,1,5,0,1.9994,1,16.7,3,3033,4.44,0.9278,3286.4,16,1.0,156,1,18,1413,0.00166,0.0282,35.8744,6,5.7,0.0133,0.0039,1,0,0,0,0.045553,0.015625,60,0.657,0.2625,0.2598,0.002471
8,5000,3076,1,3,0,1.9991,1,16.4,2,3074,4.43,0.9495,3239.7,2,1.0,146,1,11,1363,0.001583,0.0181,4.6838,7,6.7,0.0123,0.0041,0,0,0,0,0.038462,0.015625,59,0.5938,0.2874,0.2629,0.002144
9,5000,2996,2,5,0,1.9971,2,16.6,5,2981,4.46,0.9389,3190.9,15,1.0,139,9,16,1319,0.001698,0.0228,35.7143,8,7.2,0.0151,0.0042,1,0,0,0,0.041096,0.015625,58,0.6198,0.3262,0.2681,0.002144
10,5000,3031,0,0,1,1.995,2,16.5,5,3013,4.48,0.9586,3161.9,18,1.0,125,3,17,1244,0.001759,0.0365,48.6486,9,8.1,0.014,0.0052,0,0,0,0,0.065104,0.015625,55,0.76,0.3711,0.2737,0.002471
11,5000,3042,0,0,3,1.9986,1,16.5,6,3026,4.45,0.9682,3141.9,16,1.0,114,1,12,1159,0.00174,0.0267,42.735,10,9.1,0.0143,0.005,0,0,0,0,0.061333,0.015625,53,0.7452,0.4245,0.2843,0.003
12,5000,3132,1,4,1,1.9612,1,16.7,5,3122,4.51,0.9973,3140.4,10,1.0,110,6,10,1141,0.001737,0.0278,29.2398,11,9.7,0.0184,0.0054,0,0,0,0,0.041667,0.015625,55,0.625,0.4578,0.2861,0.003529
13,5000,3079,1,5,1,1.9547,1,16.5,7,3072,4.45,0.9832,3131.6,7,1.0,106,1,5,1141,0.001726,0.0321,19.4986,12,10.6,0.0163,0.005,1,0,0,0,0.064171,0.015625,54,0.7565,0.522,0.2893,0.003856
14,5000,3148,0,0,3,1.9448,2,16.5,3145,0,4.46,1.0045,3133.8,3,1.0,100,0,6,1084,0.001875,0.0279,8.6705,13,11.5,0.018,0.006,0,0,0,0,0.050279,0.015625,53,0.6892,0.5723,0.2924,0.003856
15,5000,3137,0,0,3,1.93,1,16.5,3132,0,4.53,1.0009,3134.2,5,1.0,95,2,7,1039,0.001723,0.0328,16.835,14,12.3,0.0135,0.0062,0,0,0,0,0.059016,0.015625,52,0.7352,0.5952,0.294,0.003529
16,5000,3111,1,3,3,1.8907,1,16.5,7,3099,4.49,0.9935,3131.5,12,1.0,95,11,11,1042,0.001816,0.0255,35.3982,15,12.3,0.0173,0.0057,0,0,0,0,0.053824,0.015625,52,0.7097,0.6419,0.2929,0.003
17,5000,3138,0,0,3,1.9367,1,16.5,3128,0,4.52,1.0019,3132.2,10,1.0,91,0,4,1018,0.00182,0.0439,33.1126,16,13.6,0.0219,0.0071,0,0,0,0,0.068966,0.015625,51,0.7734,0.7014,0.2955,0.002471
18,5000,3073,0,0,3,1.9457,1,16.5,8,3065,4.42,0.9831,3126.0,8,1.0,89,3,5,998,0.001874,0.0327,27.7778,17,14.3,0.0207,0.0065,0,0,0,0,0.055556,0.015625,51,0.7188,0.757,0.2973,0.002144
19,5000,3147,1,4,3,1.9518,1,16.5,3143,0,4.48,1.0061,3128.1,4,1.0,82,1,8,950,0.001956,0.0411,14.2349,18,15.3,0.0198,0.0076,0,0,0,0,0.085616,0.015625,51,0.8175,0.8186,0.3038,0.002144
20,5000,3161,3,5,3,1.9197,1,16.5,3147,0,4.48,1.0095,3131.2,14,1.0,83,6,5,968,0.001984,0.0385,46.9799,19,15.3,0.023,0.0077,2,0,0,0,0.073718,0.015625,51,0.788,0.8923,0.3079,0.002471
21,5000,3086,0,0,3,1.9025,2,16.5,2,3076,4.5,0.9869,3126.9,10,1.0,74,1,10,915,0.002109,0.0447,36.1011,20,16.5,0.0231,0.0082,0,0,0,0,0.065292,0.015625,48,0.7607,0.9576,0.3131,0.003
22,5000,3142,0,0,3,1.9357,1,17.2,3133,0,4.56,1.0044,3128.3,9,1.0,68,5,11,842,0.002241,0.0444,34.8837,21,16.6,0.0256,0.0093,0,0,0,0,0.062963,0.015625,44,0.7518,1.0206,0.3187,0.003529
23,5000,3028,1,5,3,1.9201,1,23.9,9,3019,4.48,0.9709,3118.8,9,1.0,66,5,7,844,0.00231,0.0423,36.2903,22,17.0,0.0252,0.0082,1,1,0,0,0.084615,0.015625,44,0.8153,1.0744,0.3259,0.003856
24,5000,3124,0,0,3,1.9251,1,18.2,3115,0,4.49,1.0015,3119.3,9,1.0,66,5,5,822,0.002466,0.038,35.1562,23,16.7,0.0221,0.0089,0,0,0,0,0.068441,0.015625,41,0.7717,1.1049,0.3295,0.003856
25,5000,3086,2,5,3,1.9314,1,16.5,17,3069,4.46,0.9903,3116.1,17,1.0,68,4,2,862,0.002441,0.0401,65.1341,24,16.9,0.0274,0.0087,1,0,0,0,0.069343,0.015625,41,0.7747,1.1596,0.3349,0.003529
26,5000,2993,0,0,3,1.8858,1,16.6,5,2988,4.43,0.9641,3104.4,5,1.0,61,2,9,814,0.002351,0.0455,19.0476,25,17.6,0.0269,0.0095,0,0,0,0,0.072727,0.015625,38,0.7852,1.2096,0.3424,0.003
27,5000,3033,1,4,3,1.8665,1,16.7,3,3030,4.42,0.9792,3097.6,3,1.0,54,1,8,767,0.002372,0.0721,14.8515,26,18.4,0.0276,0.0107,0,0,0,0,0.081731,0.015625,36,0.8088,1.2433,0.3502,0.002471
28,5000,3023,0,0,3,1.8623,1,16.5,3,3015,4.41,0.9782,3090.5,8,1.0,52,5,7,752,0.002381,0.0502,34.9345,27,18.8,0.0293,0.0095,0,0,0,0,0.079498,0.015625,33,0.8035,1.3228,0.3583,0.002144
29,5000,2944,1,3,3,1.8881,1,16.4,0,2934,4.29,0.9569,3076.5,10,1.0,49,4,7,717,0.002621,0.0443,52.356,28,19.0,0.0259,0.0083,0,0,0,0,0.073892,0.015625,32,0.7885,1.3671,0.3636,0.002144
30,5000,3103,3,5,3,1.9518,1,16.5,3078,0,4.47,1.0078,3079.0,25,1.0,55,8,2,759,0.002612,0.0444,117.3709,29,17.7,0.0239,0.0098,1,0,0,0,0.084444,0.015625,31,0.815,1.4115,0.3686,0.002471
31,5000,3113,2,5,3,1.9656,2,20.9,3090,0,4.49,1.01,3082.3,23,1.0,55,2,2,799,0.002694,0.0484,97.4576,30,18.5,0.0245,0.0112,1,0,0,0,0.080645,0.015625,32,0.8063,1.4801,0.3712,0.003
32,4999,3127,0,0,3,1.9464,2,23.9,3113,0,4.48,1.0131,3086.5,14,1.0,48,0,7,761,0.002825,0.0556,57.1429,31,21.8,0.0337,0.0129,0,0,0,0,0.083333,0.015625,30,0.8125,1.5356,0.3755,0.003529
33,4997,3064,2,4,1,1.9936,1,22.4,14,3042,4.47,0.9934,3084.4,22,1.0,47,5,6,762,0.003093,0.0682,94.7867,32,21.4,0.0318,0.0152,0,0,0,0,0.127273,0.015625,32,0.8772,1.5902,0.3802,0.003856
34,4995,3114,1,4,3,1.9554,1,16.9,3101,0,4.54,1.0087,3087.2,13,1.0,42,3,8,716,0.00288,0.0545,66.6667,33,21.1,0.0289,0.0118,0,1,0,0,0.09901,0.015625,28,0.8422,1.6298,0.3849,0.003856
35,4992,3096,0,0,1,1.9596,2,16.7,3086,0,4.5,1.0026,3088.1,10,1.0,39,0,3,673,0.002933,0.055,51.8135,34,22.8,0.035,0.0133,0,0,0,0,0.085,0.015625,27,0.8162,1.7148,0.3915,0.003529
36,4991,3051,1,4,3,1.962,1,16.6,14,3037,4.44,0.9891,3084.5,14,1.0,37,1,3,667,0.00285,0.0481,78.2123,35,23.0,0.03,0.0128,0,0,0,0,0.117647,0.015625,27,0.8672,1.8004,0.3975,0.003
37,4987,3134,1,5,3,1.9042,1,17.4,3123,0,4.48,1.0145,3089.2,11,1.0,37,1,1,655,0.003079,0.0498,55.2764,36,23.9,0.0291,0.0119,1,0,0,0,0.084577,0.015625,26,0.8153,1.8849,0.4026,0.002471
38,4985,3157,0,0,3,1.8391,2,16.5,3152,0,4.5,1.0198,3095.7,5,1.0,36,0,1,655,0.002727,0.0495,28.0899,37,25.4,0.031,0.0111,0,0,0,0,0.098901,0.015625,26,0.842,1.9838,0.408,0.002144
39,4985,3063,1,4,3,1.9553,1,16.4,2,3056,4.42,0.9904,3092.6,7,1.0,37,5,4,676,0.002595,0.0598,34.6821,38,24.5,0.0318,0.014,0,0,0,0,0.081522,0.015625,27,0.8083,2.0599,0.4131,0.002144
40,4984,3124,0,0,3,1.9699,1,16.4,3119,0,4.52,1.0092,3095.6,5,1.0,35,0,2,650,0.002801,0.0674,26.738,39,26.8,0.0318,0.0142,0,0,0,0,0.134715,0.015625,25,0.884,2.1221,0.4188,0.002471
41,4983,3036,2,5,3,1.9313,1,16.4,0,3020,4.47,0.9826,3089.9,16,1.0,35,6,6,663,0.003167,0.0564,76.5027,40,24.3,0.0328,0.0118,1,0,0,0,0.097436,0.015625,27,0.8396,2.1888,0.4221,0.003
42,4980,3061,1,5,3,1.9363,1,16.5,5,3053,4.47,0.9915,3087.1,8,1.0,36,4,3,652,0.00315,0.0534,39.4089,41,23.4,0.0358,0.0119,1,0,0,0,0.092233,0.015625,26,0.8306,2.281,0.4259,0.003529
43,4977,3053,1,3,3,1.9494,2,16.4,8,3045,4.44,0.99,3083.9,8,1.0,35,1,2,666,0.003035,0.0518,43.0108,42,25.0,0.0308,0.012,0,0,0,0,0.088083,0.015625,26,0.8226,2.3328,0.4288,0.003856
44,4973,3055,1,5,3,1.9132,2,16.4,8,3042,4.46,0.9915,3081.1,13,1.0,32,1,4,653,0.003822,0.0894,74.7126,43,27.9,0.0361,0.0176,1,0,0,0,0.100559,0.015625,23,0.8446,2.4166,0.4337,0.003856
45,4972,3157,0,0,3,1.9068,2,16.3,3148,0,4.55,1.0222,3088.4,9,1.0,32,2,2,644,0.003127,0.0757,44.1989,44,28.4,0.0382,0.0168,0,1,0,0,0.091892,0.015625,22,0.83,2.5085,0.4389,0.003529
46,4971,3119,0,0,3,1.973,1,16.3,3115,0,4.5,1.009,3091.3,4,1.0,33,1,0,617,0.002761,0.0602,24.2424,45,28.5,0.0343,0.0152,0,0,0,0,0.150602,0.015625,22,0.8962,2.629,0.4439,0.003
47,4970,3150,0,0,3,1.9871,1,16.3,3148,0,4.51,1.0172,3096.9,2,1.0,31,0,2,607,0.002702,0.0621,11.7647,46,30.5,0.0371,0.0124,0,0,0,0,0.101695,0.015625,22,0.8464,2.7081,0.4489,0.002471
48,4967,3013,1,4,3,1.9841,1,16.2,7,3006,4.43,0.9754,3088.9,7,1.0,35,5,1,641,0.002752,0.0565,40.4624,47,27.9,0.0325,0.0124,0,0,0,0,0.090395,0.015625,25,0.8271,2.7589,0.4524,0.002144
49,4965,3161,0,0,3,1.9926,1,16.3,3155,0,4.59,1.0211,3095.8,6,1.0,32,2,5,661,0.002598,0.0625,16.4641,48,31.4,0.0319,0.0117,0,0,0,0,0.09375,0.015625,26,0.8333,2.8266,0.4557,0.002144
50,4964,3058,0,0,3,1.9904,1,16.3,3,3055,4.4,0.989,3092.2,3,1.0,30,0,2,604,0.002885,0.0786,14.4928,49,32.8,0.0344,0.0167,0,0,0,0,0.1,0.015625,22,0.8438,2.8838,0.4599,0.002471
51,4964,3094,2,4,3,1.9936,1,16.4,3084,0,4.51,1.0005,3092.3,10,1.0,32,5,3,644,0.002648,0.0573,54.6448,50,31.6,0.0335,0.0129,0,0,0,0,0.098958,0.015625,24,0.8421,2.9359,0.4638,0.003
52,4962,3141,0,0,3,1.9634,1,16.4,3133,0,4.54,1.0145,3097.1,9,1.0,35,6,3,647,0.002592,0.0603,46.6321,51,29.8,0.0276,0.0124,0,0,0,0,0.155779,0.015625,23,0.8997,2.9911,0.4677,0.003529
