window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6117,17,5,0,1.9999,0,35.2,0,0,6.58,1.0,6117.0,696,1.0,430,663,233,2379,0.000824,0.0084,403.2445,0,0.0,0.008,0.001,2,0,0,0,0.031542,0.015625,64,0.5046,0.0315,0.2463
2,5000,3854,6,5,0,1.9998,0,36.9,529,3261,5.33,0.839,4627.0,593,1.0,426,26,30,2491,0.000908,0.0078,406.4428,1,1.0,0.0057,0.0011,4,0,0,0,0.035454,0.015625,64,0.5593,0.059,0.2356
3,5000,3435,0,0,1,1.9998,0,43.6,305,3147,4.96,0.8565,4046.5,288,1.0,351,0,75,2425,0.000922,0.0088,248.9196,2,1.9,0.0067,0.0013,0,0,0,0,0.02979,0.015625,63,0.4755,0.0815,0.2269
4,5000,3240,2,5,0,1.9998,0,51.0,77,3186,4.65,0.8756,3736.7,54,1.0,246,2,107,2198,0.00106,0.0162,67.2589,3,2.9,0.0076,0.0019,1,0,0,0,0.035676,0.015625,63,0.562,0.1064,0.2388
5,5000,3084,4,5,0,1.9998,0,68.5,4,3071,4.44,0.8764,3519.1,13,1.0,218,4,32,1849,0.001318,0.0159,21.7028,4,3.8,0.0106,0.0028,2,0,0,0,0.036508,0.015625,61,0.572,0.1404,0.2444
6,5000,3062,1,3,0,1.9998,0,90.6,4,3058,4.51,0.9036,3388.5,4,1.0,189,3,32,1681,0.001471,0.023,7.3394,5,4.8,0.0118,0.0034,0,0,0,0,0.040708,0.015625,60,0.6162,0.1634,0.2545
7,5000,3011,1,5,0,1.9989,2,104.7,0,3006,4.39,0.914,3294.1,5,1.0,169,1,21,1565,0.001535,0.0188,11.0375,6,5.7,0.0134,0.0037,1,0,0,0,0.048117,0.015625,59,0.6753,0.2035,0.267
8,5000,3134,0,0,1,1.9983,2,115.1,0,3129,4.45,0.9618,3258.6,5,1.0,155,0,14,1482,0.0015,0.0259,11.4416,7,6.7,0.0134,0.0038,0,0,0,0,0.038877,0.015625,59,0.5981,0.2424,0.2696
9,5000,2968,1,3,0,1.9975,1,125.0,5,2958,4.43,0.9274,3200.4,10,1.0,132,6,29,1329,0.001686,0.0268,20.7792,8,7.5,0.017,0.0052,0,0,0,0,0.051095,0.015625,56,0.6942,0.2935,0.28
10,5000,3031,1,4,0,1.9983,1,130.8,7,3024,4.43,0.9563,3169.6,7,1.0,121,1,12,1255,0.001728,0.025,20.0,9,8.4,0.0156,0.0051,0,0,0,0,0.063889,0.015625,54,0.7554,0.3212,0.2878
