window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6058,16,4,0,1.9994,0,33.8,0,0,6.55,1.0,6058.0,632,1.0,389,603,214,2149,0.00089,0.006,408.4416,0,0.0,0.0,0.001,0,0,0,0,0.032614,0.015625,64,0.5209,0.0326,0.2556
2,5000,3721,3,5,0,1.9995,0,36.7,489,3243,5.18,0.8311,4528.7,478,1.0,365,9,33,2160,0.001066,0.0081,390.8422,1,1.0,0.0056,0.0012,1,0,0,0,0.031309,0.015625,64,0.5009,0.062,0.2377
3,5000,3373,1,5,0,1.9995,0,42.6,266,3130,4.8,0.8578,3964.8,243,1.0,300,3,68,2085,0.001073,0.009,248.2125,2,2.0,0.0078,0.0014,1,0,0,0,0.031199,0.015625,63,0.4992,0.0901,0.2299
4,5000,3150,1,5,0,1.9995,0,51.2,69,3109,4.61,0.8716,3652.1,41,1.0,261,1,40,1819,0.001229,0.0164,60.5613,3,2.9,0.0119,0.0023,1,0,0,0,0.032877,0.015625,63,0.5247,0.123,0.2382
5,5000,3088,1,3,0,1.9995,0,75.6,0,3083,4.42,0.8914,3464.1,5,1.0,227,1,35,1695,0.001349,0.0134,8.8028,4,3.9,0.0111,0.0026,0,0,0,0,0.036789,0.015625,63,0.5753,0.1549,0.2374
6,5000,2994,1,5,0,1.9995,2,93.2,5,2984,4.42,0.8992,3329.8,10,1.0,202,1,26,1558,0.001435,0.0236,19.1205,5,4.9,0.0149,0.0032,1,0,0,0,0.039855,0.015625,62,0.608,0.1911,0.2463
7,5000,3040,1,5,0,1.999,2,98.9,5,3035,4.39,0.9333,3257.3,5,1.0,172,1,31,1447,0.001517,0.0234,10.989,6,5.8,0.0149,0.0039,1,0,0,0,0.044586,0.015625,61,0.6496,0.223,0.2554
8,5000,3028,6,5,0,1.9963,2,109.5,6,3003,4.47,0.9444,3206.4,25,1.0,163,15,24,1411,0.001593,0.02,52.8541,7,6.2,0.0149,0.0039,2,0,0,0,0.042084,0.015625,60,0.6287,0.2651,0.2605
9,5000,3043,1,4,0,1.9962,2,120.7,8,3025,4.36,0.9588,3173.7,18,1.0,152,2,13,1379,0.00166,0.0281,36.1702,8,7.2,0.0169,0.0042,0,0,0,0,0.044088,0.015625,60,0.6456,0.3051,0.2686
10,5000,3148,1,3,0,1.9951,2,123.0,3,3136,4.48,0.9934,3169.0,12,1.0,141,3,14,1308,0.001641,0.0304,29.0557,9,8.1,0.016,0.0045,0,0,0,0,0.051402,0.015625,58,0.696,0.3425,0.2731
11,5000,3142,2,5,0,1.9873,2,131.0,3,3134,4.5,0.9929,3164.5,8,1.0,133,2,10,1274,0.00167,0.0322,20.5656,10,8.9,0.0167,0.0045,1,0,0,0,0.04703,0.015625,55,0.6678,0.3821,0.2829
12,5000,3065,2,3,1,1.9117,2,138.6,7,3053,4.43,0.9733,3149.2,12,1.0,131,8,10,1259,0.001553,0.0219,30.303,11,9.5,0.0109,0.0042,0,0,0,0,0.051095,0.015625,56,0.6942,0.4332,0.2874
13,5000,3007,0,0,1,1.8957,2,144.5,7,2995,4.43,0.961,3128.9,12,1.0,114,0,17,1171,0.001675,0.0266,33.4262,12,10.6,0.015,0.0051,0,0,0,0,0.050532,0.015625,55,0.6908,0.4572,0.2915
14,5000,3157,2,5,3,1.9166,1,149.6,3134,0,4.5,1.0078,3132.6,23,1.0,112,4,6,1171,0.001851,0.0286,57.7889,13,11.2,0.018,0.0057,1,0,0,0,0.057279,0.015625,52,0.7272,0.481,0.2975
15,5000,3056,0,0,3,1.8071,1,151.7,9,3042,4.43,0.9785,3123.1,14,1.0,102,0,10,1107,0.001898,0.0423,43.3437,14,12.1,0.0208,0.0066,0,0,0,0,0.060423,0.015625,50,0.7414,0.5143,0.3034
16,5000,2980,1,4,3,1.6349,1,155.0,11,2965,4.43,0.9596,3106.3,15,1.0,92,1,11,1050,0.002002,0.0353,49.8339,15,13.1,0.0189,0.0066,0,0,0,0,0.054487,0.015625,48,0.7132,0.5463,0.3097
17,5000,3083,2,5,3,1.7549,1,161.8,11,3067,4.47,0.9933,3103.8,16,1.0,87,7,12,1007,0.002075,0.0514,46.5839,16,13.4,0.0278,0.0089,1,0,0,0,0.069486,0.015625,47,0.7751,0.5765,0.3171
18,5000,3033,0,0,3,1.7927,2,171.5,6,3022,4.43,0.9796,3096.3,11,1.0,82,1,6,964,0.002004,0.0404,35.3357,17,14.4,0.0182,0.007,0,0,0,0,0.060606,0.015625,45,0.7422,0.6304,0.3252
19,5000,3107,1,5,1,1.8908,1,184.0,3097,0,4.48,1.0031,3097.4,10,1.0,77,1,6,931,0.002174,0.0584,37.594,18,15.2,0.0255,0.0086,1,0,0,0,0.058394,0.015625,45,0.7324,0.6778,0.3295
20,5000,3060,1,4,3,1.9262,1,184.1,4,3056,4.45,0.9891,3093.8,4,1.0,71,1,7,890,0.00219,0.0398,16.3265,19,15.9,0.0221,0.0083,0,0,0,0,0.063745,0.015625,43,0.7549,0.7057,0.3341
21,5000,3108,0,0,3,1.9681,2,191.3,3103,0,4.46,1.0041,3095.2,5,1.0,74,5,2,891,0.002023,0.0307,19.685,20,15.9,0.0212,0.007,0,0,0,0,0.05364,0.015625,44,0.7087,0.7517,0.338
22,5000,3002,0,0,3,1.9922,1,190.2,0,2997,4.41,0.9727,3086.3,5,1.0,71,0,3,867,0.002239,0.0417,18.2482,21,16.8,0.0287,0.0098,0,0,0,0,0.079861,0.015625,43,0.8043,0.7934,0.3445
23,5000,3114,0,0,3,1.9794,1,190.1,3105,0,4.51,1.0081,3088.9,9,1.0,71,4,4,861,0.002005,0.0435,37.037,22,17.1,0.0208,0.0085,0,0,0,0,0.083004,0.015625,44,0.8118,0.8178,0.3494
24,5000,3082,0,0,3,1.9591,1,196.9,4,3078,4.51,0.998,3088.3,4,1.0,62,0,9,825,0.002096,0.048,16.4609,23,18.7,0.0276,0.0093,0,0,0,0,0.072,0.015625,44,0.783,0.8898,0.3542
25,5000,3078,0,0,3,1.9766,1,201.7,0,3078,4.52,0.997,3087.3,0,1.0,61,0,1,805,0.002009,0.0372,0.0,24,19.9,0.0259,0.009,0,0,0,0,0.061983,0.015625,42,0.7479,0.9311,0.3574
26,5000,3132,1,4,3,1.9667,1,207.9,3127,0,4.6,1.0131,3091.6,5,1.0,59,2,4,798,0.002136,0.0404,18.2648,25,20.4,0.0228,0.0099,0,0,0,0,0.058296,0.015625,43,0.732,0.9894,0.3589
27,4999,2978,2,5,3,1.9166,1,199.2,3,2971,4.33,0.9667,3080.7,7,1.0,58,2,3,805,0.002117,0.0354,31.9635,26,20.8,0.0265,0.0096,1,0,0,0,0.084071,0.015625,44,0.8141,1.0558,0.3632
28,4999,3115,0,0,3,1.9727,2,196.1,3115,0,4.43,1.0101,3084.0,0,1.0,55,0,3,773,0.002378,0.0546,0.0,27,21.5,0.0287,0.0114,0,0,0,0,0.088235,0.015625,40,0.8229,1.081,0.3638
