window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6138,18,5,0,1.9996,0,33.5,0,0,6.57,1.0,6138.0,584,1.0,371,550,179,2068,0.000973,0.0064,400.8236,0,0.0,0.0064,0.0011,1,0,0,0,0.032551,0.015625,64,0.52,0.0326,0.2448
2,5000,3742,2,5,0,1.9997,0,37.1,447,3286,5.26,0.8273,4562.0,456,1.0,351,16,36,2115,0.001087,0.0098,381.59,1,1.0,0.0074,0.0013,2,0,0,0,0.029928,0.015625,64,0.4779,0.0587,0.23
3,5000,3396,3,5,0,1.9996,0,43.6,265,3138,4.85,0.8566,3990.0,258,1.0,292,17,76,2138,0.001039,0.0102,275.3469,2,1.9,0.0074,0.0016,1,0,0,0,0.03641,0.015625,64,0.5709,0.0884,0.2319
4,5000,3095,4,5,0,1.9996,0,51.2,65,3030,4.55,0.8585,3646.0,65,1.0,252,7,47,1842,0.001323,0.0183,92.4609,3,2.8,0.011,0.0026,3,0,0,0,0.046997,0.015625,63,0.6675,0.1229,0.234
5,5000,3118,0,0,1,1.9997,0,70.9,8,3089,4.53,0.8986,3470.0,29,1.0,217,2,37,1683,0.001461,0.0219,48.495,4,3.8,0.015,0.0033,0,0,0,0,0.045383,0.015625,63,0.6557,0.1594,0.2453
6,5000,3095,4,5,0,1.9996,1,97.8,0,3072,4.44,0.9203,3362.9,23,1.0,195,6,28,1603,0.001465,0.0198,40.9982,5,4.6,0.0137,0.0033,2,0,0,0,0.046129,0.015625,63,0.6613,0.2019,0.2495
7,5000,3042,2,5,0,1.9945,1,106.7,0,3032,4.44,0.9267,3282.6,10,1.0,164,4,35,1436,0.001717,0.0264,21.1864,6,5.5,0.015,0.0045,1,0,0,0,0.050813,0.015625,61,0.6925,0.2453,0.249
8,5000,3127,2,4,1,1.993,2,116.6,4,3123,4.51,0.9627,3248.1,4,1.0,153,4,15,1395,0.001564,0.0227,8.6957,7,6.4,0.0149,0.0043,0,0,0,0,0.051653,0.015625,61,0.6975,0.2866,0.2544
9,5000,3077,0,0,0,1.9932,2,124.2,4,3073,4.41,0.9574,3213.8,4,1.0,145,4,12,1350,0.001578,0.0203,9.3897,8,7.3,0.0104,0.004,0,0,0,0,0.060948,0.015625,61,0.7436,0.3324,0.2569
10,5000,3127,1,3,3,1.9716,1,132.2,4,3123,4.45,0.9778,3198.1,4,1.0,136,3,12,1272,0.001596,0.0339,10.0756,9,8.1,0.018,0.0051,0,1,0,0,0.05569,0.015625,60,0.7194,0.3614,0.2609
11,5000,3015,0,0,3,1.9288,1,138.7,4,3011,4.42,0.9518,3167.5,4,1.0,116,0,20,1174,0.00171,0.0241,12.5,10,9.2,0.0131,0.0046,0,0,0,0,0.045181,0.015625,58,0.6542,0.3976,0.2616
12,5000,3057,1,3,3,1.9583,1,150.2,4,3048,4.41,0.9703,3150.5,9,1.0,109,4,11,1123,0.001797,0.0381,27.439,11,10.0,0.0186,0.006,0,0,0,0,0.043988,0.015625,56,0.6448,0.4119,0.2638
13,5000,3078,0,0,3,1.9286,1,158.8,4,3070,4.43,0.9802,3140.2,8,1.0,107,4,6,1109,0.001842,0.0262,22.0386,12,10.6,0.0169,0.0055,0,0,0,0,0.039267,0.015625,55,0.6021,0.4512,0.2679
14,5000,3144,4,5,1,1.9583,1,162.7,3127,0,4.49,1.0011,3140.7,17,1.0,103,5,9,1139,0.001852,0.0292,51.0511,13,11.2,0.0192,0.0061,3,0,0,0,0.06414,0.015625,54,0.7564,0.5036,0.2724
15,5000,3138,1,5,3,1.9489,1,166.0,0,3128,4.5,0.9993,3140.3,10,1.0,98,1,6,1113,0.00193,0.0405,30.1205,14,12.1,0.0198,0.0071,1,0,0,0,0.060694,0.015625,55,0.7426,0.547,0.2763
16,5000,3044,0,0,3,1.9217,2,167.7,0,3039,4.41,0.9728,3129.0,5,1.0,90,0,8,1051,0.001911,0.0369,16.0256,15,13.2,0.0199,0.0074,0,0,0,0,0.073846,0.015625,52,0.7884,0.6208,0.2829
17,5000,3046,2,5,3,1.8548,1,170.8,9,3032,4.49,0.9763,3119.8,14,1.0,86,3,7,1015,0.00209,0.0391,47.619,16,13.5,0.0214,0.0073,1,0,0,0,0.071661,0.015625,51,0.782,0.6751,0.2838
18,5000,3084,2,5,3,1.8897,1,181.3,3,3076,4.45,0.9897,3116.0,8,1.0,82,2,6,1023,0.002191,0.0586,26.7559,17,14.1,0.0226,0.0087,2,0,0,0,0.061889,0.015625,52,0.7475,0.7218,0.2812
19,5000,3063,1,5,3,1.8521,2,182.9,3,3050,4.5,0.9847,3110.7,13,1.0,77,1,6,1010,0.002101,0.0424,48.1481,18,15.2,0.0218,0.0084,1,0,0,0,0.074205,0.015625,51,0.7894,0.7536,0.283
20,5000,3062,0,0,3,1.8459,2,191.4,3,3054,4.49,0.9858,3106.1,8,1.0,70,0,7,934,0.00227,0.0458,29.4118,19,16.2,0.0216,0.0089,0,1,0,0,0.084507,0.015625,44,0.8151,0.7783,0.2889
