window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6197,13,5,0,1.9993,0,33.7,0,0,6.72,1.0,6197.0,652,1.0,405,624,219,2149,0.000909,0.0092,386.8093,0,0.0,0.0073,0.0011,2,0,0,0,0.032997,0.015625,64,0.5265,0.033,0.2258
2,5000,3795,4,4,0,1.9993,0,36.8,529,3270,5.32,0.8288,4616.3,525,1.0,394,24,35,2233,0.000984,0.0068,393.689,1,0.9,0.0059,0.0011,0,0,0,0,0.029379,0.015625,64,0.4681,0.0545,0.2113
3,5000,3471,2,5,0,1.9992,0,43.0,282,3203,5.03,0.8623,4057.7,268,1.0,318,7,83,2189,0.000992,0.0089,252.5919,2,1.9,0.005,0.0013,1,0,0,0,0.031947,0.015625,64,0.5109,0.0842,0.2127
4,5000,3159,0,0,1,1.9992,0,48.3,87,3114,4.61,0.8625,3717.0,45,1.0,288,8,38,1927,0.001141,0.0129,63.9205,3,2.8,0.0082,0.0021,0,0,0,0,0.034749,0.015625,64,0.5503,0.1177,0.2196
5,5000,3120,3,5,0,1.9992,0,62.2,15,3090,4.53,0.8869,3518.0,30,1.0,249,8,47,1834,0.001245,0.0189,43.8596,4,3.8,0.0116,0.0026,2,0,0,0,0.044655,0.015625,64,0.6501,0.1475,0.2304
6,5000,3091,1,5,0,1.999,0,91.8,6,3075,4.48,0.9102,3396.0,16,1.0,220,1,30,1722,0.001303,0.0189,26.936,5,4.7,0.0126,0.0032,1,0,0,0,0.047319,0.015625,64,0.6698,0.1858,0.2309
7,5000,2996,1,4,0,1.9973,2,109.7,6,2980,4.35,0.909,3296.0,16,1.0,203,1,18,1645,0.001343,0.0177,29.6296,6,5.7,0.013,0.0033,0,0,0,0,0.037102,0.015625,64,0.5789,0.2229,0.2348
8,5000,3167,1,4,0,1.9958,2,117.2,7,3160,4.52,0.9693,3267.3,7,1.0,185,1,19,1573,0.001253,0.0185,13.6986,7,6.7,0.0102,0.003,0,0,0,0,0.042514,0.015625,63,0.6325,0.2581,0.2414
9,5000,3017,1,4,0,1.9869,2,124.3,5,3012,4.47,0.9378,3217.3,5,1.0,173,6,18,1505,0.001392,0.0213,10.2249,8,7.5,0.011,0.0035,0,0,0,0,0.044574,0.015625,62,0.6495,0.3026,0.2472
10,5000,3112,4,5,0,1.9944,2,136.6,12,3091,4.55,0.9731,3198.1,21,1.0,169,6,10,1510,0.001405,0.021,42.6829,9,8.1,0.0141,0.004,2,0,0,0,0.041985,0.015625,59,0.6278,0.337,0.2532
11,5000,3037,1,5,0,1.9941,2,145.8,7,3025,4.44,0.9577,3171.3,12,1.0,148,1,22,1429,0.00148,0.0286,25.9179,10,9.2,0.0145,0.0045,1,0,0,0,0.053061,0.015625,57,0.7055,0.3696,0.2577
12,5000,3100,1,5,1,1.9785,2,146.2,3,3092,4.47,0.9809,3160.3,8,1.0,133,1,16,1304,0.001617,0.0306,18.1818,11,10.0,0.0175,0.0052,1,0,0,0,0.056769,0.015625,55,0.7248,0.4133,0.2685
13,5000,3030,3,4,1,1.9787,2,155.1,10,3020,4.41,0.9644,3141.7,10,1.0,129,3,7,1285,0.001594,0.0248,25.5754,12,10.7,0.0146,0.0052,0,0,0,0,0.066832,0.015625,54,0.7662,0.4446,0.2792
14,5000,3111,0,0,1,1.9662,2,161.7,3,3108,4.5,0.9915,3137.6,3,1.0,118,0,11,1209,0.001597,0.0278,7.8534,13,11.6,0.0152,0.005,0,0,0,0,0.070707,0.015625,50,0.779,0.4925,0.2885
15,5000,3056,0,0,3,1.9298,1,157.0,3,3053,4.45,0.9772,3127.4,3,1.0,112,0,6,1174,0.001477,0.0257,8.8496,14,12.6,0.0134,0.0048,0,0,0,0,0.048571,0.015625,49,0.6783,0.5382,0.2963
16,5000,3025,1,4,3,1.9955,1,168.8,7,3018,4.38,0.971,3115.4,7,1.0,106,2,8,1154,0.001581,0.0198,20.2312,15,13.3,0.0144,0.0048,0,0,0,0,0.059322,0.015625,49,0.7366,0.5976,0.3039
17,5000,3154,0,0,3,1.9936,1,174.9,3146,0,4.48,1.011,3119.6,8,1.0,103,5,8,1119,0.001634,0.0328,24.6154,16,13.6,0.017,0.006,0,0,0,0,0.071642,0.015625,48,0.7819,0.6543,0.3111
18,5000,3115,0,0,3,1.9326,1,184.6,5,3110,4.53,0.9987,3119.2,5,1.0,94,3,12,1057,0.001683,0.0295,15.2905,17,14.1,0.0209,0.0065,0,0,0,0,0.067847,0.015625,46,0.7697,0.7074,0.3186
19,5000,3054,1,4,1,1.9351,1,187.2,9,3045,4.47,0.9812,3112.6,9,1.0,89,4,9,1033,0.001723,0.0294,27.2109,18,14.8,0.017,0.0057,0,0,0,0,0.071895,0.015625,48,0.7827,0.7662,0.3233
20,5000,3122,1,5,3,1.898,1,182.0,3112,0,4.54,1.0027,3113.5,10,1.0,81,3,11,993,0.001915,0.0345,36.2319,19,15.7,0.0207,0.007,1,0,0,0,0.065517,0.015625,46,0.7615,0.8214,0.329
21,5000,3084,0,0,3,1.9373,2,189.3,3,3081,4.46,0.9914,3110.7,3,1.0,76,0,5,929,0.002039,0.034,10.6383,20,16.5,0.0241,0.0079,0,0,0,0,0.07483,0.015625,44,0.7912,0.8724,0.3378
22,5000,3016,0,0,3,1.9003,1,192.6,3,3013,4.49,0.9724,3101.7,3,1.0,67,0,9,880,0.002092,0.049,12.605,21,17.8,0.0278,0.0107,0,0,0,0,0.065306,0.015625,44,0.7607,0.9377,0.3454
23,5000,3029,2,4,3,1.9502,1,192.6,3,3022,4.43,0.9787,3094.8,7,1.0,65,4,6,856,0.002146,0.0412,29.2887,22,18.5,0.0251,0.0091,0,0,0,0,0.065844,0.015625,41,0.7627,1.0035,0.3527
24,5000,3126,1,5,3,1.9373,1,192.6,3118,0,4.54,1.0091,3097.7,8,1.0,65,5,5,885,0.002175,0.0342,27.5591,23,18.8,0.0238,0.0085,1,0,0,0,0.079848,0.015625,42,0.8043,1.0644,0.3596
25,5000,3184,1,5,3,1.9269,2,199.5,3184,0,4.52,1.0269,3106.5,6,1.0,61,2,6,841,0.002281,0.0551,20.2429,24,19.3,0.0288,0.0108,1,0,0,0,0.094488,0.015625,40,0.8346,1.1392,0.3669
26,5000,3125,0,0,3,1.9362,2,201.7,3120,0,4.48,1.0054,3108.3,5,1.0,63,5,3,838,0.002125,0.0463,20.0803,25,18.8,0.0235,0.0095,0,0,0,0,0.073359,0.015625,39,0.787,1.201,0.3718
27,4999,3149,2,5,3,1.9727,1,207.3,3136,0,4.53,1.0118,3112.2,13,1.0,62,5,6,855,0.002371,0.0444,49.8084,26,18.6,0.0259,0.0091,2,0,0,0,0.07037,0.015625,39,0.778,1.2602,0.3741
28,4998,3131,0,0,3,1.9742,1,194.6,3123,0,4.49,1.0055,3114.0,8,1.0,57,0,5,837,0.00234,0.0441,27.7778,27,21.0,0.0258,0.0094,0,0,0,0,0.077966,0.015625,38,0.7996,1.3382,0.3768
29,4998,3074,0,0,3,1.9689,1,201.3,3,3066,4.43,0.9884,3110.2,8,1.0,52,0,5,775,0.002307,0.066,39.2157,28,21.9,0.028,0.0131,0,0,0,0,0.075472,0.015625,36,0.793,1.4089,0.3809
30,4998,3091,1,3,3,1.9814,1,202.2,6,3080,4.41,0.9944,3108.3,11,1.0,53,2,1,769,0.0022,0.0425,53.3981,29,21.9,0.0245,0.0101,0,0,0,0,0.080189,0.015625,35,0.8051,1.4797,0.3852
31,4996,3069,0,0,3,1.9647,1,203.5,3,3066,4.48,0.9885,3104.6,3,1.0,49,0,4,736,0.002273,0.0657,15.4639,30,23.7,0.0306,0.013,0,0,0,0,0.09596,0.015625,34,0.8372,1.5201,0.3888
32,4996,3022,0,0,3,1.9657,1,199.7,3,3020,4.39,0.9762,3096.8,2,1.0,46,0,3,699,0.00207,0.058,9.7087,31,24.4,0.0271,0.0109,0,0,0,0,0.101449,0.015625,31,0.846,1.5829,0.3954
33,4996,3174,1,5,1,1.967,1,205.9,3170,0,4.52,1.0228,3104.3,5,1.0,46,1,1,709,0.002357,0.0579,19.7628,32,24.7,0.0321,0.0117,1,0,0,0,0.069498,0.015625,31,0.7752,1.6292,0.4005
