window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,5929,17,4,0,1.9996,0,18.2,0,0,6.42,1.0,5929.0,519,1.0,324,487,163,1879,0.001094,0.0093,416.2641,0,0.0,0.0,0.0013,0,0,0,0,0.047264,0.015625,63,0.6694,0.0473,0.2725,0.003
2,5000,3666,1,3,0,1.9996,0,17.1,382,3259,5.16,0.832,4437.7,407,1.0,310,14,28,1915,0.001205,0.0079,378.7313,1,1.0,0.0,0.0013,0,0,0,0,0.041066,0.015625,64,0.6195,0.0883,0.2593,0.003057
3,5000,3309,3,5,0,1.9996,0,16.9,236,3075,4.85,0.858,3885.8,234,1.0,253,10,67,1874,0.001172,0.0121,271.777,2,1.9,0.0074,0.0017,1,0,0,0,0.047486,0.015625,63,0.671,0.134,0.2562,0.003113
4,5000,3185,1,5,0,1.9996,0,16.8,52,3148,4.59,0.8878,3615.5,37,1.0,223,5,35,1622,0.001504,0.0219,61.4334,3,2.8,0.018,0.0029,1,0,0,0,0.039124,0.015625,63,0.6006,0.1653,0.2545,0.003169
5,5000,3011,1,3,0,1.9995,0,16.8,0,3006,4.45,0.882,3414.0,5,1.0,187,1,37,1487,0.001673,0.0307,10.101,4,3.8,0.0221,0.0036,0,0,0,0,0.049904,0.015625,63,0.6869,0.2017,0.2684,0.003224
6,5000,3034,0,0,3,1.9996,2,16.8,2,3027,4.41,0.9179,3305.4,7,1.0,170,2,19,1427,0.001602,0.021,13.0435,5,4.8,0.0178,0.0035,0,0,0,0,0.041929,0.015625,63,0.6273,0.229,0.2736,0.003278
7,5000,3068,1,5,0,1.9996,1,16.7,1,3062,4.47,0.9451,3246.1,6,1.0,149,2,23,1321,0.0017,0.0197,13.6986,6,5.8,0.0175,0.0039,1,0,0,0,0.04386,0.015625,62,0.6438,0.2656,0.2813,0.003331
8,5000,3019,0,0,1,1.9997,1,16.6,1,3018,4.48,0.9447,3195.6,1,1.0,127,1,23,1162,0.0019,0.0324,3.0395,7,6.7,0.0206,0.0047,0,0,0,0,0.047059,0.015625,58,0.668,0.295,0.2857,0.003383
9,5000,3148,2,5,0,1.9986,1,16.9,12,3131,4.45,0.988,3186.1,17,1.0,127,10,10,1204,0.001863,0.038,44.8549,8,7.2,0.0184,0.0052,1,0,0,0,0.065823,0.015625,55,0.7626,0.3416,0.2968,0.003434
10,5000,3136,1,3,0,1.9965,1,16.8,4,3122,4.51,0.9871,3177.0,14,1.0,127,4,4,1196,0.001846,0.0334,35.2645,9,8.0,0.0203,0.005,0,0,0,0,0.062053,0.015625,55,0.7482,0.4037,0.3067,0.003482
11,5000,3036,0,0,3,1.9859,2,16.6,4,3022,4.48,0.9627,3153.5,14,1.0,115,0,12,1105,0.001905,0.0483,44.0252,10,8.9,0.0234,0.0065,0,0,0,0,0.060423,0.015625,54,0.7414,0.4641,0.3136,0.003529
12,5000,3047,1,5,1,1.9922,1,16.6,4,3034,4.46,0.9713,3137.1,13,1.0,105,1,11,1048,0.001908,0.0262,39.039,11,9.9,0.021,0.0054,1,0,0,0,0.055394,0.015625,53,0.7179,0.4962,0.3214,0.003574
13,5000,3092,1,5,0,1.9934,1,16.7,0,3087,4.45,0.9877,3130.7,5,1.0,97,1,9,1007,0.002,0.0444,16.2338,12,10.9,0.0254,0.0069,1,0,0,0,0.069841,0.015625,50,0.7763,0.5152,0.3237,0.003616
14,5000,3035,1,4,2,1.9618,2,16.6,4,3031,4.41,0.9734,3117.9,4,1.0,91,1,7,969,0.00208,0.0268,13.7931,13,11.8,0.019,0.0065,0,0,0,0,0.053691,0.015625,49,0.709,0.5589,0.3269,0.003656
15,5000,3076,2,5,1,1.9747,2,16.6,4,3067,4.48,0.9882,3112.7,9,1.0,86,2,7,957,0.002178,0.0491,28.6624,14,12.7,0.0245,0.007,1,0,0,0,0.070552,0.015625,49,0.7785,0.5895,0.3347,0.003693
16,5000,3181,1,5,3,1.9749,2,16.7,3172,0,4.6,1.0193,3120.7,9,1.0,80,1,7,912,0.002326,0.0414,31.9149,15,13.4,0.0228,0.0079,1,0,0,0,0.065517,0.015625,47,0.7615,0.6195,0.34,0.003728
17,5000,3003,0,0,3,1.9767,2,16.5,6,2997,4.31,0.9663,3107.6,6,1.0,76,2,6,881,0.002259,0.0443,18.9394,16,14.1,0.0217,0.0077,0,0,0,0,0.04797,0.015625,46,0.6743,0.6674,0.3429,0.00376
18,5000,3086,2,5,3,1.9859,1,16.4,6,3066,4.44,0.9938,3105.4,20,1.0,78,8,6,932,0.002373,0.0564,73.0769,17,14.1,0.0248,0.0091,2,0,0,0,0.056391,0.015625,49,0.7229,0.6938,0.3425,0.003789
19,5000,3116,2,4,3,1.9915,1,16.5,3107,0,4.52,1.0031,3106.4,9,1.0,76,5,7,900,0.002561,0.0369,31.0345,18,14.2,0.0287,0.0086,0,1,0,0,0.077181,0.015625,48,0.7976,0.734,0.3398,0.003814
20,5000,3036,0,0,3,1.972,2,23.6,5,3026,4.4,0.9794,3099.7,10,1.0,72,2,6,890,0.002359,0.0388,39.6825,19,14.9,0.0241,0.008,0,0,0,0,0.069767,0.015625,46,0.776,0.7922,0.3383,0.003837
21,5000,3072,0,0,3,1.9489,1,23.6,6,3061,4.43,0.9919,3097.1,11,1.0,70,3,5,872,0.002467,0.0463,44.1767,20,15.5,0.0275,0.0087,0,0,0,0,0.057915,0.015625,46,0.7302,0.8258,0.3376,0.003856
22,5000,2977,1,4,3,1.9837,1,19.1,7,2970,4.41,0.9648,3085.6,7,1.0,63,1,8,836,0.002475,0.0464,30.0429,21,16.5,0.0291,0.0098,0,0,0,0,0.075949,0.015625,43,0.7943,0.9017,0.3425,0.003872
23,4999,3053,2,5,1,1.9861,1,16.4,11,3042,4.39,0.9904,3082.5,11,1.0,63,2,2,835,0.002367,0.0469,52.1327,22,17.1,0.0272,0.0097,1,0,0,0,0.065728,0.015625,43,0.7623,0.9674,0.3466,0.003884
24,4999,3139,3,5,3,1.981,2,16.4,3117,0,4.54,1.0165,3087.9,22,1.0,64,6,5,871,0.002703,0.0528,82.0312,23,16.4,0.0264,0.0101,2,0,0,0,0.090566,0.015625,41,0.8275,1.0165,0.3469,0.003893
25,4999,3048,0,0,3,1.9505,2,16.3,3,3045,4.5,0.9883,3084.1,3,1.0,61,0,3,835,0.002702,0.0433,12.1457,24,17.7,0.0285,0.0103,0,0,0,0,0.082677,0.015625,40,0.811,1.0795,0.3501,0.003898
26,4999,3069,2,5,1,1.9591,1,16.3,8,3057,4.49,0.9956,3082.7,12,1.0,60,2,3,862,0.00251,0.0385,47.8088,25,18.5,0.0255,0.0088,2,0,0,0,0.065385,0.015625,40,0.761,1.1449,0.3544,0.0039
27,4999,3122,1,5,1,1.9482,1,16.4,3114,0,4.55,1.0115,3086.4,8,1.0,59,1,2,863,0.002492,0.0478,32.5203,26,19.0,0.0242,0.0088,1,0,0,0,0.055777,0.015625,38,0.7199,1.1927,0.358,0.003898
28,4998,3099,0,0,3,1.9574,2,22.8,3094,0,4.5,1.0037,3087.6,5,1.0,56,0,3,850,0.002555,0.0588,20.2429,27,19.9,0.0264,0.0111,0,0,0,0,0.082353,0.015625,36,0.8103,1.2319,0.3627,0.003893
29,4998,3024,0,0,3,1.9564,1,23.8,1,3018,4.45,0.9813,3081.6,6,1.0,50,1,7,798,0.00275,0.0563,24.0385,28,21.4,0.0312,0.0129,0,1,0,0,0.065728,0.015625,36,0.7623,1.2788,0.3692,0.003884
30,4998,3123,0,0,3,1.9784,1,23.7,3122,0,4.45,1.0122,3085.5,1,1.0,48,1,3,740,0.002726,0.0471,5.3763,29,21.5,0.0325,0.0124,0,0,0,0,0.089005,0.015625,32,0.8244,1.3678,0.3771,0.003872
31,4996,3096,3,5,1,1.9902,1,23.6,3082,0,4.45,1.0031,3086.5,14,1.0,51,8,5,806,0.002666,0.0388,54.2986,30,20.6,0.0239,0.0103,1,0,0,0,0.068966,0.015625,36,0.7734,1.4282,0.3799,0.003856
32,4996,3012,1,5,3,1.9918,1,18.9,0,3000,4.42,0.9781,3079.4,12,1.0,50,4,5,800,0.002611,0.0461,57.1429,31,20.1,0.0276,0.01,1,0,0,0,0.073733,0.015625,34,0.7881,1.5019,0.3815,0.003837
33,4996,3116,0,0,3,1.9934,2,16.3,3112,0,4.38,1.011,3083.0,5,1.0,48,0,2,780,0.002637,0.0452,23.3645,32,21.3,0.0303,0.01,0,0,0,0,0.063348,0.015625,33,0.7533,1.5517,0.3849,0.003814
34,4995,3039,2,5,3,1.9833,1,16.2,2,3028,4.42,0.9871,3078.8,11,1.0,47,2,3,772,0.002542,0.0502,47.0085,33,21.5,0.0276,0.0089,1,0,0,0,0.108787,0.015625,32,0.8564,1.5935,0.3895,0.003789
35,4995,3017,0,0,3,1.9721,1,16.3,0,3017,4.4,0.9818,3072.9,0,1.0,45,0,2,764,0.002862,0.0607,0.0,34,22.7,0.036,0.015,0,0,0,0,0.093458,0.015625,32,0.8328,1.6122,0.393,0.00376
36,4995,3058,1,5,3,1.9721,1,16.2,0,3053,4.47,0.9956,3071.5,5,1.0,42,1,4,757,0.002616,0.0495,22.8311,35,23.5,0.0298,0.0102,1,0,0,0,0.072072,0.015625,31,0.7832,1.6618,0.3968,0.003728
37,4995,3085,1,5,3,1.9769,1,16.2,3080,0,4.47,1.004,3072.8,5,1.0,40,1,3,748,0.002798,0.0612,26.0417,36,24.4,0.0337,0.0139,1,1,0,0,0.076531,0.015625,31,0.7958,1.7077,0.3998,0.003693
38,4995,3056,0,0,3,1.9755,2,16.3,0,3046,4.46,0.9951,3071.2,10,1.0,42,5,3,743,0.002659,0.0547,51.0204,37,24.2,0.0282,0.0107,0,0,0,0,0.079602,0.015625,32,0.8037,1.7724,0.4031,0.003656
39,4995,3139,1,4,3,1.9846,1,16.2,3123,0,4.54,1.0199,3077.6,16,1.0,43,3,2,767,0.002663,0.0548,66.6667,38,24.6,0.0304,0.0125,0,0,0,0,0.100457,0.015625,32,0.8445,1.7998,0.4058,0.003616
40,4995,3161,0,0,3,1.9428,1,16.3,3155,0,4.51,1.025,3085.8,8,1.0,43,0,0,750,0.002436,0.0465,38.4615,39,25.6,0.03,0.0107,0,0,0,0,0.106977,0.015625,32,0.8539,1.8416,0.4096,0.003574
41,4995,2959,0,0,3,1.9205,1,16.2,5,2954,4.33,0.9627,3073.7,5,1.0,42,1,2,759,0.002373,0.0579,21.2766,40,27.2,0.0319,0.0127,0,0,0,0,0.078947,0.015625,32,0.8021,1.8837,0.4136,0.003529
42,4995,3078,2,5,0,1.8732,1,16.2,3068,0,4.48,1.0013,3074.1,10,1.0,43,2,1,763,0.002289,0.0441,44.843,41,27.4,0.028,0.0117,2,0,0,0,0.092511,0.015625,32,0.8311,1.9102,0.4172,0.003482
43,4995,3075,1,5,3,1.7871,1,16.2,3070,0,4.4,1.0003,3074.2,5,1.0,43,1,1,775,0.002387,0.0511,21.7391,42,27.5,0.028,0.0109,1,0,0,0,0.089362,0.015625,32,0.8251,1.9611,0.4208,0.003434
44,4995,3081,1,4,3,1.8262,2,16.2,3073,0,4.42,1.002,3074.8,8,1.0,44,1,0,794,0.002378,0.0537,33.4728,43,27.8,0.0277,0.0114,0,0,0,0,0.123967,0.015625,33,0.874,2.0024,0.4231,0.003383
45,4995,3142,0,0,3,1.8739,2,16.2,3137,0,4.57,1.0197,3081.2,5,1.0,43,0,1,789,0.002374,0.0605,20.4082,44,28.6,0.0292,0.0124,0,0,0,0,0.120968,0.015625,33,0.8708,2.0548,0.4258,0.003331
46,4995,3083,0,0,3,1.8375,1,16.2,3083,0,4.5,1.0005,3081.4,0,1.0,43,0,0,789,0.002229,0.049,0.0,45,29.6,0.0271,0.0105,0,0,0,0,0.102941,0.015625,33,0.8482,2.094,0.4289,0.003278
47,4995,3068,0,0,3,1.9574,1,16.2,0,3068,4.42,0.9961,3080.1,0,1.0,41,0,2,774,0.002098,0.0526,0.0,46,29.8,0.0314,0.0124,0,0,0,0,0.086124,0.015625,32,0.8186,2.1706,0.4322,0.003224
48,4995,3048,1,3,3,1.9054,1,16.2,0,3043,4.42,0.9906,3077.1,5,1.0,43,4,2,787,0.002028,0.0493,25.3807,47,28.3,0.027,0.0101,0,0,0,0,0.083744,0.015625,34,0.8134,2.2543,0.4351,0.003169
49,4995,3113,0,0,3,1.9133,1,16.2,3108,0,4.47,1.0106,3080.5,5,1.0,42,0,1,784,0.002056,0.0461,18.7793,48,30.0,0.0272,0.0098,0,0,0,0,0.105991,0.015625,34,0.8526,2.3188,0.4371,0.003113
50,4995,3089,0,0,3,1.8628,1,16.2,3084,0,4.5,1.0025,3081.3,5,1.0,41,0,1,771,0.002074,0.0558,18.7793,49,30.5,0.033,0.0137,0,0,0,0,0.093023,0.015625,33,0.832,2.384,0.4398,0.003057
51,4995,3156,1,5,3,1.861,1,16.2,3152,0,4.48,1.0222,3088.5,5,1.0,38,1,4,762,0.002323,0.0817,24.5098,50,31.5,0.0319,0.0163,1,0,0,0,0.115385,0.015625,30,0.8646,2.4657,0.443,0.003
52,4994,3009,0,0,3,1.6774,1,16.2,0,3009,4.4,0.9767,3080.9,0,1.0,37,0,1,762,0.002069,0.0553,0.0,51,32.9,0.0303,0.0136,0,1,0,0,0.096774,0.015625,30,0.8385,2.532,0.4462,0.002943
53,4994,2946,0,0,3,1.5052,1,23.5,4,2942,4.33,0.9602,3068.1,4,1.0,38,3,2,748,0.001794,0.0714,22.5989,52,32.8,0.0316,0.0132,0,1,0,0,0.087912,0.015625,31,0.8223,2.6145,0.4482,0.002887
54,4994,3041,0,0,3,1.4855,1,23.5,4,3037,4.45,0.992,3065.5,4,1.0,38,0,0,734,0.001876,0.0514,19.1388,53,33.8,0.0308,0.0113,0,0,0,0,0.098131,0.015625,31,0.8408,2.6939,0.4497,0.002831
55,4994,3111,0,0,3,1.7296,1,21.5,3108,0,4.47,1.0134,3069.8,3,1.0,36,3,5,737,0.001813,0.0444,9.3897,54,35.0,0.0306,0.0094,0,1,0,0,0.102222,0.015625,31,0.8471,2.7606,0.4516,0.002776
56,4994,3018,0,0,3,1.761,1,16.7,0,3018,4.39,0.9847,3064.9,0,1.0,36,0,0,706,0.001888,0.0582,0.0,55,36.0,0.0292,0.0135,0,0,0,0,0.111111,0.015625,29,0.8594,2.8664,0.454,0.002722
57,4993,3150,0,0,3,1.761,1,16.8,3153,0,4.52,1.0259,3073.3,0,1.0,35,0,1,706,0.001695,0.0564,0.0,56,38.0,0.0332,0.012,0,0,0,0,0.138462,0.015625,29,0.8872,2.9331,0.4562,0.002669
58,4993,3085,1,5,1,1.9713,1,16.5,3077,0,4.41,1.0034,3074.4,8,1.0,36,4,3,687,0.002006,0.066,41.8848,57,36.3,0.0307,0.0127,1,1,0,0,0.086294,0.015625,29,0.8189,2.999,0.4575,0.002617
59,4993,3052,3,5,1,1.9797,1,16.6,6,3041,4.5,0.9934,3072.3,11,1.0,36,3,3,717,0.002315,0.0521,58.2011,58,36.0,0.0312,0.013,1,0,0,0,0.119792,0.015625,31,0.8696,3.1188,0.4585,0.002566
60,4992,3066,3,5,3,1.9784,2,16.5,6,3045,4.44,0.9982,3071.7,21,1.0,38,3,1,751,0.002586,0.052,85.7143,59,35.0,0.0291,0.0101,2,0,0,0,0.116,0.015625,31,0.8653,3.1788,0.4587,0.002518
