window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6125,18,6,0,1.9983,0,18.5,0,0,6.59,1.0,6125.0,640,1.0,401,602,201,2135,0.000904,0.0077,393.4729,0,0.0,0.0,0.0011,0,0,0,0,0.033173,0.015625,64,0.529,0.0332,0.2571,0.003
2,5000,3718,2,5,0,1.9983,0,17.2,504,3221,5.23,0.8261,4544.3,497,1.0,375,7,33,2148,0.001001,0.0103,387.931,1,1.0,0.0103,0.0012,1,0,0,0,0.030157,0.015625,64,0.4819,0.0627,0.2487,0.003057
3,5000,3445,2,3,0,1.9983,0,16.9,292,3158,4.93,0.8648,4003.2,287,1.0,315,10,70,2091,0.001018,0.0077,275.7956,2,1.9,0.0038,0.0014,0,0,0,0,0.037519,0.015625,64,0.5835,0.0882,0.2283,0.003113
4,5000,3252,1,5,0,1.9983,0,16.9,101,3185,4.7,0.8851,3718.3,67,1.0,224,4,95,1896,0.001243,0.0127,89.3099,3,2.9,0.0127,0.0021,1,1,0,0,0.034602,0.015625,63,0.5484,0.1228,0.2146,0.003169
5,5000,3134,0,0,1,1.9983,0,16.7,4,3120,4.55,0.8894,3523.5,14,1.0,200,6,30,1573,0.001473,0.02,24.5614,4,3.8,0.02,0.0029,0,0,0,0,0.038333,0.015625,61,0.5924,0.1595,0.2154,0.003224
6,5000,3084,2,3,0,1.9981,1,16.7,10,3064,4.54,0.9076,3398.0,20,1.0,181,5,24,1465,0.001514,0.0228,38.0762,5,4.7,0.0228,0.0032,0,0,0,0,0.036053,0.015625,61,0.5666,0.1898,0.2254,0.003278
7,5000,3036,1,5,0,1.997,1,16.7,12,3020,4.36,0.9179,3307.5,16,1.0,166,2,17,1388,0.001607,0.0207,32.7511,6,5.7,0.0165,0.0036,1,0,0,0,0.039256,0.015625,60,0.602,0.2229,0.2331,0.003331
8,5000,3097,0,0,1,1.9938,2,16.6,4,3093,4.56,0.9498,3260.7,4,1.0,145,0,21,1260,0.001732,0.0231,9.6618,7,6.7,0.0173,0.0043,0,0,0,0,0.048499,0.015625,58,0.6778,0.2575,0.2474,0.003383
9,5000,3051,0,0,0,1.9914,1,16.5,0,3051,4.49,0.9479,3218.8,0,1.0,129,0,16,1140,0.001884,0.0342,0.0,8,7.7,0.0237,0.0055,0,0,0,0,0.055263,0.015625,56,0.7173,0.3007,0.2599,0.003434
10,5000,3125,0,0,0,1.9945,1,16.3,0,3125,4.6,0.976,3201.7,0,1.0,117,0,12,1067,0.001826,0.0353,0.0,9,8.7,0.0294,0.0051,0,0,0,0,0.05,0.015625,54,0.6875,0.3507,0.2712,0.003482
11,5000,3087,1,4,0,1.9917,1,16.4,4,3083,4.4,0.97,3182.6,4,1.0,111,1,7,1030,0.001748,0.0261,11.9048,10,9.6,0.0159,0.0052,0,0,0,0,0.049275,0.015625,53,0.6829,0.3942,0.2771,0.003529
12,5000,3064,0,0,1,1.9868,1,16.3,4,3060,4.4,0.9683,3164.3,4,1.0,98,0,13,936,0.002047,0.0327,14.9254,11,10.7,0.0273,0.0063,0,0,0,0,0.054545,0.015625,52,0.7135,0.4451,0.2904,0.003574
13,5000,3080,0,0,0,1.9857,1,16.3,4,3076,4.43,0.9771,3152.3,4,1.0,95,0,3,915,0.002034,0.042,15.5039,12,11.7,0.0286,0.0073,0,0,0,0,0.072519,0.015625,52,0.7845,0.4909,0.3002,0.003616
14,5000,3038,1,3,1,1.9871,1,16.3,5,3028,4.39,0.9684,3137.1,10,1.0,91,5,9,896,0.002009,0.0318,32.491,13,12.4,0.0194,0.0071,0,0,0,0,0.060071,0.015625,52,0.7399,0.5509,0.3074,0.003656
15,5000,3134,2,5,3,1.9796,1,16.3,4,3115,4.53,0.9991,3136.7,19,1.0,86,5,10,852,0.002154,0.0357,64.6259,14,12.7,0.0184,0.0069,1,0,0,0,0.064935,0.015625,51,0.7594,0.5834,0.3086,0.003693
16,5000,3053,1,4,3,1.9489,2,16.5,4,3039,4.46,0.9764,3126.8,14,1.0,81,1,6,825,0.002266,0.0386,55.7769,15,13.4,0.0245,0.007,0,0,0,0,0.081081,0.015625,50,0.8073,0.6645,0.3137,0.003728
17,5000,3088,0,0,3,1.9819,2,16.6,2,3081,4.47,0.9889,3122.5,7,1.0,73,2,10,772,0.002248,0.0359,32.1101,16,14.2,0.0224,0.0078,0,0,0,0,0.053812,0.015625,44,0.7096,0.6869,0.3193,0.00376
18,5000,3100,2,5,1,1.99,1,16.6,3,3092,4.54,0.9935,3120.1,8,1.0,71,3,5,773,0.002563,0.0598,30.4348,17,14.8,0.0321,0.0089,1,0,0,0,0.068376,0.015625,44,0.7715,0.7211,0.324,0.003789
19,5000,3120,2,4,1,1.961,1,16.5,3,3117,4.42,1.0,3120.1,3,1.0,70,2,3,763,0.002535,0.0463,14.218,18,15.4,0.0278,0.0088,0,0,0,0,0.078704,0.015625,42,0.8015,0.7535,0.3309,0.003814
20,5000,3088,1,4,1,1.9485,2,16.4,3,3085,4.45,0.9907,3117.1,3,1.0,64,1,7,733,0.00254,0.0433,13.6364,19,16.1,0.026,0.0094,0,1,0,0,0.08658,0.015625,41,0.8195,0.7752,0.338,0.003837
21,5000,3098,1,3,1,1.9127,2,16.5,4,3094,4.43,0.9945,3115.3,4,1.0,60,3,7,696,0.002604,0.0594,18.5185,20,16.5,0.0274,0.0107,0,0,0,0,0.09589,0.015625,41,0.8371,0.8096,0.3458,0.003856
22,5000,3034,1,5,1,1.9019,2,16.6,1,3028,4.45,0.9763,3107.5,6,1.0,51,2,11,636,0.003038,0.0582,27.4725,21,17.7,0.0344,0.0127,1,0,0,0,0.137566,0.015625,37,0.8864,0.8396,0.3496,0.003872
23,5000,3057,1,4,3,1.8598,2,16.5,6,3046,4.39,0.9853,3102.7,11,1.0,49,4,6,610,0.003304,0.0722,62.5,22,17.6,0.0417,0.0148,0,0,0,0,0.083333,0.015625,37,0.8125,0.9229,0.3521,0.003884
24,5000,3115,1,5,3,1.8336,2,21.2,3103,0,4.51,1.0036,3103.9,12,1.0,51,3,1,625,0.003163,0.0598,61.7978,23,17.8,0.0511,0.0132,1,0,0,0,0.097826,0.015625,38,0.8403,0.9555,0.3567,0.003893
25,5000,3101,0,0,1,1.8625,2,23.7,2,3099,4.41,0.9992,3103.6,2,1.0,51,2,2,618,0.003407,0.0556,11.2994,24,18.3,0.0422,0.0127,0,0,0,0,0.061111,0.015625,38,0.7443,1.0017,0.3587,0.003898
26,5000,3109,0,0,3,1.9067,1,21.8,3109,0,4.54,1.0016,3104.1,0,1.0,46,0,5,568,0.002976,0.0621,0.0,25,19.4,0.0339,0.0121,0,0,0,0,0.073446,0.015625,33,0.7873,1.0752,0.3632,0.0039
27,5000,3068,0,0,3,1.922,1,16.7,0,3068,4.5,0.9895,3100.7,0,1.0,41,0,5,533,0.003348,0.0651,0.0,26,19.7,0.0391,0.0133,0,0,0,0,0.08284,0.015625,30,0.8114,1.1462,0.3703,0.003898
28,5000,3030,2,3,3,1.9822,1,16.7,3,3024,4.44,0.9793,3093.9,6,1.0,40,3,4,550,0.003635,0.0548,35.2113,27,20.4,0.0452,0.0147,0,0,0,0,0.075342,0.015625,31,0.7926,1.1941,0.3733,0.003893
29,4999,3093,0,0,3,1.9332,1,16.7,6,3087,4.48,0.9997,3093.9,6,1.0,41,3,2,540,0.003385,0.0519,39.7351,28,20.2,0.0325,0.0106,0,0,0,0,0.077922,0.015625,31,0.7995,1.2266,0.3777,0.003884
30,4997,3035,0,0,3,1.9528,1,17.7,3,3032,4.42,0.9828,3088.3,3,1.0,37,0,4,515,0.003408,0.0816,20.979,29,22.3,0.049,0.0162,0,0,0,0,0.081633,0.015625,30,0.8086,1.2615,0.3819,0.003872
31,4997,3029,0,0,3,1.9269,1,16.9,5,3024,4.39,0.9826,3082.6,5,1.0,36,2,3,515,0.003274,0.0645,25.4237,30,23.9,0.0419,0.0167,0,0,0,0,0.080645,0.015625,30,0.8063,1.3422,0.3865,0.003856
32,4996,3148,0,0,3,1.9803,1,16.9,3146,0,4.52,1.0192,3088.8,2,1.0,36,0,0,490,0.003072,0.0753,13.7931,31,24.9,0.0452,0.0166,0,0,0,0,0.109589,0.015625,28,0.8574,1.4518,0.3937,0.003837
33,4996,3121,1,5,3,1.9498,1,16.7,3117,0,4.5,1.0094,3091.9,4,1.0,34,1,3,499,0.003518,0.0746,31.0078,32,26.2,0.051,0.019,1,0,0,0,0.074627,0.015625,29,0.7906,1.5189,0.3988,0.003814
