window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6101,16,6,0,1.9994,0,18.3,0,0,6.63,1.0,6101.0,567,1.0,342,526,184,1995,0.001049,0.012,399.2958,0,0.0,0.0109,0.0014,2,0,0,0,0.036632,0.015625,64,0.5735,0.0366,0.2331,0.003
2,5000,3723,3,5,0,1.9994,0,17.1,454,3281,5.21,0.8284,4542.3,442,1.0,322,19,39,2064,0.001179,0.01,377.2455,1,1.0,0.0076,0.0014,1,0,0,0,0.032667,0.015625,64,0.5217,0.0633,0.2238,0.003057
3,5000,3318,1,5,0,1.9994,0,16.8,255,3077,4.85,0.8483,3944.2,241,1.0,262,3,63,1984,0.001176,0.0135,268.9732,2,1.9,0.0081,0.0018,1,0,0,0,0.034296,0.015625,63,0.5444,0.0877,0.2217,0.003113
4,5000,3210,1,3,0,1.9994,0,16.8,42,3184,4.61,0.8822,3656.9,26,1.0,236,4,30,1731,0.001408,0.0206,41.0095,3,2.9,0.014,0.0029,0,0,0,0,0.048458,0.015625,63,0.6776,0.1169,0.2286,0.003169
5,5000,3068,3,5,0,1.9993,0,16.7,1,3053,4.34,0.8866,3460.6,15,1.0,203,7,40,1637,0.001474,0.0219,26.975,4,3.8,0.0135,0.0032,1,0,0,0,0.04562,0.015625,60,0.6575,0.1481,0.2394,0.003224
6,5000,3012,2,3,0,1.9991,2,16.7,5,3003,4.41,0.9038,3332.4,9,1.0,187,2,18,1582,0.001454,0.0149,17.6817,5,4.7,0.0082,0.0031,0,0,0,0,0.041045,0.015625,59,0.6193,0.1779,0.2498,0.003278
7,5000,3053,1,3,0,1.9994,2,16.6,4,3045,4.41,0.9358,3262.6,8,1.0,173,4,18,1494,0.001506,0.0217,14.5833,6,5.7,0.0123,0.0037,0,0,0,0,0.047431,0.015625,59,0.6706,0.2079,0.2603,0.003331
8,5000,3146,1,5,1,1.9948,2,16.5,5,3136,4.47,0.972,3236.7,10,1.0,162,5,16,1425,0.001541,0.0224,21.028,7,6.5,0.0146,0.0042,1,0,0,0,0.047085,0.015625,58,0.6682,0.255,0.2723,0.003383
9,5000,3018,0,0,0,1.999,2,16.4,1,3012,4.41,0.9452,3192.9,6,1.0,147,1,16,1343,0.001587,0.0229,14.1509,8,7.4,0.0133,0.0039,0,0,0,0,0.038902,0.015625,57,0.5983,0.2916,0.2786,0.003434
10,5000,3051,4,5,0,1.9936,1,16.4,9,3032,4.38,0.9633,3167.1,19,1.0,137,4,14,1316,0.001646,0.0315,44.6009,9,8.3,0.0177,0.0048,2,0,0,0,0.051802,0.015625,56,0.6984,0.3344,0.2872,0.003482
11,5000,3153,2,5,0,1.9969,1,16.5,7,3136,4.53,0.9963,3164.8,17,1.0,131,3,9,1288,0.001704,0.0344,39.9061,10,9.1,0.0194,0.0054,1,0,0,0,0.050459,0.015625,54,0.6903,0.3665,0.2901,0.003529
12,5000,3095,2,5,1,1.9949,2,16.5,14,3071,4.55,0.9813,3154.0,24,1.0,130,10,11,1303,0.001622,0.0273,54.1176,11,9.6,0.0153,0.005,1,0,0,0,0.059226,0.015625,53,0.7362,0.3893,0.2952,0.003574
13,5000,3140,1,5,0,1.9896,2,16.6,8,3122,4.48,0.9962,3152.0,18,1.0,126,5,9,1295,0.001661,0.0293,42.2535,12,10.4,0.0162,0.0054,1,0,0,0,0.051919,0.015625,55,0.699,0.4269,0.2997,0.003616
14,5000,3050,2,5,1,1.9749,2,16.6,12,3028,4.49,0.9718,3138.4,22,1.0,119,2,9,1256,0.001732,0.0358,54.321,13,11.2,0.0155,0.0057,1,0,0,0,0.057279,0.015625,53,0.7272,0.4841,0.3028,0.003656
