window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6150,12,6,0,1.9985,0,18.5,0,0,6.65,1.0,6150.0,650,1.0,407,620,213,2192,0.000877,0.0095,400.8647,0,0.0,0.0057,0.001,1,0,0,0,0.031324,0.015625,64,0.5012,0.0313,0.2381,0.003
2,5000,3786,4,5,0,1.9985,0,17.0,489,3268,5.26,0.8301,4590.0,518,1.0,392,21,36,2279,0.000984,0.0095,400.9288,1,1.0,0.0063,0.0011,2,0,0,0,0.036052,0.015625,64,0.5666,0.0569,0.2343,0.003057
3,5000,3533,2,5,0,1.9985,0,16.9,257,3260,4.97,0.8715,4067.5,273,1.0,327,12,77,2287,0.000984,0.0122,244.6043,2,1.9,0.0075,0.0016,1,0,0,0,0.03954,0.015625,64,0.6048,0.0965,0.2475,0.003113
4,5000,3155,0,0,3,1.9985,0,16.7,55,3126,4.58,0.8576,3714.9,29,1.0,290,1,38,2027,0.001167,0.0189,39.6175,3,2.9,0.012,0.0022,0,0,0,0,0.04534,0.015625,63,0.6554,0.1418,0.2538,0.003169
5,5000,3158,1,5,0,1.9985,0,16.7,7,3147,4.51,0.8948,3529.3,11,1.0,259,1,32,1914,0.001154,0.0145,16.9492,4,3.9,0.0087,0.0024,1,0,0,0,0.043353,0.015625,63,0.6396,0.1837,0.2612,0.003224
6,5000,2995,2,5,0,1.9987,0,16.6,8,2984,4.48,0.8874,3377.2,11,1.0,229,2,32,1820,0.001217,0.0139,18.0328,5,4.8,0.011,0.0027,2,0,0,0,0.044753,0.015625,62,0.6509,0.2084,0.2712,0.003278
7,5000,3035,0,0,1,1.9987,2,16.6,0,3035,4.36,0.922,3291.6,0,1.0,210,0,19,1719,0.001267,0.0191,0.0,6,5.8,0.0134,0.0029,0,0,0,0,0.045139,0.015625,61,0.6538,0.2397,0.2829,0.003331
8,5000,2959,2,3,0,1.9966,1,16.5,1,2944,4.39,0.9196,3217.7,15,1.0,193,13,30,1624,0.001318,0.0274,25.641,7,6.5,0.0083,0.0033,0,0,0,0,0.049658,0.015625,60,0.6853,0.2842,0.2933,0.003383
9,5000,3142,1,5,0,1.9942,1,16.5,0,3127,4.56,0.9811,3202.6,15,1.0,176,1,18,1527,0.001403,0.0309,28.6807,8,7.4,0.0125,0.0038,1,0,0,0,0.054545,0.015625,58,0.7135,0.3278,0.3038,0.003434
10,5000,3016,1,5,0,1.9981,2,16.5,0,3002,4.43,0.9518,3168.7,14,1.0,159,1,18,1461,0.001425,0.0221,32.2581,9,8.4,0.0157,0.0041,1,0,0,0,0.05531,0.015625,57,0.7175,0.3831,0.3085,0.003482
11,5000,3078,1,3,1,1.9867,2,16.6,4,3074,4.46,0.976,3153.5,4,1.0,140,3,22,1396,0.001475,0.0333,4.6296,10,9.5,0.015,0.0047,0,0,0,0,0.04878,0.015625,55,0.6797,0.4253,0.315,0.003529
