window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6068,17,5,0,1.9988,0,25.9,0,0,6.55,1.0,6068.0,501,1.0,310,466,156,1810,0.001139,0.0087,393.391,0,0.0,0.008,0.0014,2,0,0,0,0.050155,0.015625,64,0.6885,0.0502,0.2772,0.003
2,5000,3660,2,5,0,1.9988,0,24.4,393,3276,5.13,0.8231,4482.0,384,1.0,295,15,30,1866,0.001294,0.009,373.5409,1,1.0,0.0078,0.0015,1,0,0,0,0.053504,0.015625,64,0.708,0.1037,0.2629,0.003057
3,5000,3306,3,5,0,1.9989,0,24.0,221,3098,4.86,0.8521,3904.5,208,1.0,241,3,57,1791,0.00132,0.0102,260.0,2,1.9,0.0055,0.0018,2,0,0,0,0.055951,0.015625,64,0.7207,0.1596,0.2711,0.003113
4,5000,3134,2,5,0,1.9988,0,21.6,66,3100,4.57,0.8788,3612.7,34,1.0,219,3,25,1648,0.001508,0.0192,56.7986,3,2.9,0.0137,0.0032,2,0,0,0,0.059295,0.015625,62,0.7365,0.2189,0.2685,0.003169
5,5000,3046,1,4,0,1.9988,0,20.0,4,3037,4.42,0.8897,3423.8,9,1.0,193,1,27,1523,0.001624,0.021,18.0361,4,3.9,0.0125,0.0034,0,0,0,0,0.049618,0.015625,62,0.6851,0.2685,0.2657,0.003224
6,5000,3102,1,5,0,1.9992,2,16.6,4,3083,4.48,0.931,3331.9,19,1.0,180,6,19,1491,0.001598,0.023,38.5396,5,4.8,0.0127,0.0036,1,0,0,0,0.06705,0.015625,62,0.767,0.3356,0.2661,0.003278
7,5000,3071,0,0,1,1.997,2,16.6,4,3047,4.53,0.9401,3266.6,24,1.0,159,5,26,1376,0.001662,0.0302,50.5263,6,5.6,0.0153,0.004,0,0,0,0,0.042254,0.015625,62,0.6302,0.3738,0.2652,0.003331
8,5000,3152,0,0,3,1.9963,1,16.5,4,3133,4.56,0.9725,3241.2,19,1.0,142,0,17,1283,0.001789,0.0275,45.0237,7,6.6,0.0166,0.0043,0,0,0,0,0.043478,0.015625,58,0.6406,0.4058,0.2689,0.003383
9,5000,2987,0,0,3,1.9929,1,16.7,4,2984,4.41,0.9365,3190.5,3,1.0,131,0,11,1213,0.00177,0.0261,7.3171,8,7.5,0.0157,0.0048,0,0,0,0,0.061611,0.015625,58,0.7464,0.4675,0.2799,0.003434
10,5000,3026,1,4,3,1.989,1,16.7,4,3022,4.46,0.9574,3160.6,4,1.0,122,1,10,1165,0.001692,0.0254,11.5607,9,8.5,0.013,0.0046,0,0,0,0,0.053521,0.015625,57,0.7081,0.4984,0.2864,0.003482
11,5000,3086,1,5,0,1.9843,1,16.6,0,3081,4.45,0.9802,3148.2,5,1.0,112,1,11,1112,0.001871,0.0282,15.9744,10,9.4,0.0185,0.0057,1,0,0,0,0.056426,0.015625,53,0.7231,0.5549,0.295,0.003529
12,5000,3080,3,5,1,1.9665,2,18.3,7,3064,4.54,0.9816,3137.7,16,1.0,110,10,12,1119,0.001824,0.0277,43.6047,11,9.5,0.018,0.0059,1,0,0,0,0.058172,0.015625,51,0.7314,0.613,0.3053,0.003574
13,5000,2989,0,0,1,1.9473,2,16.6,1,2988,4.42,0.9591,3116.5,1,1.0,105,1,6,1096,0.001965,0.0359,0.0,12,10.7,0.0215,0.0066,0,0,0,0,0.063536,0.015625,49,0.7541,0.6766,0.3161,0.003616
14,5000,3056,0,0,0,1.9524,1,16.6,0,3056,4.4,0.9831,3108.4,0,1.0,95,0,10,1018,0.00191,0.0356,0.0,13,11.9,0.0194,0.0066,0,0,0,0,0.093851,0.015625,48,0.8335,0.7607,0.3287,0.003656
15,5000,3074,0,0,3,1.9822,1,16.6,3,3066,4.46,0.9903,3104.1,8,1.0,94,8,9,1005,0.001758,0.0253,26.3158,14,12.2,0.0158,0.0053,0,0,0,0,0.082278,0.015625,49,0.8101,0.843,0.3346,0.003693
16,5000,3032,1,5,3,1.9824,1,16.4,0,3027,4.41,0.9795,3095.6,5,1.0,92,1,3,991,0.002022,0.0341,17.9211,15,13.2,0.0217,0.0068,1,0,0,0,0.054608,0.015625,48,0.7139,0.8942,0.3378,0.003728
17,5000,3136,1,3,3,1.9819,1,16.3,3133,0,4.57,1.0116,3100.1,3,1.0,85,2,9,951,0.001948,0.0368,6.9444,16,14.4,0.0213,0.0073,0,0,0,0,0.070234,0.015625,47,0.7775,0.9377,0.3448,0.00376
18,5000,3090,0,0,3,1.9785,2,16.2,5,3085,4.48,0.9971,3099.0,5,1.0,82,4,7,911,0.001961,0.0426,17.1233,17,14.7,0.0215,0.008,0,0,0,0,0.065574,0.015625,45,0.7617,0.9705,0.3504,0.003789
19,5000,3082,3,5,1,1.9964,1,16.2,8,3070,4.44,0.9951,3097.3,12,1.0,84,6,4,923,0.002043,0.0365,44.9438,18,14.7,0.0202,0.0068,1,1,0,0,0.054745,0.015625,46,0.7146,1.0179,0.3518,0.003814
20,5000,3008,1,5,3,1.9984,1,16.3,3,3000,4.4,0.9738,3088.8,8,1.0,77,1,8,896,0.002114,0.038,31.25,19,15.9,0.0193,0.0071,1,0,0,0,0.072243,0.015625,44,0.7837,1.0559,0.3556,0.003837
21,5000,3121,3,5,3,1.9955,2,16.3,3102,0,4.51,1.0094,3091.9,19,1.0,75,7,9,911,0.002483,0.0489,64.8464,20,15.7,0.0276,0.0103,3,0,0,0,0.058632,0.015625,44,0.7335,1.108,0.3597,0.003856
22,5000,3193,2,5,3,1.9839,2,16.3,3194,0,4.49,1.0344,3103.1,16,1.0,69,2,8,870,0.00242,0.0469,60.8365,21,16.2,0.023,0.0084,1,0,0,0,0.057762,0.015625,44,0.7295,1.1441,0.3592,0.003872
23,5000,3088,0,0,3,1.9749,2,16.3,1,3082,4.49,0.9956,3101.7,6,1.0,61,1,9,824,0.002592,0.0506,20.2429,22,17.2,0.026,0.0092,0,0,0,0,0.070039,0.015625,43,0.7769,1.2064,0.3618,0.003884
24,5000,2950,1,4,3,1.9313,1,16.2,5,2945,4.39,0.9555,3087.2,5,1.0,57,2,6,808,0.002438,0.0448,18.3486,23,17.8,0.0252,0.0104,0,0,0,0,0.080717,0.015625,40,0.8064,1.2781,0.3678,0.003893
