window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6116,12,5,0,1.9997,0,18.2,0,0,6.53,1.0,6116.0,637,1.0,396,614,218,2113,0.00089,0.0081,421.4712,0,0.0,0.0081,0.0011,1,0,0,0,0.040122,0.015625,64,0.6106,0.0401,0.2684,0.003
2,5000,3652,2,4,0,1.9997,0,16.8,494,3184,5.17,0.8222,4511.3,468,1.0,368,11,39,2125,0.001042,0.0081,377.4194,1,1.0,0.0056,0.0011,0,0,0,0,0.037175,0.015625,62,0.5797,0.0748,0.2647,0.003057
3,5000,3404,1,5,0,1.9997,0,16.6,253,3175,4.9,0.8635,3969.7,229,1.0,292,5,81,2046,0.001052,0.0084,195.453,2,2.0,0.0042,0.0014,1,0,0,0,0.035205,0.015625,62,0.5562,0.1042,0.2642,0.003113
4,5000,2986,0,0,3,1.9997,0,16.7,48,2973,4.38,0.8415,3590.2,13,1.0,262,0,30,1738,0.001274,0.0114,20.1238,3,3.0,0.0093,0.0021,0,0,0,0,0.04,0.015625,61,0.6094,0.1393,0.2704,0.003169
5,5000,3090,2,5,0,1.9997,0,16.5,5,3080,4.52,0.9026,3423.5,10,1.0,222,2,42,1624,0.001364,0.0225,17.2117,4,3.9,0.0133,0.0027,2,0,0,0,0.049919,0.015625,61,0.687,0.1715,0.2717,0.003224
6,5000,3078,1,3,0,1.9997,1,16.5,5,3073,4.42,0.9258,3324.8,5,1.0,196,6,32,1511,0.001444,0.0181,9.5969,5,4.8,0.014,0.0029,0,0,0,0,0.05425,0.015625,60,0.712,0.2149,0.2826,0.003278
7,5000,3095,1,5,0,1.9981,2,16.4,10,3085,4.43,0.9473,3267.3,10,1.0,177,1,20,1430,0.001503,0.0304,21.1864,6,5.8,0.0138,0.0036,1,0,0,0,0.048682,0.015625,59,0.679,0.2453,0.2919,0.003331
8,5000,3145,2,4,0,1.9988,2,16.5,19,3126,4.54,0.9706,3240.1,19,1.0,176,10,11,1438,0.00145,0.0201,36.6795,7,6.5,0.0139,0.0031,0,0,0,0,0.054845,0.015625,59,0.7151,0.2958,0.2982,0.003383
9,5000,3041,1,3,0,1.9997,2,16.7,11,3026,4.49,0.9502,3200.3,15,1.0,157,3,22,1346,0.001519,0.0202,35.1288,8,7.4,0.0139,0.0039,0,0,0,0,0.047191,0.015625,57,0.6689,0.3219,0.2998,0.003434
10,5000,3164,0,0,3,1.9921,2,16.8,11,3153,4.58,0.9907,3193.7,11,1.0,142,0,15,1248,0.001607,0.0295,25.9434,9,8.4,0.0159,0.0044,0,0,0,0,0.040816,0.015625,56,0.6172,0.3627,0.3001,0.003482
11,5000,3170,1,4,0,1.9929,1,16.5,9,3151,4.49,0.9938,3189.8,19,1.0,143,10,9,1265,0.001578,0.0238,44.186,10,9.0,0.0147,0.0044,0,0,0,0,0.051948,0.015625,54,0.6992,0.4017,0.299,0.003529
12,5000,3107,2,5,0,1.9734,1,16.5,14,3083,4.47,0.978,3177.0,24,1.0,129,4,18,1207,0.001648,0.0225,61.3333,11,9.7,0.0154,0.0045,1,0,0,0,0.0575,0.015625,55,0.7283,0.4392,0.3007,0.003574
13,5000,3165,2,5,0,1.9726,2,16.6,9,3142,4.49,0.9968,3175.3,23,1.0,126,5,8,1178,0.001679,0.0292,57.6441,12,10.3,0.0163,0.0051,1,0,0,0,0.053528,0.015625,54,0.7081,0.4659,0.2964,0.003616
