window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6159,15,6,0,1.9987,0,18.4,0,0,6.65,1.0,6159.0,656,1.0,403,621,218,2188,0.000893,0.0071,404.439,0,0.0,0.0051,0.0011,4,0,0,0,0.036389,0.015625,64,0.5706,0.0364,0.2517,0.003
2,5000,3773,4,5,0,1.9986,0,17.1,482,3279,5.26,0.83,4596.3,494,1.0,377,14,40,2243,0.000988,0.01,381.1728,1,1.0,0.0069,0.0012,3,0,0,0,0.035273,0.015625,64,0.557,0.0675,0.2336,0.003057
3,5000,3367,2,5,0,1.9986,0,16.8,244,3125,4.79,0.8502,3997.7,242,1.0,293,2,86,2171,0.001046,0.0098,247.9508,2,2.0,0.006,0.0015,1,0,0,0,0.034146,0.015625,64,0.5424,0.0952,0.2365,0.003113
4,5000,3079,0,0,1,1.9986,0,16.6,39,3054,4.47,0.8522,3639.0,25,1.0,249,4,48,1824,0.00132,0.0156,37.9363,3,2.9,0.011,0.0025,0,0,0,0,0.036932,0.015625,64,0.5769,0.1264,0.2337,0.003169
5,5000,3106,2,5,0,1.9986,0,16.8,5,3094,4.46,0.8973,3461.3,12,1.0,219,7,37,1707,0.001357,0.019,16.9205,4,3.8,0.0092,0.0029,1,0,0,0,0.03645,0.015625,64,0.5713,0.1597,0.244,0.003224
6,5000,3063,0,0,1,1.9988,1,17.0,0,3058,4.47,0.915,3347.5,5,1.0,194,0,25,1576,0.001455,0.0233,10.101,5,4.8,0.0121,0.0032,0,0,0,0,0.046512,0.015625,64,0.6641,0.1888,0.2464,0.003278
7,5000,3125,1,3,0,1.9967,1,17.0,0,3117,4.48,0.9493,3291.9,8,1.0,179,2,17,1522,0.001467,0.0199,16.632,6,5.8,0.0126,0.0036,0,0,0,0,0.045817,0.015625,64,0.659,0.2179,0.2534,0.003331
8,5000,3166,0,0,3,1.9938,1,17.0,0,3166,4.57,0.97,3263.9,0,1.0,164,0,15,1434,0.00149,0.0206,0.0,7,6.7,0.013,0.0035,0,0,0,0,0.045267,0.015625,63,0.6548,0.2523,0.2616,0.003383
9,5000,3074,1,5,0,1.9883,1,16.9,3,3066,4.38,0.9529,3225.9,8,1.0,151,4,17,1387,0.0015,0.023,19.2308,8,7.6,0.0133,0.0041,1,0,0,0,0.050575,0.015625,61,0.6911,0.2867,0.2717,0.003434
10,5000,3064,3,5,0,1.9753,1,16.8,3,3052,4.46,0.9586,3196.5,12,1.0,136,3,18,1327,0.001612,0.0286,30.0752,9,8.5,0.0145,0.0048,3,0,0,0,0.073986,0.015625,59,0.7888,0.3371,0.2815,0.003482
