window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
31,4998,3098,0,0,3,1.9937,1,15.0,0,3093,4.51,0.99,3129.2,5,1.0,57,0,4,852,0.00209,0.0474,20.4082,30,22.1,0.024,0.0095,0,0,0,0,0.079051,0.015625,39,0.8023,1.578,0.3788,0,0,57
32,4997,3114,0,0,3,1.998,1,15.0,0,3114,4.46,0.9956,3127.8,0,1.0,55,0,2,829,0.001932,0.0558,0.0,31,23.4,0.0288,0.0113,0,0,0,0,0.07907,0.015625,37,0.8024,1.6245,0.3836,0,0,55
33,4994,3062,0,0,3,1.9668,1,15.0,0,3058,4.49,0.9809,3121.5,4,1.0,56,4,3,832,0.002031,0.0398,18.0995,32,22.8,0.0286,0.0104,0,0,0,0,0.070796,0.015625,38,0.7793,1.6953,0.3878,0,0,56
34,4991,3139,1,3,1,1.8698,1,15.0,3138,0,4.49,1.0062,3123.6,5,1.0,57,4,3,842,0.00205,0.0456,21.3675,33,22.8,0.0266,0.0099,0,0,0,0,0.070539,0.015625,38,0.7785,1.7492,0.3898,0,0,57
35,4989,3195,1,5,1,1.9198,1,15.0,3221,0,4.62,1.031,3133.8,10,1.0,51,1,7,799,0.002196,0.0603,36.7647,34,24.4,0.025,0.0102,1,0,0,0,0.078014,0.015625,35,0.7997,1.806,0.3931,0,0,51
36,4987,3142,1,5,1,1.896,2,15.0,3147,0,4.56,1.0058,3135.7,7,1.0,50,3,4,813,0.002166,0.0461,33.3333,35,24.9,0.0247,0.011,1,0,0,0,0.082949,0.015625,34,0.8116,1.8656,0.396,0,0,50
37,4987,3006,0,0,1,1.8607,2,15.2,0,3001,4.4,0.9624,3123.4,5,1.0,45,0,5,759,0.002439,0.0694,23.5849,36,26.5,0.0319,0.0129,0,0,0,0,0.111111,0.015625,31,0.8594,1.9258,0.4013,0,0,45
38,4985,3134,0,0,0,1.8481,1,15.0,3131,0,4.5,1.0037,3124.6,5,1.0,44,0,1,727,0.002521,0.0667,26.455,37,28.0,0.035,0.0154,0,0,0,0,0.117949,0.015625,29,0.8675,1.9976,0.4078,0,0,44
39,4982,3173,1,5,3,1.8826,1,15.0,3214,0,4.62,1.0287,3134.0,10,1.0,48,6,2,760,0.002229,0.0516,48.0769,38,25.8,0.0276,0.0099,1,0,0,0,0.093897,0.015625,30,0.8336,2.0915,0.4122,0,0,48
40,4979,3094,0,0,3,1.9413,1,14.9,9,3085,4.49,0.9884,3130.2,9,1.0,49,4,3,778,0.002311,0.0642,42.4528,39,25.5,0.025,0.0111,0,0,0,0,0.087156,0.015625,33,0.8207,2.1786,0.4151,0,0,49
41,4976,3103,0,0,3,1.9218,1,14.9,8,3095,4.44,0.9921,3127.6,8,1.0,49,3,3,770,0.002208,0.0575,36.1991,40,26.3,0.032,0.0117,0,0,0,0,0.09292,0.015625,33,0.8318,2.2583,0.4181,0,0,49
42,4974,2997,0,0,3,1.9469,1,14.9,6,2991,4.43,0.9621,3115.2,6,1.0,46,1,4,774,0.002134,0.045,23.1481,41,28.1,0.0283,0.0113,0,0,0,0,0.081081,0.015625,34,0.8073,2.3258,0.4212,0,0,46
43,4973,3123,1,5,3,1.9341,1,14.9,3128,0,4.56,1.0057,3117.1,7,1.0,47,3,2,772,0.002147,0.05,27.5229,42,27.6,0.0287,0.0104,1,0,0,0,0.072727,0.015625,33,0.7852,2.3895,0.4238,0,0,47
44,4971,3094,1,5,1,1.9497,1,14.9,0,3089,4.54,0.9933,3114.9,5,1.0,46,1,2,765,0.002453,0.0583,22.7273,43,28.4,0.0298,0.0128,1,0,0,0,0.06278,0.015625,32,0.7511,2.4478,0.4243,0,0,46
45,4971,3140,1,5,1,1.9266,2,14.9,3144,0,4.48,1.0099,3118.1,5,1.0,45,1,2,765,0.002317,0.0563,22.0264,44,29.6,0.0313,0.0119,1,0,0,0,0.090909,0.015625,31,0.8281,2.4737,0.4258,0,0,45
46,4971,2985,0,0,0,1.9184,2,14.9,3,2982,4.37,0.9612,3105.5,3,1.0,42,3,6,769,0.002274,0.0611,0.0,45,30.4,0.0306,0.014,0,0,0,0,0.065502,0.015625,32,0.7615,2.5261,0.427,0,0,42
47,4968,3137,0,0,0,1.7621,1,14.8,3151,0,4.49,1.0138,3110.0,2,1.0,42,2,2,750,0.002017,0.0529,4.878,46,31.3,0.0309,0.0122,0,0,0,0,0.076923,0.015625,31,0.7969,2.5934,0.4295,0,0,42
48,4968,2948,0,0,3,1.7158,1,14.8,6,2942,4.38,0.9526,3094.6,6,1.0,43,6,5,749,0.002173,0.0467,29.1262,47,30.4,0.0289,0.0123,0,0,0,0,0.084112,0.015625,33,0.8142,2.6542,0.4296,0,0,43
49,4968,3123,0,0,3,1.371,1,14.9,3136,0,4.51,1.0144,3099.3,8,1.0,41,2,4,748,0.001857,0.0472,29.1262,48,32.7,0.0285,0.0096,0,0,0,0,0.099057,0.015625,33,0.8423,2.7391,0.4313,0,0,41
50,4968,2993,0,0,3,1.3347,1,14.9,6,2987,4.4,0.9689,3089.1,6,1.0,40,0,1,713,0.002092,0.052,35.2941,49,33.3,0.0292,0.0104,0,0,0,0,0.104046,0.015625,30,0.8498,2.8431,0.4324,0,0,40
51,4967,3066,2,3,3,1.6894,1,14.9,20,3046,4.44,0.9932,3086.9,20,1.0,44,12,8,767,0.002181,0.045,87.3786,50,29.1,0.0275,0.0105,0,1,0,0,0.085586,0.015625,35,0.8174,2.9017,0.4315,0,0,44
52,4967,3084,0,0,3,1.6184,1,14.9,14,3070,4.49,0.9991,3086.7,14,1.0,42,1,3,715,0.002308,0.0563,64.6766,51,30.5,0.0277,0.0113,0,1,0,0,0.089202,0.015625,31,0.8248,2.9486,0.4306,0,0,42
53,4964,3111,0,0,3,1.4256,1,14.9,3122,0,4.49,1.0118,3090.5,5,1.0,40,0,2,705,0.002209,0.0534,25.3807,52,33.0,0.0314,0.0121,0,0,0,0,0.092233,0.015625,31,0.8306,3.0069,0.4311,0,0,40
54,4963,3084,2,4,3,1.7925,1,14.9,2,3078,4.47,0.9981,3089.9,6,1.0,42,3,1,721,0.002142,0.0521,28.8462,53,32.3,0.0319,0.0123,0,0,0,0,0.07109,0.015625,29,0.7802,3.0496,0.4319,0,0,42
55,4962,2922,2,3,3,1.9506,1,14.9,3,2912,4.38,0.9506,3073.9,10,1.0,42,8,8,753,0.002172,0.0594,34.3226,54,32.5,0.0264,0.0123,0,1,0,0,0.089109,0.015625,31,0.8247,3.1387,0.4328,0,0,42
56,4962,3057,0,0,3,1.8862,2,14.9,3,3049,4.45,0.995,3072.3,8,1.0,39,3,6,729,0.002301,0.0483,24.1963,55,34.5,0.0306,0.0122,0,0,0,0,0.091787,0.015625,30,0.8298,3.1676,0.4343,0,0,39
57,4961,3019,3,5,1,1.9254,1,14.9,6,3000,4.44,0.9843,3067.2,19,1.0,43,6,2,763,0.002407,0.067,88.2353,56,32.0,0.0259,0.0123,1,0,0,0,0.07177,0.015625,30,0.7823,3.2059,0.4339,0,0,43
58,4959,3052,0,0,3,1.9231,1,14.9,1,3051,4.44,0.9955,3065.8,1,1.0,39,1,5,740,0.00226,0.075,0.0,57,34.8,0.0303,0.0139,0,0,0,0,0.075,0.015625,28,0.7917,3.2684,0.4349,0,0,39
59,4958,3148,1,5,1,1.9358,1,15.0,3200,0,4.59,1.0406,3078.9,4,1.0,39,1,1,737,0.00234,0.0537,19.9005,58,35.7,0.0327,0.0125,1,0,0,0,0.078049,0.015625,27,0.7998,3.327,0.4369,0,0,39
60,4958,2978,0,0,1,1.9816,1,14.9,0,2978,4.39,0.9702,3069.3,0,1.0,37,0,2,721,0.002162,0.0535,0.0,59,38.5,0.0307,0.0127,0,1,0,0,0.090909,0.015625,26,0.8281,3.4125,0.439,0,0,37
61,4957,3072,1,4,1,1.9647,1,14.9,3069,0,4.48,1.0011,3069.7,4,1.0,37,1,1,690,0.002334,0.0615,22.5989,60,39.3,0.0323,0.0153,0,0,0,0,0.111732,0.015625,25,0.8602,3.474,0.4414,0,0,37
62,4957,3089,0,0,3,1.9732,1,14.9,3089,0,4.46,1.0069,3071.9,4,1.0,36,0,1,681,0.002423,0.0638,21.8579,61,39.7,0.0319,0.0157,0,0,0,0,0.106383,0.015625,25,0.8531,3.5644,0.4444,0,0,36
63,4957,3099,2,5,3,1.987,1,14.8,3100,0,4.5,1.013,3076.1,16,1.0,38,4,2,744,0.002601,0.0574,68.9655,62,38.6,0.0314,0.0134,2,0,0,0,0.08134,0.015625,28,0.8079,3.641,0.4453,0,0,38
64,4955,3050,2,5,3,1.9673,1,14.9,4,3041,4.47,0.9923,3073.6,9,1.0,39,2,1,755,0.002114,0.0607,42.8571,63,37.3,0.031,0.011,1,0,0,0,0.065421,0.015625,27,0.7612,3.7064,0.446,0,0,39
65,4953,3086,0,0,3,1.9788,2,14.9,3094,0,4.55,1.006,3075.5,0,1.0,38,0,1,755,0.002262,0.0469,0.0,64,39.3,0.0302,0.0119,0,1,0,0,0.075117,0.015625,27,0.792,3.7674,0.447,0,0,38
66,4952,3082,1,5,3,1.9893,1,14.8,3078,0,4.51,1.0028,3076.4,7,1.0,37,3,4,759,0.002421,0.055,23.8095,65,37.8,0.0288,0.011,1,0,0,0,0.077982,0.015625,28,0.7996,3.8454,0.4478,0,0,37
67,4951,3077,3,5,3,1.9593,1,14.9,3066,0,4.48,1.0002,3076.5,11,1.0,40,3,0,797,0.002083,0.0478,49.1071,66,35.9,0.0293,0.0104,1,0,0,0,0.069565,0.015625,29,0.7754,3.8845,0.4485,0,0,40
68,4951,3047,1,4,3,1.9902,2,14.8,8,3039,4.52,0.9913,3073.7,8,1.0,40,3,3,817,0.002343,0.0493,35.0,67,34.9,0.0263,0.0107,0,0,0,0,0.078818,0.015625,31,0.8018,3.9338,0.4483,0,0,40
69,4951,3015,0,0,3,1.9839,2,14.8,3,3012,4.42,0.9827,3068.1,3,1.0,40,0,0,797,0.002512,0.0607,14.218,68,35.9,0.0266,0.012,0,0,0,0,0.079439,0.015625,31,0.8033,3.9852,0.4475,0,0,40
70,4949,3057,0,0,3,1.9667,1,14.8,4,3053,4.42,0.9967,3067.0,4,1.0,38,1,3,805,0.001913,0.0545,15.3061,69,38.7,0.031,0.0125,0,0,0,0,0.069307,0.015625,32,0.7746,4.0,0.448,0,0,38
71,4947,3074,0,0,3,1.9788,1,14.9,3072,0,4.58,1.0029,3068.0,5,1.0,38,2,2,776,0.002057,0.0503,20.6186,70,39.7,0.031,0.0122,0,0,0,0,0.065327,0.015625,30,0.7608,4.0654,0.4485,0,0,38
72,4947,3075,0,0,3,1.9853,1,14.8,3087,0,4.45,1.0056,3069.8,0,1.0,36,0,2,762,0.001985,0.0539,0.0,71,42.4,0.0337,0.0126,0,0,0,0,0.073529,0.015625,30,0.7875,4.1095,0.4493,0,0,36
73,4945,3089,1,5,3,1.9814,1,14.8,3094,0,4.47,1.0086,3072.6,5,1.0,37,1,0,756,0.001924,0.0553,23.8095,72,42.2,0.0319,0.0121,1,0,0,0,0.078341,0.015625,30,0.8006,4.1878,0.4507,0,0,37
74,4944,3022,0,0,3,1.9313,1,14.8,1,3021,4.42,0.9851,3067.8,1,1.0,35,1,3,764,0.001789,0.0612,0.0,73,45.3,0.0327,0.0144,0,0,0,0,0.061224,0.015625,30,0.7448,4.2388,0.4518,0,0,35
75,4942,3054,0,0,3,1.9592,1,14.8,0,3054,4.55,0.9959,3066.5,0,1.0,33,0,2,706,0.001919,0.0718,0.0,74,46.2,0.0341,0.0159,0,0,0,0,0.08134,0.015625,27,0.8079,4.3154,0.453,0,0,33
76,4940,3083,0,0,3,1.9329,1,14.8,3090,0,4.46,1.0069,3068.7,0,1.0,33,0,0,706,0.001819,0.0773,0.0,75,47.2,0.032,0.0172,0,0,0,0,0.087629,0.015625,27,0.8217,4.3721,0.4543,0,0,33
77,4939,3040,0,0,3,1.8727,1,14.8,1,3034,4.43,0.9915,3066.0,6,1.0,37,6,2,738,0.001775,0.0575,22.8311,76,43.0,0.0312,0.0124,0,0,0,0,0.075221,0.015625,28,0.7923,4.4473,0.4549,0,0,37
78,4939,3128,1,5,3,1.9238,1,14.9,3151,0,4.52,1.028,3075.0,10,1.0,37,1,1,752,0.002083,0.0655,44.843,77,44.0,0.0306,0.0141,1,0,0,0,0.104803,0.015625,28,0.8509,4.5172,0.456,0,0,37
79,4938,3009,1,5,3,1.9082,1,14.8,1,2994,4.47,0.9805,3068.7,15,1.0,40,7,4,796,0.002081,0.0565,82.8402,78,41.6,0.0263,0.0113,1,0,0,0,0.096045,0.015625,30,0.8373,4.5906,0.456,0,0,40
80,4938,3057,1,3,3,1.9325,2,14.8,0,3052,4.44,0.9965,3067.6,5,1.0,39,1,2,779,0.001772,0.0524,24.6305,79,41.6,0.0278,0.0085,0,0,0,0,0.080952,0.015625,30,0.807,4.6287,0.4565,0,0,39
81,4937,3061,1,4,1,1.9613,2,14.7,6,3049,4.42,0.998,3067.0,12,1.0,42,4,1,785,0.001746,0.0675,53.0973,80,39.4,0.0269,0.0114,0,0,0,0,0.07173,0.015625,31,0.7822,4.6709,0.4566,0,0,42
82,4936,3014,0,0,3,1.9768,2,14.8,4,3006,4.48,0.9843,3061.9,8,1.0,40,0,2,774,0.001848,0.0574,39.4089,81,42.4,0.0285,0.0132,0,0,0,0,0.08134,0.015625,31,0.8079,4.7188,0.4567,0,0,40
83,4935,3046,4,5,1,1.9914,1,14.8,8,3029,4.44,0.9953,3060.4,17,1.0,45,6,1,842,0.001962,0.0488,71.1297,82,38.5,0.0253,0.0097,1,0,0,0,0.065041,0.015625,33,0.7598,4.7676,0.4566,0,0,45
84,4934,3004,0,0,3,1.997,1,14.8,8,2996,4.44,0.9833,3055.0,8,1.0,43,0,2,841,0.001926,0.0522,36.1991,83,41.2,0.0266,0.0109,0,0,0,0,0.073913,0.015625,33,0.7886,4.8241,0.4569,0,0,43
85,4934,3024,3,5,3,1.9942,1,14.9,7,3002,4.51,0.9908,3052.1,22,1.0,47,12,8,886,0.002254,0.0453,84.6774,84,37.0,0.0228,0.0093,1,1,0,0,0.064151,0.015625,32,0.7564,4.8618,0.4567,0,0,47
86,4933,3082,2,5,3,1.9877,1,14.8,3077,0,4.51,1.0142,3056.7,23,1.0,48,4,3,899,0.001985,0.0399,80.4196,85,37.1,0.0241,0.0086,1,0,0,0,0.059801,0.015625,34,0.7387,4.8984,0.4562,0,0,48
87,4932,3082,0,0,3,1.9823,2,14.8,3092,0,4.55,1.0128,3060.8,8,1.0,47,0,1,896,0.002143,0.0526,31.25,86,38.9,0.0224,0.0097,0,0,0,0,0.056391,0.015625,34,0.7229,4.9397,0.4555,0,0,47
88,4932,3070,3,4,3,1.9673,1,14.8,3055,0,4.41,1.003,3061.8,16,1.0,48,5,4,943,0.001787,0.0446,58.1395,87,38.8,0.0222,0.0095,0,0,0,0,0.089219,0.015625,37,0.8249,5.0066,0.4558,0,0,48
89,4931,3007,0,0,3,1.9772,1,14.8,9,2998,4.41,0.9838,3056.5,9,1.0,49,3,2,932,0.001968,0.0599,30.5344,88,39.0,0.0214,0.0094,0,0,0,0,0.06367,0.015625,36,0.7546,5.0478,0.4553,0,0,49
90,4928,2988,1,4,3,1.8671,1,14.9,10,2975,4.43,0.9797,3050.0,13,1.0,51,4,2,955,0.001825,0.0433,41.8118,89,38.3,0.022,0.0098,0,0,0,0,0.07,0.015625,38,0.7768,5.0812,0.4544,0,0,51
91,4926,3049,0,0,3,1.7652,1,14.9,3042,0,4.51,1.0006,3050.2,10,1.0,46,0,5,906,0.001819,0.0489,34.2466,90,39.7,0.0256,0.0104,0,1,0,0,0.081433,0.015625,38,0.8081,5.1072,0.4539,0,0,46
92,4926,3061,2,3,3,1.8129,1,14.8,3046,0,4.5,1.0038,3051.4,17,1.0,45,5,6,897,0.001861,0.0409,65.6371,91,41.2,0.0237,0.0093,0,0,0,0,0.070632,0.015625,34,0.7788,5.1555,0.4535,0,0,45
93,4923,3112,0,0,3,1.8016,1,14.8,3134,0,4.56,1.0277,3060.3,11,1.0,45,0,0,859,0.001561,0.0472,44.898,92,42.2,0.0255,0.01,0,0,0,0,0.082677,0.015625,32,0.811,5.1792,0.4535,0,0,45
94,4921,3069,1,5,1,1.9968,1,14.9,3077,0,4.45,1.0085,3063.1,12,1.0,46,3,2,894,0.001765,0.0466,40.5904,93,42.2,0.0227,0.0083,1,0,0,0,0.064516,0.015625,33,0.7578,5.2329,0.4535,0,0,46
95,4920,3099,0,0,1,1.9689,1,14.8,3116,0,4.55,1.0183,3069.0,9,1.0,46,4,4,904,0.001642,0.0409,26.7176,93,40.9,0.0248,0.009,0,1,0,0,0.063197,0.015625,33,0.7528,5.2664,0.4535,0,0,46
96,4920,3021,2,5,1,1.9681,1,14.7,7,3006,4.4,0.9858,3064.4,15,1.0,50,8,4,948,0.00178,0.0459,50.7246,94,38.6,0.0209,0.0092,1,0,0,0,0.074205,0.015625,35,0.7894,5.3088,0.4533,0,0,50
97,4919,3079,0,0,1,1.8937,1,14.7,3081,0,4.5,1.0049,3066.0,0,1.0,48,0,2,916,0.001691,0.0377,0.0,95,41.1,0.0225,0.0087,0,0,0,0,0.064151,0.015625,35,0.7564,5.3541,0.4535,0,0,48
98,4916,3041,0,0,0,1.9175,1,14.7,5,3032,4.47,0.9926,3063.6,9,1.0,50,9,7,939,0.001609,0.0363,33.6134,96,40.1,0.0219,0.0077,0,0,0,0,0.076613,0.015625,35,0.7961,5.4065,0.4538,0,0,50
99,4915,3079,1,3,3,1.9345,1,14.6,3083,0,4.45,1.0081,3066.2,8,1.0,49,3,4,930,0.001446,0.0478,31.4961,97,41.7,0.024,0.0091,0,0,0,0,0.077206,0.015625,34,0.7976,5.4322,0.4542,0,0,49
100,4914,3036,0,0,3,1.9727,1,14.7,6,3030,4.43,0.9911,3063.3,6,1.0,46,2,5,908,0.001457,0.046,19.8413,98,45.2,0.0217,0.0092,0,1,0,0,0.061303,0.015625,33,0.7451,5.4629,0.454,0,0,46
101,4912,2900,1,4,3,1.9593,1,14.5,8,2889,4.33,0.9518,3047.9,11,1.0,45,6,7,899,0.001294,0.0422,44.843,99,46.9,0.0244,0.0091,0,0,0,0,0.059072,0.015625,36,0.7355,5.4924,0.4538,0,0,45
102,4910,3066,1,5,3,1.9313,1,14.6,3073,0,4.48,1.0098,3051.0,8,1.0,44,1,2,876,0.001603,0.0413,34.3348,100,48.5,0.0242,0.0091,1,0,0,0,0.070248,0.015625,33,0.7776,5.5213,0.4536,0,0,44
103,4910,3058,1,3,3,1.9363,2,14.6,3048,0,4.48,1.003,3052.0,13,1.0,44,4,4,864,0.001435,0.046,56.5217,101,47.0,0.0241,0.0105,0,0,0,0,0.054393,0.015625,34,0.7127,5.559,0.4532,0,0,44
104,4908,3063,0,0,3,1.9457,2,14.6,3058,0,4.51,1.0053,3053.7,12,1.0,44,4,4,860,0.001517,0.0426,48.583,102,48.0,0.0238,0.0089,0,0,0,0,0.073643,0.015625,34,0.7878,5.5939,0.4531,0,0,44
