seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
314,1,0.002,102,84,8,0,10,0,0,0,0,94,8,102,0,51,51,95,5,2,13,2.2752
314,2,0.002,71,64,3,0,4,0,0,0,0,68,3,71,0,36,35,66,3,2,10,1.9795
314,3,0.002,32,30,2,0,0,0,0,0,0,32,0,32,0,17,15,30,2,0,6,1.6653
314,4,0.002,13,13,0,0,0,0,0,0,0,13,0,13,0,6,7,13,0,0,2,0.9957
314,5,0.002,7,6,1,0,0,0,0,0,0,7,0,7,0,3,4,5,2,0,5,2.2359
314,6,0.002,16,11,3,0,0,0,0,0,2,15,1,16,0,7,9,16,0,0,5,2.0079
314,7,0.002,11,10,1,0,0,0,0,0,0,11,0,11,0,5,6,9,1,1,5,1.9717
314,8,0.002,14,11,1,0,0,0,0,0,2,13,1,14,0,3,11,14,0,0,5,1.7534
314,9,0.002,2,2,0,0,0,0,0,0,0,2,0,2,0,1,1,2,0,0,2,1.0
314,10,0.002,3,3,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,1,-0.0
314,11,0.002,17,13,2,0,0,0,0,0,2,15,2,17,0,7,10,17,0,0,5,1.9015
314,12,0.002,22,18,3,0,1,0,0,0,0,21,1,22,0,17,5,22,0,0,4,1.529
314,13,0.002,19,17,0,0,0,0,0,0,2,17,2,19,0,10,9,15,3,1,6,2.0632
314,14,0.002,22,22,0,0,0,0,0,0,0,22,0,22,0,14,8,22,0,0,2,0.9457
314,15,0.002,19,8,1,0,5,0,0,0,5,11,8,19,0,9,10,18,0,1,9,2.9259
314,16,0.002,17,14,3,0,0,0,0,0,0,17,0,17,0,5,12,16,1,0,5,1.736
314,17,0.002,16,12,1,0,3,0,0,0,0,15,1,16,0,8,8,14,1,1,8,2.5306
314,18,0.002,15,14,0,0,0,0,0,0,1,14,1,15,0,10,5,11,2,2,5,2.0131
314,19,0.002,11,6,4,0,1,0,0,0,0,10,1,11,0,8,3,9,1,1,6,2.2999
314,20,0.002,12,12,0,0,0,0,0,0,0,12,0,12,0,5,7,12,0,0,2,0.9799
314,21,0.002,14,13,1,0,0,0,0,0,0,14,0,14,0,5,9,11,2,1,5,1.8322
314,22,0.002,18,14,3,0,0,0,0,0,1,17,1,17,1,6,12,18,0,0,5,1.7689
314,23,0.002,12,11,0,0,0,0,0,0,1,11,1,12,0,5,7,12,0,0,3,1.325
314,24,0.002,11,7,0,0,2,0,0,0,2,9,2,10,1,5,6,11,0,0,6,2.2999
314,25,0.002,9,6,0,0,3,0,0,0,0,7,2,8,1,4,5,9,0,0,5,2.0588
