window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6049,16,4,0,1.9995,0,18.4,0,0,6.58,1.0,6049.0,553,1.0,346,528,182,1919,0.001055,0.0073,399.4211,0,0.0,0.0,0.0012,0,0,0,0,0.035255,0.015625,64,0.5568,0.0353,0.2662,0.003
2,5000,3639,3,5,0,1.9996,0,17.8,428,3200,5.11,0.822,4461.0,439,1.0,337,17,26,1982,0.001164,0.0075,386.9258,1,1.0,0.0054,0.0012,2,0,0,0,0.033198,0.015625,64,0.5293,0.0637,0.2543,0.003
3,5000,3359,3,5,0,1.9996,0,16.6,226,3141,4.87,0.8624,3921.5,218,1.0,275,8,70,1962,0.001163,0.0106,241.9534,2,1.9,0.0072,0.0016,3,0,0,0,0.039753,0.015625,64,0.6069,0.0937,0.2491,0.003
4,5000,3152,1,5,0,1.9995,0,16.5,53,3119,4.54,0.8767,3623.7,33,1.0,248,3,30,1755,0.001358,0.0229,50.3937,3,2.9,0.0117,0.0027,1,0,0,0,0.041488,0.015625,63,0.6234,0.1295,0.2624,0.003
5,5000,3123,0,0,1,1.9995,0,16.5,0,3123,4.51,0.9034,3456.8,0,1.0,210,0,38,1616,0.001426,0.0169,0.0,4,3.9,0.0107,0.003,0,0,0,0,0.042301,0.015625,61,0.6306,0.1614,0.2734,0.003
6,5000,3088,0,0,0,1.9995,1,16.4,3,3085,4.48,0.9214,3351.4,3,1.0,192,3,21,1531,0.001496,0.021,5.9406,5,4.9,0.0133,0.0034,0,0,0,0,0.038095,0.015625,58,0.5898,0.1938,0.28,0.003
7,5000,3091,2,5,0,1.9983,1,16.5,3,3079,4.51,0.9406,3286.3,12,1.0,169,2,25,1440,0.001564,0.0192,23.8569,6,5.8,0.0132,0.0036,2,0,0,0,0.063218,0.015625,56,0.7528,0.257,0.2919,0.003
8,5000,3070,1,3,0,1.9993,1,16.3,5,3060,4.42,0.948,3238.3,10,1.0,155,6,20,1346,0.001489,0.0204,21.2766,7,6.6,0.012,0.0038,0,1,0,0,0.045351,0.015625,56,0.6555,0.3023,0.3018,0.003
9,5000,3238,2,5,0,1.9979,2,16.4,8,3225,4.55,0.9999,3238.2,13,1.0,143,2,14,1305,0.001675,0.0304,29.5455,8,7.5,0.0171,0.0045,1,0,0,0,0.058568,0.015625,54,0.7332,0.3392,0.3109,0.003
10,5000,3065,2,4,0,1.9969,2,16.4,4,3053,4.46,0.9558,3206.7,12,1.0,131,3,15,1257,0.001697,0.0239,27.7778,9,8.4,0.0128,0.005,0,0,0,0,0.057279,0.015625,55,0.7272,0.3869,0.318,0.003
11,5000,3128,1,5,0,1.9897,2,16.8,3,3120,4.57,0.9795,3193.6,8,1.0,120,1,12,1184,0.001732,0.025,20.6186,10,9.2,0.0161,0.0047,1,0,0,0,0.06,0.015625,53,0.7396,0.4269,0.3256,0.003
12,5000,3158,2,5,3,1.9787,2,16.7,8,3140,4.51,0.9906,3188.1,18,1.0,117,5,8,1173,0.001791,0.0254,46.875,11,9.9,0.0168,0.0054,1,0,0,0,0.063452,0.015625,52,0.7538,0.4726,0.3325,0.003
13,5000,3102,0,0,1,1.977,2,16.4,3,3084,4.53,0.9768,3175.8,18,1.0,113,5,9,1143,0.001833,0.0295,46.5116,12,10.6,0.0197,0.0057,0,0,0,0,0.054054,0.015625,51,0.7109,0.5267,0.3381,0.003
14,5000,3092,0,0,3,1.9962,1,16.4,0,3077,4.43,0.977,3164.6,15,1.0,108,0,5,1111,0.001792,0.0312,40.3226,13,11.6,0.018,0.0056,0,0,0,0,0.057292,0.015625,49,0.7273,0.5812,0.3408,0.003
15,5000,3069,1,4,3,1.9942,1,21.2,3,3066,4.51,0.9735,3152.7,3,1.0,102,1,7,1078,0.001726,0.0237,8.982,14,12.4,0.0163,0.0056,0,0,0,0,0.076923,0.015625,48,0.7969,0.6581,0.3493,0.003
16,5000,3145,2,4,1,1.9989,1,16.5,4,3136,4.5,0.9978,3151.8,9,1.0,99,6,9,1075,0.001687,0.0249,26.087,15,12.9,0.0171,0.005,0,0,0,0,0.060773,0.015625,47,0.7429,0.7106,0.3554,0.003
17,5000,2973,0,0,3,1.9774,2,17.1,4,2969,4.39,0.9493,3131.9,4,1.0,92,0,7,1003,0.001777,0.0313,12.7796,16,13.9,0.0204,0.006,0,0,0,0,0.068966,0.015625,45,0.7734,0.7764,0.3627,0.003
18,5000,3064,0,0,3,1.9314,1,16.4,4,3060,4.47,0.9806,3124.8,4,1.0,87,0,5,984,0.001753,0.0331,15.0943,17,15.0,0.0199,0.0068,0,0,0,0,0.058824,0.015625,45,0.7344,0.8279,0.3656,0.003
19,5000,3053,0,0,3,1.8449,1,16.5,5,3048,4.4,0.9793,3117.6,5,1.0,83,1,5,948,0.001785,0.0356,18.7266,18,15.7,0.0231,0.0066,0,0,0,0,0.074733,0.015625,45,0.7909,0.9026,0.3709,0.003
20,5000,3123,2,5,1,1.8265,1,16.5,3112,0,4.51,1.0016,3118.1,11,1.0,82,3,4,989,0.001964,0.039,33.1126,19,16.4,0.0235,0.0079,2,0,0,0,0.116883,0.015625,47,0.8663,1.0195,0.3739,0.003
21,5000,3043,1,5,1,1.8851,1,16.4,0,3033,4.43,0.9782,3111.0,10,1.0,80,1,3,979,0.001962,0.0429,37.037,20,17.1,0.025,0.0082,1,0,0,0,0.085714,0.015625,45,0.8177,1.1052,0.3764,0.003
22,5000,3143,1,5,0,1.8449,2,16.5,3138,0,4.47,1.0093,3114.0,5,1.0,75,1,6,959,0.002134,0.037,17.4216,21,17.7,0.0243,0.0082,1,0,0,0,0.074074,0.015625,45,0.7891,1.1658,0.3786,0.003
23,5000,3093,0,0,0,1.8164,2,16.4,0,3093,4.54,0.9939,3112.0,0,1.0,71,0,4,934,0.001978,0.0438,0.0,22,18.8,0.0238,0.0088,0,0,0,0,0.074074,0.015625,44,0.7891,1.2365,0.3815,0.003
24,4998,3069,0,0,0,1.7448,1,16.5,0,3069,4.48,0.9875,3107.9,0,1.0,68,0,3,885,0.001873,0.0435,0.0,23,19.7,0.0227,0.0083,0,1,0,0,0.069565,0.015625,42,0.7754,1.3061,0.3844,0.003
25,4998,3087,0,0,0,1.9017,1,16.4,0,3087,4.55,0.9939,3105.9,0,1.0,64,0,4,849,0.001976,0.0472,0.0,24,20.5,0.0254,0.0098,0,0,0,0,0.090551,0.015625,41,0.8274,1.3967,0.3895,0.003
26,4997,3082,0,0,0,1.7842,1,16.4,0,3077,4.49,0.993,3103.6,5,1.0,67,5,2,862,0.001925,0.0325,21.097,25,20.2,0.025,0.0079,0,0,0,0,0.097561,0.015625,41,0.8398,1.4536,0.394,0.003
27,4997,3094,2,5,1,1.8862,1,16.5,2,3077,4.48,0.9972,3102.7,17,1.0,68,4,3,903,0.002079,0.0346,66.9291,26,20.1,0.0197,0.0078,2,0,0,0,0.080769,0.015625,42,0.8065,1.4997,0.3953,0.003
28,4997,3080,2,5,3,1.8862,1,16.6,0,3068,4.38,0.9934,3100.6,12,1.0,67,3,4,911,0.002165,0.0425,37.2881,27,20.2,0.0261,0.0093,1,0,0,0,0.071895,0.015625,43,0.7827,1.5585,0.397,0.003
29,4996,3084,2,5,3,1.9223,2,16.5,9,3070,4.53,0.9952,3099.0,14,1.0,65,4,6,901,0.00222,0.0519,52.8302,28,20.5,0.0255,0.0101,1,0,0,0,0.081481,0.015625,42,0.8082,1.5993,0.3988,0.003
30,4996,3156,0,0,1,1.8829,2,16.6,3151,0,4.45,1.0166,3104.4,5,1.0,63,0,2,870,0.002322,0.046,19.5312,29,21.7,0.0243,0.009,0,0,0,0,0.084291,0.015625,41,0.8146,1.6721,0.4004,0.003
31,4996,3138,1,4,3,1.8664,1,16.6,3129,0,4.58,1.0098,3107.6,9,1.0,59,1,5,837,0.002301,0.0593,36.4372,30,21.7,0.023,0.0104,0,0,0,0,0.071146,0.015625,40,0.7804,1.7235,0.4024,0.003
32,4996,3077,0,0,3,1.9633,1,16.8,9,3068,4.43,0.9911,3104.7,9,1.0,56,0,3,829,0.002177,0.0412,38.2979,31,23.2,0.0266,0.0109,0,0,0,0,0.111111,0.015625,40,0.8594,1.7893,0.4061,0.003
33,4996,3105,0,0,3,1.973,1,17.0,3105,0,4.57,1.0001,3104.7,0,1.0,50,0,6,764,0.002215,0.0575,0.0,32,24.4,0.0286,0.0122,0,0,0,0,0.110619,0.015625,38,0.8588,1.8999,0.4089,0.003
34,4993,3113,2,5,3,1.9919,1,16.7,3103,0,4.42,1.0024,3105.5,10,1.0,50,5,5,791,0.002163,0.0495,37.3832,33,24.6,0.027,0.0112,1,0,0,0,0.103604,0.015625,40,0.8492,2.0035,0.4097,0.003
35,4992,3000,0,0,3,1.9943,1,16.5,0,2990,4.38,0.9692,3095.5,10,1.0,45,0,5,732,0.002381,0.0498,41.2371,34,25.3,0.0296,0.011,0,1,0,0,0.104478,0.015625,35,0.8504,2.108,0.4117,0.003
36,4991,3112,0,0,3,1.9701,1,16.6,3102,0,4.53,1.0048,3097.0,10,1.0,44,0,1,696,0.002532,0.0685,37.2093,35,26.1,0.0336,0.0135,0,0,0,0,0.100457,0.015625,33,0.8445,2.1993,0.4155,0.003
37,4990,3106,3,5,3,1.9259,1,16.7,3094,0,4.5,1.0026,3097.9,12,1.0,46,3,1,737,0.002416,0.0472,56.872,36,25.5,0.0314,0.0122,1,0,0,0,0.09434,0.015625,35,0.8344,2.2937,0.4156,0.003
38,4990,3061,1,5,3,1.9574,1,16.7,12,3049,4.41,0.9892,3094.4,12,1.0,47,1,0,762,0.002725,0.0498,55.0459,37,26.0,0.0291,0.0119,1,0,0,0,0.085973,0.015625,36,0.8183,2.3706,0.4148,0.003
39,4989,3069,2,5,1,1.9657,2,16.6,12,3049,4.44,0.9926,3092.0,20,1.0,48,7,6,820,0.0025,0.0526,75.0,38,24.0,0.0241,0.0106,1,0,0,0,0.08502,0.015625,35,0.8162,2.4394,0.4141,0.003
40,4989,3054,0,0,1,1.9787,2,16.8,6,3048,4.42,0.9889,3088.3,6,1.0,46,0,2,781,0.002393,0.0506,25.641,39,25.1,0.0302,0.0125,0,0,0,0,0.092827,0.015625,33,0.8317,2.5322,0.4153,0.003
41,4987,3049,0,0,0,1.906,1,16.5,2,3047,4.38,0.9885,3084.6,2,1.0,44,0,2,772,0.002317,0.0467,9.4787,40,25.5,0.0278,0.0116,0,0,0,0,0.088785,0.015625,33,0.824,2.621,0.4165,0.003
42,4985,3098,0,0,0,1.8779,1,16.5,3098,0,4.42,1.0039,3085.9,0,1.0,42,0,2,772,0.002425,0.05,0.0,41,27.6,0.0309,0.0134,0,0,0,0,0.104545,0.015625,33,0.8505,2.6801,0.4179,0.003
