window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6094,16,5,0,1.9996,0,18.3,0,0,6.55,1.0,6094.0,580,1.0,356,548,192,2070,0.000997,0.008,398.7603,0,0.0,0.0077,0.0012,2,0,0,0,0.033137,0.015625,64,0.5285,0.0331,0.2378,0.003
2,5000,3711,4,5,0,1.9996,0,16.9,409,3282,5.23,0.8261,4521.3,429,1.0,354,28,30,2155,0.00107,0.0076,351.9278,1,0.9,0.0061,0.0012,1,0,0,0,0.032177,0.015625,64,0.5144,0.0615,0.2236,0.003
3,5000,3289,4,5,0,1.9996,0,16.6,235,3060,4.79,0.8461,3918.2,229,1.0,292,15,77,2160,0.00107,0.0119,242.8115,2,1.9,0.0068,0.0015,1,0,0,0,0.03234,0.015625,64,0.5169,0.0939,0.2164,0.003
4,5000,3096,2,5,0,1.9996,0,16.5,38,3062,4.54,0.8669,3598.9,34,1.0,258,3,37,1861,0.001285,0.0144,48.2955,3,2.8,0.0123,0.0025,1,0,0,0,0.040629,0.015625,62,0.6154,0.1227,0.2176,0.003
5,5000,3108,0,0,1,1.9996,0,16.6,3,3096,4.45,0.9047,3435.3,12,1.0,225,0,33,1713,0.001365,0.0228,20.6897,4,3.8,0.014,0.003,0,0,0,0,0.039024,0.015625,62,0.5996,0.1536,0.2262,0.003
6,5000,3076,1,4,0,1.9995,1,16.7,3,3070,4.42,0.9234,3333.2,6,1.0,194,3,34,1564,0.001435,0.0241,11.6959,5,4.8,0.0148,0.0034,0,0,0,0,0.042593,0.015625,62,0.6332,0.1869,0.2293,0.003
7,5000,2973,2,5,0,1.9975,1,16.5,4,2959,4.42,0.9167,3243.1,14,1.0,169,2,27,1442,0.001574,0.0243,32.3326,6,5.6,0.0107,0.0039,1,0,0,0,0.046358,0.015625,62,0.6629,0.2178,0.2341,0.003
8,5000,3074,3,5,0,1.9925,2,16.2,12,3052,4.51,0.959,3205.6,22,1.0,155,3,17,1386,0.001601,0.022,45.929,7,6.5,0.012,0.0039,1,0,0,0,0.044,0.015625,63,0.6449,0.2538,0.2307,0.003
9,5000,3064,0,0,1,1.9868,2,16.2,8,3052,4.45,0.9644,3177.2,12,1.0,143,0,12,1310,0.001714,0.0272,28.7081,8,7.5,0.0155,0.005,0,0,0,0,0.049887,0.015625,62,0.6868,0.2921,0.2308,0.003
10,5000,3218,4,5,1,1.9875,1,16.1,3196,0,4.53,1.0105,3184.7,22,1.0,133,5,15,1286,0.001785,0.0252,52.381,9,8.2,0.0177,0.0046,1,1,0,0,0.050343,0.015625,58,0.6896,0.3127,0.2354,0.003
