window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,5998,7,5,0,1.9997,0,17.9,0,0,6.47,1.0,5998.0,475,1.0,295,459,164,1625,0.001202,0.0076,426.3914,0,0.0,0.0062,0.0014,1,0,0,0,0.039229,0.015625,64,0.6017,0.0392,0.2584,0.003
2,5000,3641,1,5,0,1.9997,0,16.8,353,3284,5.14,0.8258,4448.0,357,1.0,274,14,35,1691,0.001371,0.0078,358.4337,1,1.0,0.0075,0.0014,1,0,0,0,0.032941,0.015625,64,0.5257,0.0646,0.2369,0.003
3,5000,3324,1,4,0,1.9998,0,16.7,176,3159,4.76,0.8582,3895.5,165,1.0,235,7,46,1652,0.001421,0.0137,211.6129,2,1.9,0.01,0.002,0,0,0,0,0.045263,0.015625,64,0.6548,0.1099,0.2432,0.003
4,5000,3158,0,0,1,1.9998,0,16.6,29,3144,4.59,0.8798,3606.5,14,1.0,205,0,30,1475,0.001612,0.0156,25.5941,3,2.9,0.013,0.0028,0,0,0,0,0.045061,0.015625,62,0.6532,0.1549,0.2537,0.003
5,5000,3086,1,5,0,1.9997,0,16.7,0,3081,4.45,0.8989,3433.0,5,1.0,177,1,29,1372,0.001747,0.0305,10.5485,4,3.9,0.021,0.0036,1,0,0,0,0.050813,0.015625,62,0.6925,0.1834,0.2619,0.003
6,5000,3058,3,5,0,1.9998,1,16.6,4,3045,4.47,0.9195,3325.9,13,1.0,161,3,19,1330,0.001844,0.0328,29.4118,5,4.8,0.0214,0.0045,2,0,0,0,0.04814,0.015625,61,0.6754,0.2184,0.2766,0.003
7,5000,3123,1,5,0,1.9956,2,16.5,0,3118,4.46,0.9535,3275.1,5,1.0,149,1,13,1265,0.001854,0.0437,13.0548,6,5.8,0.0214,0.0051,1,0,0,0,0.048843,0.015625,60,0.6801,0.2672,0.2843,0.003
8,5000,2916,1,4,0,1.9951,2,16.4,6,2910,4.31,0.9126,3195.3,6,1.0,132,3,20,1171,0.001933,0.0268,13.7363,7,6.7,0.0179,0.005,0,0,0,0,0.0563,0.015625,58,0.7225,0.3021,0.2935,0.003
9,5000,3084,1,3,1,1.9934,2,16.5,6,3078,4.44,0.9719,3173.1,6,1.0,119,1,14,1112,0.002066,0.0344,17.341,8,7.5,0.0186,0.0055,0,0,0,0,0.065903,0.015625,56,0.7629,0.3393,0.2978,0.003
10,5000,3179,1,5,0,1.9812,2,16.4,3170,0,4.54,1.0015,3174.1,9,1.0,112,1,8,1072,0.002111,0.0308,28.3912,9,8.4,0.0207,0.0055,1,0,0,0,0.049231,0.015625,56,0.6826,0.367,0.3023,0.003
11,5000,2994,3,4,0,1.9865,2,16.6,4,2971,4.36,0.9523,3144.1,23,1.0,114,10,8,1082,0.002001,0.0334,67.6471,10,8.7,0.0207,0.0063,0,0,0,0,0.061281,0.015625,56,0.745,0.3881,0.3024,0.003
