window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6099,12,5,0,1.9994,0,18.0,0,0,6.64,1.0,6099.0,557,1.0,336,534,198,1955,0.001058,0.0062,399.2832,0,0.0,0.0062,0.0011,1,0,0,0,0.031969,0.015625,62,0.5112,0.032,0.2835,0.003
2,5000,3581,2,3,0,1.9992,0,16.9,401,3183,5.07,0.8137,4443.7,398,1.0,313,6,29,1974,0.001222,0.0072,372.6592,1,1.0,0.0043,0.0013,0,0,0,0,0.032585,0.015625,62,0.5205,0.0638,0.2869,0.003
3,5000,3253,1,5,0,1.9991,0,16.6,192,3076,4.72,0.8483,3858.3,177,1.0,240,2,75,1887,0.001232,0.0138,215.8537,2,2.0,0.0059,0.0019,1,0,0,0,0.037475,0.015625,62,0.5831,0.0954,0.2837,0.003
4,5000,3196,1,5,0,1.9991,0,16.5,21,3180,4.55,0.8912,3597.4,16,1.0,215,1,26,1597,0.001501,0.0144,27.6817,3,3.0,0.0133,0.0027,1,0,0,0,0.048,0.015625,63,0.6745,0.132,0.2776,0.003
5,5000,2982,1,5,0,1.9991,0,16.5,0,2977,4.4,0.8791,3392.3,5,1.0,189,1,27,1498,0.00157,0.0162,10.4384,4,3.9,0.0096,0.0029,1,0,0,0,0.048583,0.015625,62,0.6784,0.1664,0.2895,0.003
6,5000,3051,1,5,0,1.999,2,16.4,2,3044,4.42,0.926,3294.8,7,1.0,164,3,28,1393,0.001675,0.0235,17.3697,5,4.8,0.0165,0.0038,1,0,0,0,0.049412,0.015625,61,0.6838,0.204,0.2969,0.003
7,5000,3032,1,4,0,1.9991,2,16.5,5,3027,4.41,0.939,3229.1,5,1.0,147,3,20,1298,0.001754,0.0245,12.8205,6,5.7,0.0157,0.0041,0,0,0,0,0.053922,0.015625,60,0.7102,0.2555,0.3036,0.003
8,5000,3023,1,3,0,1.9988,2,16.4,9,3014,4.41,0.9497,3183.3,9,1.0,135,8,20,1261,0.001728,0.02,21.0526,7,6.5,0.016,0.0043,0,0,0,0,0.057357,0.015625,58,0.7276,0.3079,0.3111,0.003
9,5000,3138,2,5,1,1.9997,2,16.4,0,3128,4.56,0.9886,3174.2,10,1.0,127,2,10,1202,0.001914,0.0391,26.8097,8,7.4,0.016,0.0047,2,0,0,0,0.065104,0.015625,57,0.76,0.3469,0.3189,0.003
10,5000,3104,0,0,0,1.9977,2,16.5,0,3104,4.45,0.9818,3161.5,0,1.0,115,0,12,1120,0.001856,0.0375,0.0,9,8.4,0.0199,0.0054,0,0,0,0,0.072386,0.015625,54,0.7841,0.3952,0.3272,0.003
11,5000,3134,0,0,0,1.9957,1,16.4,0,3134,4.49,0.9928,3156.9,0,1.0,104,0,11,1042,0.001943,0.0283,0.0,10,9.4,0.018,0.0057,0,0,0,0,0.062893,0.015625,48,0.7516,0.4455,0.3384,0.003
12,5000,3170,1,3,1,1.9645,1,16.6,3167,0,4.52,1.0035,3158.9,3,1.0,98,1,7,1006,0.00194,0.0294,10.0334,11,10.3,0.0215,0.0061,0,0,0,0,0.055556,0.015625,46,0.7188,0.4912,0.3475,0.003
13,5000,3051,2,5,3,1.9837,1,16.4,12,3039,4.51,0.9706,3143.5,12,1.0,99,2,1,1029,0.002061,0.034,38.0952,12,11.1,0.0189,0.0065,1,0,0,0,0.064815,0.015625,47,0.7589,0.5314,0.3562,0.003
14,5000,3049,1,3,1,1.9652,2,16.5,3,3041,4.48,0.9738,3130.9,8,1.0,95,4,8,995,0.002053,0.0303,27.6817,13,11.6,0.0147,0.0065,0,0,0,0,0.060606,0.015625,47,0.7422,0.5819,0.3613,0.003
15,5000,3074,1,5,1,1.979,2,16.3,3,3062,4.47,0.9841,3123.8,12,1.0,90,1,6,963,0.002,0.0362,40.1338,14,12.4,0.0201,0.0067,1,0,0,0,0.092105,0.015625,47,0.8304,0.6469,0.3684,0.003
16,5000,3005,1,3,1,1.9932,2,23.1,3,2998,4.43,0.9663,3109.8,7,1.0,84,1,7,910,0.002151,0.0473,24.3056,15,13.1,0.0252,0.0081,0,0,0,0,0.091216,0.015625,43,0.8287,0.7009,0.3775,0.003
17,5000,3067,1,5,3,1.9937,2,16.3,5,3062,4.49,0.9877,3105.0,5,1.0,79,1,6,885,0.002093,0.0348,17.7936,16,14.0,0.0209,0.0076,1,0,0,0,0.073171,0.015625,43,0.7865,0.7741,0.3801,0.003
18,5000,3147,2,5,3,1.9952,2,18.3,3137,0,4.5,1.0121,3109.5,10,1.0,78,2,3,901,0.002438,0.0608,38.9105,17,14.8,0.0301,0.0095,2,1,0,0,0.087452,0.015625,43,0.8213,0.8273,0.3872,0.003
19,5000,3093,0,0,3,1.9852,2,23.8,2,3086,4.42,0.9952,3107.8,7,1.0,76,2,4,884,0.002191,0.0448,22.9885,18,15.5,0.0258,0.0082,0,0,0,0,0.070896,0.015625,43,0.7796,0.8833,0.391,0.003
20,5000,3121,0,0,3,1.9758,1,17.4,3115,0,4.53,1.0038,3109.1,6,1.0,68,1,9,803,0.002528,0.0651,23.622,19,16.1,0.0296,0.0103,0,0,0,0,0.099617,0.015625,41,0.8431,0.9829,0.3985,0.003
21,5000,3024,2,5,3,1.9823,1,16.8,0,3019,4.34,0.9752,3101.0,5,1.0,62,2,8,789,0.002365,0.0464,22.1239,20,16.5,0.0281,0.0096,1,0,0,0,0.092827,0.015625,40,0.8317,1.0757,0.4042,0.003
22,5000,3116,0,0,3,1.985,1,16.7,3116,0,4.49,1.0044,3102.4,0,1.0,58,0,4,747,0.002546,0.0478,0.0,21,17.2,0.0286,0.0105,0,0,0,0,0.1,0.015625,38,0.8438,1.1409,0.4087,0.003
23,5000,3149,0,0,3,1.9571,1,16.8,3149,0,4.49,1.0136,3106.8,0,1.0,52,0,6,692,0.002839,0.0562,0.0,22,17.9,0.03,0.0114,0,0,0,0,0.08427,0.015625,34,0.8146,1.2252,0.4147,0.003
24,4999,3060,2,5,1,1.9507,1,16.6,0,3055,4.47,0.9863,3102.4,5,1.0,52,2,2,720,0.002844,0.0597,25.641,23,18.4,0.0307,0.0124,1,1,0,0,0.094527,0.015625,33,0.8347,1.3197,0.4186,0.003
25,4999,3114,0,0,1,1.981,1,16.5,3109,0,4.45,1.0034,3103.5,5,1.0,48,0,4,661,0.003019,0.0567,26.178,24,19.1,0.0309,0.0118,0,0,0,0,0.113402,0.015625,32,0.8622,1.4074,0.4241,0.003
26,4999,3136,3,5,1,1.9749,1,16.5,3118,0,4.49,1.0095,3106.6,18,1.0,50,3,1,710,0.003062,0.0542,89.5522,25,18.8,0.0296,0.0131,2,0,0,0,0.083744,0.015625,32,0.8134,1.4813,0.4292,0.003
