window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6068,18,5,0,1.9992,0,17.8,0,0,6.56,1.0,6068.0,555,1.0,333,517,184,1933,0.001058,0.0073,400.289,0,0.0,0.0072,0.0012,3,0,0,0,0.035573,0.015625,64,0.5608,0.0356,0.2967,0.003
2,5000,3715,4,5,0,1.9992,0,16.8,424,3256,5.21,0.8285,4518.0,459,1.0,333,34,34,2071,0.001128,0.0099,390.971,1,0.9,0.0079,0.0013,3,0,0,0,0.035573,0.015625,64,0.5608,0.0632,0.2711,0.003
3,5000,3284,2,5,0,1.9992,0,16.6,229,3059,4.87,0.846,3915.0,225,1.0,260,4,77,2049,0.001171,0.0122,244.5415,2,1.9,0.0073,0.0018,2,0,0,0,0.04021,0.015625,64,0.6114,0.093,0.2694,0.003
4,5000,3243,0,0,1,1.9992,0,16.6,56,3205,4.61,0.8926,3653.4,38,1.0,232,5,33,1765,0.001392,0.0176,59.6546,3,2.8,0.0112,0.0027,0,0,0,0,0.05,0.015625,64,0.6875,0.14,0.2685,0.003
5,5000,3187,0,0,0,1.9992,0,16.5,0,3182,4.55,0.9111,3497.9,5,1.0,215,5,22,1696,0.001405,0.0177,8.5911,4,3.8,0.0107,0.0028,0,0,0,0,0.040323,0.015625,63,0.6125,0.1739,0.269,0.003
6,5000,3061,0,0,3,1.9991,1,16.5,0,3061,4.4,0.9075,3373.1,0,1.0,190,0,25,1563,0.001425,0.0183,0.0,5,4.8,0.0112,0.003,0,0,0,0,0.03854,0.015625,60,0.5946,0.2043,0.2765,0.003
7,5000,3149,2,4,0,1.9983,1,16.4,5,3141,4.45,0.9493,3317.1,8,1.0,177,4,17,1519,0.001412,0.0232,16.0966,6,5.7,0.0092,0.0033,0,0,0,0,0.044402,0.015625,60,0.6481,0.239,0.2832,0.003
8,5000,3011,0,0,1,1.9961,1,16.3,9,3002,4.4,0.9267,3249.1,9,1.0,162,5,20,1432,0.001518,0.02,16.7715,7,6.6,0.0128,0.0036,0,0,0,0,0.046092,0.015625,61,0.661,0.2851,0.2837,0.003
9,5000,3065,0,0,0,1.995,1,16.4,15,3050,4.47,0.9542,3212.2,15,1.0,153,7,16,1378,0.001492,0.0222,33.0189,8,7.3,0.0131,0.0041,0,0,0,0,0.055556,0.015625,59,0.7188,0.3318,0.287,0.003
10,5000,3097,0,0,0,1.9683,1,16.3,11,3079,4.46,0.9705,3191.3,18,1.0,143,6,16,1334,0.001476,0.0239,42.8212,9,8.2,0.0128,0.004,0,0,0,0,0.047733,0.015625,59,0.6727,0.3652,0.2862,0.003
