window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6085,15,4,0,1.9989,0,18.1,0,0,6.56,1.0,6085.0,622,1.0,376,591,215,2066,0.00096,0.0072,417.1697,0,0.0,0.0,0.0011,0,0,0,0,0.040575,0.015625,64,0.6149,0.0406,0.2443,0.003
2,5000,3670,3,5,0,1.9989,0,16.9,470,3211,5.26,0.825,4507.7,459,1.0,356,20,40,2124,0.001028,0.007,378.089,1,1.0,0.0057,0.0012,1,0,0,0,0.042459,0.015625,64,0.632,0.0748,0.2499,0.003
3,5000,3427,2,5,0,1.9989,0,16.6,264,3179,4.86,0.8675,3980.3,248,1.0,300,7,63,2076,0.001066,0.0108,252.5562,2,1.9,0.0091,0.0015,1,0,0,0,0.04971,0.015625,64,0.6857,0.1168,0.2509,0.003
4,5000,3112,1,3,0,1.999,0,16.6,50,3078,4.54,0.8611,3643.0,34,1.0,254,3,49,1779,0.00128,0.0121,49.5627,3,2.9,0.0094,0.0023,0,0,0,0,0.043127,0.015625,63,0.6377,0.1599,0.2528,0.003
5,5000,3223,1,5,0,1.999,0,23.2,5,3206,4.52,0.9201,3503.0,17,1.0,232,8,30,1717,0.001308,0.0201,26.4026,4,3.8,0.0093,0.0029,1,0,0,0,0.044892,0.015625,63,0.6519,0.2048,0.2472,0.003
6,5000,3242,1,4,0,1.999,2,16.5,0,3233,4.63,0.9456,3428.4,9,1.0,208,2,26,1611,0.001335,0.0179,15.5709,5,4.8,0.0119,0.0029,0,0,0,0,0.055285,0.015625,63,0.7174,0.252,0.2542,0.003
7,5000,3082,1,5,0,1.9971,2,16.6,0,3072,4.4,0.9223,3341.8,10,1.0,182,1,27,1505,0.00143,0.0266,19.7628,6,5.8,0.0176,0.0036,1,0,0,0,0.051233,0.015625,62,0.695,0.3032,0.2583,0.003
8,5000,3115,0,0,1,1.9951,2,16.5,3,3107,4.53,0.9464,3291.4,8,1.0,168,3,17,1424,0.001494,0.0294,14.3443,7,6.7,0.0166,0.0038,0,0,0,0,0.050881,0.015625,60,0.6929,0.3365,0.2694,0.003
9,5000,3077,0,0,0,1.9853,1,16.5,0,3068,4.46,0.9472,3248.5,9,1.0,154,4,18,1352,0.001541,0.0273,21.5311,8,7.6,0.0182,0.0043,0,0,0,0,0.070615,0.015625,60,0.7787,0.3707,0.2729,0.003
10,5000,2987,1,3,0,1.9639,1,16.5,3,2980,4.4,0.9332,3201.0,7,1.0,139,4,19,1268,0.001609,0.0364,16.7064,9,8.5,0.0188,0.0046,0,0,0,0,0.05467,0.015625,58,0.7142,0.4117,0.2814,0.003
11,5000,3093,2,3,1,1.9692,1,16.5,6,3087,4.51,0.9717,3183.0,6,1.0,129,8,18,1213,0.001534,0.0243,16.6667,10,9.0,0.0182,0.0046,0,0,0,0,0.045822,0.015625,56,0.659,0.4575,0.2891,0.003
12,5000,3119,1,5,3,1.9817,2,21.3,0,3114,4.45,0.9829,3173.1,5,1.0,119,1,11,1187,0.001727,0.022,14.2857,11,10.1,0.0138,0.0046,1,0,0,0,0.049587,0.015625,56,0.6849,0.4961,0.294,0.003
13,5000,3060,2,5,1,1.9749,2,19.0,3,3052,4.44,0.9693,3157.0,8,1.0,107,3,15,1115,0.001749,0.0257,21.148,12,11.0,0.0162,0.0052,1,0,0,0,0.054286,0.015625,52,0.7122,0.5361,0.3009,0.003
14,5000,3093,0,0,1,1.9486,2,16.5,0,3093,4.45,0.9824,3148.4,0,1.0,100,0,7,1020,0.001859,0.0314,0.0,13,12.0,0.0168,0.0061,0,0,0,0,0.059748,0.015625,47,0.7385,0.5958,0.3108,0.003
15,5000,3121,3,5,3,1.939,1,16.6,9,3103,4.5,0.9924,3145.0,18,1.0,93,7,14,1008,0.001885,0.036,55.7276,14,12.4,0.0233,0.0066,2,0,0,0,0.06006,0.015625,46,0.7398,0.6198,0.3165,0.003
16,5000,3064,1,3,3,1.947,1,16.6,7,3057,4.47,0.9772,3135.5,7,1.0,89,1,5,965,0.002057,0.0314,24.8227,15,13.2,0.0205,0.0071,0,0,0,0,0.059233,0.015625,47,0.7362,0.6738,0.3251,0.003
