window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6142,17,5,0,1.9999,0,23.5,0,0,6.65,1.0,6142.0,698,1.0,430,665,235,2328,0.000817,0.0071,399.3135,0,0.0,0.0071,0.001,1,0,0,0,0.027876,0.015625,63,0.4395,0.0279,0.2265,0.003
2,5000,3838,1,5,0,1.9999,0,19.0,534,3267,5.33,0.8358,4623.3,571,1.0,406,11,35,2346,0.000955,0.0066,414.0682,1,1.0,0.0061,0.001,1,0,0,0,0.028682,0.015625,63,0.4552,0.052,0.215,0.003
3,5000,3398,3,3,0,1.9999,0,16.9,310,3093,4.82,0.8504,4021.7,305,1.0,351,5,60,2303,0.000949,0.0078,276.2681,2,2.0,0.0061,0.0012,0,0,0,0,0.032074,0.015625,63,0.5128,0.0801,0.2288,0.003
4,5000,3127,0,0,1,1.9999,0,17.5,90,3078,4.64,0.8624,3683.8,49,1.0,304,1,48,2029,0.001119,0.0175,62.5815,3,3.0,0.0134,0.0021,0,0,0,0,0.04084,0.015625,63,0.6174,0.121,0.2285,0.003
5,5000,3104,1,5,0,1.9999,0,17.8,1,3098,4.51,0.8893,3490.5,6,1.0,264,2,42,1907,0.001152,0.0207,7.837,4,3.9,0.0128,0.0025,1,0,0,0,0.041481,0.015625,62,0.6233,0.1595,0.2379,0.003
6,5000,2945,0,0,1,1.9999,1,16.5,0,2940,4.42,0.8831,3334.7,5,1.0,220,0,44,1698,0.001279,0.0163,9.4877,5,4.9,0.0127,0.0026,0,0,0,0,0.039927,0.015625,60,0.6087,0.1994,0.2472,0.003
7,5000,3000,0,0,3,1.9998,1,16.4,0,2995,4.38,0.9228,3251.0,5,1.0,198,0,22,1584,0.001279,0.0162,9.434,6,5.9,0.0108,0.003,0,0,0,0,0.041516,0.015625,60,0.6236,0.2247,0.259,0.003
8,5000,3082,1,5,3,1.9987,1,16.3,0,3079,4.42,0.9591,3213.4,3,1.0,174,1,25,1457,0.001351,0.0223,6.3966,7,6.9,0.0142,0.0033,1,0,0,0,0.036511,0.015625,59,0.572,0.249,0.2653,0.003
9,5000,2987,0,0,3,1.9963,1,16.6,0,2985,4.43,0.9428,3168.2,2,1.0,158,2,18,1380,0.001498,0.029,2.3697,8,7.9,0.0189,0.0043,0,0,0,0,0.046771,0.015625,57,0.6659,0.2735,0.2734,0.003
10,5000,3006,1,3,0,1.9938,1,16.6,0,3006,4.35,0.9577,3138.7,0,1.0,146,1,13,1294,0.001416,0.0203,0.0,9,8.8,0.0095,0.0034,0,0,0,0,0.048101,0.015625,56,0.6752,0.3014,0.2807,0.003
11,5000,3187,0,0,1,1.9729,1,16.7,3187,0,4.59,1.0128,3146.7,0,1.0,139,0,7,1251,0.001425,0.0184,0.0,10,9.8,0.0161,0.0037,0,0,0,0,0.03908,0.015625,55,0.6002,0.3251,0.2883,0.003
12,5000,3091,1,5,0,1.9713,1,16.6,0,3081,4.49,0.985,3138.2,10,1.0,137,6,8,1240,0.001497,0.0361,26.5957,11,10.5,0.0165,0.0047,1,0,0,0,0.048969,0.015625,53,0.6809,0.3663,0.296,0.003
13,5000,3110,1,3,1,1.9905,1,16.6,0,3100,4.48,0.9923,3134.1,10,1.0,123,4,18,1157,0.001569,0.0239,28.169,12,11.3,0.016,0.0047,0,0,0,0,0.045213,0.015625,51,0.6544,0.4115,0.2996,0.003
14,5000,3106,2,5,3,1.9921,2,16.7,3,3089,4.47,0.9922,3130.4,17,1.0,119,2,6,1134,0.001699,0.0345,46.7033,13,12.1,0.0186,0.0056,1,0,0,0,0.050398,0.015625,50,0.69,0.446,0.3042,0.003
15,5000,3092,3,4,3,1.9904,2,21.0,6,3070,4.47,0.9893,3125.6,22,1.0,121,11,9,1140,0.0016,0.0255,51.8519,14,12.3,0.0174,0.005,0,0,0,0,0.062645,0.015625,51,0.7506,0.5086,0.3118,0.003
16,5000,3064,0,0,3,1.9944,2,24.1,7,3052,4.45,0.9826,3118.3,12,1.0,110,4,15,1070,0.001695,0.0232,37.1517,15,13.2,0.0106,0.0051,0,0,0,0,0.072464,0.015625,49,0.7844,0.5637,0.3183,0.003
17,5000,3015,0,0,3,1.9569,1,21.4,10,3000,4.44,0.9704,3106.9,15,1.0,104,3,9,1019,0.001767,0.0278,49.3421,16,13.8,0.0211,0.0059,0,0,0,0,0.080247,0.015625,49,0.8053,0.644,0.326,0.003
18,5000,3090,1,5,1,1.9424,1,16.5,11,3074,4.5,0.9951,3105.1,16,1.0,100,2,6,1026,0.001855,0.0289,45.1807,17,14.7,0.0219,0.0058,1,0,0,0,0.080925,0.015625,47,0.8069,0.7249,0.3316,0.003
19,5000,3053,1,5,3,1.9783,1,16.5,17,3031,4.43,0.9849,3099.9,22,1.0,103,9,6,1031,0.001812,0.0319,74.5763,18,14.6,0.0212,0.0058,1,0,0,0,0.063898,0.015625,50,0.7555,0.7888,0.3364,0.003
20,5000,3004,0,0,3,1.9639,2,16.5,11,2993,4.44,0.9719,3090.7,11,1.0,94,0,9,970,0.001798,0.0397,37.931,19,15.6,0.0224,0.0067,0,0,0,0,0.072848,0.015625,47,0.7855,0.8616,0.3426,0.003
21,5000,3148,1,3,3,1.9885,1,16.4,3128,0,4.49,1.0167,3096.2,20,1.0,94,7,7,983,0.00183,0.0273,61.2903,20,15.7,0.0197,0.0057,0,0,0,0,0.066667,0.015625,47,0.7656,0.9283,0.3456,0.003
22,5000,3002,0,0,3,1.9797,1,19.9,6,2986,4.39,0.9724,3087.2,16,1.0,89,6,11,936,0.001867,0.0273,54.5455,21,16.0,0.0201,0.0064,0,0,0,0,0.061433,0.015625,48,0.7457,0.9897,0.3463,0.003
23,5000,3099,1,5,3,1.9476,1,21.7,3079,0,4.48,1.0034,3088.3,20,1.0,83,4,10,920,0.002087,0.0404,70.4225,22,16.9,0.0269,0.008,1,0,0,0,0.060606,0.015625,44,0.7422,1.0268,0.3467,0.003
24,5000,3061,1,4,3,1.932,1,16.6,9,3047,4.42,0.992,3085.7,14,1.0,80,3,6,919,0.002121,0.0374,48.7805,23,17.6,0.0238,0.0084,0,0,0,0,0.07483,0.015625,43,0.7912,1.1016,0.3475,0.003
25,5000,3024,2,5,3,1.9354,2,16.5,10,3009,4.42,0.9819,3079.9,15,1.0,77,2,5,910,0.001994,0.039,55.5556,24,18.6,0.0209,0.0072,1,0,0,0,0.067376,0.015625,42,0.7681,1.1512,0.3491,0.003
26,5000,3052,2,5,1,1.9003,2,16.6,15,3032,4.47,0.9918,3077.2,20,1.0,72,2,7,897,0.002374,0.0463,72.7273,25,19.4,0.0272,0.009,2,1,0,0,0.074733,0.015625,42,0.7909,1.1975,0.35,0.003
27,5000,3057,0,0,3,1.9464,2,16.5,3,3049,4.46,0.9941,3075.3,8,1.0,70,0,2,870,0.002193,0.0476,30.1887,26,20.8,0.0266,0.0087,0,0,0,0,0.069597,0.015625,40,0.7755,1.2671,0.3544,0.003
28,4998,2971,2,5,3,1.9716,1,16.5,3,2953,4.36,0.9692,3065.4,18,1.0,68,5,7,854,0.002305,0.0506,73.1707,27,20.1,0.0285,0.0096,1,0,0,0,0.093385,0.015625,39,0.8327,1.306,0.357,0.003
29,4997,3124,1,3,3,1.9785,1,16.4,3108,0,4.52,1.0173,3070.9,16,1.0,66,1,3,843,0.002096,0.0414,61.5385,28,20.8,0.0247,0.0081,0,0,0,0,0.078947,0.015625,39,0.8021,1.3812,0.3611,0.003
30,4997,3055,1,5,1,1.9431,2,16.5,6,3034,4.39,0.9953,3069.4,21,1.0,62,1,5,804,0.002462,0.0455,89.7436,29,21.1,0.027,0.0105,1,0,0,0,0.07438,0.015625,37,0.7899,1.4267,0.3629,0.003
31,4995,3109,0,0,3,1.8338,2,16.4,3103,0,4.37,1.0117,3073.2,6,1.0,56,0,6,768,0.002334,0.0521,30.0,30,22.4,0.0284,0.0106,0,0,0,0,0.094787,0.015625,35,0.8352,1.493,0.3685,0.003
32,4992,3081,0,0,3,1.861,1,16.6,3078,0,4.48,1.0023,3073.9,3,1.0,54,0,2,744,0.002246,0.0395,13.6364,31,23.1,0.0277,0.0096,0,0,0,0,0.061404,0.015625,34,0.7455,1.55,0.3731,0.003
33,4989,3054,2,5,3,1.8644,1,16.5,7,3042,4.46,0.9941,3072.0,12,1.0,53,3,4,769,0.00243,0.0498,44.0,32,23.2,0.0301,0.0112,1,0,0,0,0.091954,0.015625,34,0.8301,1.642,0.3759,0.003
34,4988,3019,1,3,3,1.8922,1,16.7,3,3016,4.5,0.9844,3067.0,3,1.0,53,1,1,751,0.002516,0.0461,14.0187,33,23.8,0.0286,0.0113,0,0,0,0,0.073733,0.015625,33,0.7881,1.6973,0.3778,0.003
35,4986,3076,0,0,3,1.8366,2,16.6,3073,0,4.48,1.0027,3067.8,3,1.0,53,0,0,751,0.00251,0.0609,13.3333,34,24.8,0.0345,0.0131,0,0,0,0,0.065217,0.015625,33,0.7604,1.7582,0.3809,0.003
36,4986,3059,0,0,3,1.75,1,16.4,3,3056,4.47,0.9974,3067.0,3,1.0,49,0,4,733,0.00247,0.0724,13.9535,35,26.2,0.0304,0.0133,0,0,0,0,0.090498,0.015625,32,0.8273,1.8487,0.3847,0.003
37,4986,3048,1,3,3,1.8729,1,16.4,7,3037,4.48,0.9944,3065.2,11,1.0,48,7,8,699,0.002544,0.0568,49.3274,36,24.3,0.0319,0.012,0,1,0,0,0.09607,0.015625,31,0.8374,1.8836,0.3875,0.003
38,4985,3092,0,0,3,1.9111,1,16.4,3087,0,4.48,1.0079,3067.7,5,1.0,48,2,2,712,0.002413,0.0539,12.931,37,25.3,0.0342,0.0134,0,0,0,0,0.087137,0.015625,32,0.8207,1.9458,0.3908,0.003
39,4985,3114,0,0,3,1.9687,1,16.4,3114,0,4.44,1.0136,3072.1,0,1.0,46,0,2,694,0.002214,0.0508,0.0,38,27.3,0.0313,0.0118,0,0,0,0,0.073446,0.015625,31,0.7873,2.0193,0.3948,0.003
40,4983,3156,0,0,3,1.9799,1,16.4,3158,0,4.58,1.0261,3080.6,3,1.0,45,3,4,680,0.002442,0.0583,15.1515,39,27.9,0.0344,0.0116,0,0,0,0,0.07767,0.015625,31,0.7988,2.0969,0.3978,0.003
41,4983,3044,4,5,1,1.9785,1,16.5,15,3024,4.41,0.9892,3077.1,20,1.0,50,9,4,726,0.002504,0.0437,90.9091,40,24.7,0.0299,0.0106,1,0,0,0,0.082969,0.015625,33,0.8117,2.145,0.3987,0.003
42,4983,3033,0,0,3,1.9621,1,16.5,11,3017,4.42,0.987,3072.9,16,1.0,49,0,1,716,0.002517,0.0526,72.3982,41,25.4,0.0282,0.0101,0,0,0,0,0.078947,0.015625,33,0.8021,2.202,0.4007,0.003
43,4983,3026,1,3,3,1.962,1,16.4,15,3006,4.43,0.9862,3068.5,20,1.0,50,3,2,726,0.002573,0.0607,97.561,42,25.0,0.0307,0.0121,0,0,0,0,0.084112,0.015625,33,0.8142,2.2441,0.4023,0.003
44,4983,3108,1,4,3,1.9875,1,16.5,3092,0,4.47,1.0116,3072.2,16,1.0,54,11,7,758,0.002441,0.0458,69.5652,43,23.1,0.0232,0.0093,0,0,0,0,0.079167,0.015625,36,0.8026,2.3024,0.4026,0.003
45,4983,3042,1,5,3,1.9668,2,16.3,8,3025,4.5,0.9911,3069.3,17,1.0,52,1,3,755,0.002306,0.0433,85.8586,44,24.1,0.0237,0.0091,1,0,0,0,0.0625,0.015625,34,0.75,2.3264,0.4031,0.003
46,4983,3069,1,3,3,1.9942,2,16.4,11,3055,4.47,0.9999,3069.3,14,1.0,46,1,7,737,0.002574,0.0464,62.5,45,26.0,0.0267,0.0099,0,0,0,0,0.063291,0.015625,34,0.7531,2.3602,0.4046,0.003
47,4982,3085,2,3,3,1.9772,2,16.4,3078,0,4.51,1.0046,3070.8,7,1.0,43,1,4,713,0.002594,0.0545,35.8974,46,27.5,0.0327,0.0135,0,0,0,0,0.059406,0.015625,32,0.737,2.3849,0.4066,0.003
48,4979,3063,2,4,3,1.9668,2,16.3,11,3052,4.46,0.9977,3070.1,11,1.0,43,4,4,723,0.002531,0.0558,52.8846,47,28.1,0.0282,0.0127,0,0,0,0,0.074419,0.015625,33,0.79,2.4082,0.408,0.003
49,4978,3108,0,0,3,1.9544,2,16.3,3105,0,4.46,1.0112,3073.7,3,1.0,42,0,1,685,0.00239,0.07,15.3061,48,28.6,0.034,0.0131,0,0,0,0,0.07,0.015625,31,0.7768,2.4332,0.4098,0.003
50,4978,3048,1,3,3,1.9539,1,16.3,3,3045,4.49,0.9924,3071.2,3,1.0,41,1,2,692,0.002601,0.0558,14.3541,49,29.1,0.0295,0.0109,0,0,0,0,0.07907,0.015625,31,0.8024,2.4611,0.4111,0.003
51,4976,2991,0,0,3,1.9656,1,16.3,3,2988,4.4,0.9763,3063.6,3,1.0,39,0,2,669,0.002623,0.0556,16.9492,50,29.1,0.03,0.0129,0,0,0,0,0.094444,0.015625,30,0.8346,2.5055,0.4128,0.003
52,4975,3076,1,5,3,1.9501,1,16.3,3068,0,4.48,1.0037,3064.8,8,1.0,37,1,3,672,0.002526,0.0635,43.4783,51,30.0,0.0334,0.0114,1,0,0,0,0.068783,0.015625,30,0.7728,2.5637,0.4152,0.003
53,4974,3090,2,5,1,1.9347,1,16.3,3072,0,4.44,1.0074,3067.2,18,1.0,38,4,3,689,0.002717,0.0521,82.1256,52,28.6,0.0329,0.0122,1,0,0,0,0.109005,0.015625,31,0.8567,2.578,0.4173,0.003
54,4972,3142,2,5,2,1.9764,2,16.3,3123,0,4.56,1.0223,3074.4,20,1.0,39,7,6,716,0.003151,0.0599,86.5385,53,26.5,0.0315,0.0129,1,0,0,0,0.069124,0.015625,33,0.774,2.6102,0.4173,0.003
55,4969,3145,1,5,3,1.9438,2,16.3,3126,0,4.5,1.021,3081.2,20,1.0,42,8,5,722,0.003279,0.0531,87.963,54,23.5,0.028,0.0115,1,1,0,0,0.066372,0.015625,37,0.7646,2.6235,0.4155,0.003
56,4969,3108,1,3,3,1.9467,2,16.3,3090,0,4.48,1.0079,3083.8,18,1.0,38,2,6,660,0.002951,0.0505,89.9471,55,25.0,0.0319,0.013,0,2,0,0,0.055556,0.015625,33,0.7188,2.6437,0.4141,0.003
57,4967,3077,2,5,1,1.9561,2,16.3,5,3063,4.51,0.998,3083.1,14,1.0,36,2,4,676,0.003017,0.0553,72.5389,56,27.2,0.0352,0.013,2,0,0,0,0.105528,0.015625,30,0.8519,2.6638,0.4151,0.003
58,4966,3064,0,0,3,1.9267,2,16.2,14,3050,4.47,0.9944,3081.3,14,1.0,41,9,4,692,0.002684,0.0512,68.9655,57,23.3,0.032,0.0115,0,0,0,0,0.106977,0.015625,33,0.8539,2.687,0.4149,0.003
59,4965,3111,1,5,3,1.9938,1,16.3,3093,0,4.52,1.0087,3084.1,18,1.0,40,1,2,702,0.002938,0.0531,82.1918,58,24.5,0.0293,0.0119,1,0,0,0,0.084071,0.015625,33,0.8141,2.7047,0.4137,0.003
60,4962,3030,1,5,3,1.9591,1,16.2,13,3012,4.41,0.9841,3079.0,18,1.0,38,1,3,722,0.003002,0.0583,90.4523,59,25.1,0.0309,0.0126,1,1,0,0,0.087379,0.015625,32,0.8212,2.739,0.4126,0.003
