window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,5929,17,4,0,1.9996,0,18.0,0,0,6.42,1.0,5929.0,519,1.0,324,487,163,1879,0.001094,0.0093,416.2641,0,0.0,0.0,0.0013,0,0,0,0,0.047264,0.015625,63,0.6694,0.0473,0.2725,0.003
2,5000,3667,2,5,0,1.9996,0,17.2,375,3263,5.13,0.8322,4439.0,404,1.0,308,16,32,1946,0.001213,0.0086,375.7009,1,1.0,0.0086,0.0014,1,0,0,0,0.043165,0.015625,63,0.638,0.0904,0.2594,0.003
3,5000,3317,2,5,0,1.9996,0,16.7,232,3082,4.76,0.8581,3887.5,235,1.0,260,14,62,1929,0.001167,0.0113,273.3645,2,1.9,0.0085,0.0017,2,0,0,0,0.046053,0.015625,63,0.6607,0.1365,0.2473,0.003
4,5000,3160,1,4,0,1.9996,0,16.6,61,3116,4.6,0.8835,3607.3,44,1.0,227,5,38,1648,0.001434,0.0157,74.6528,3,2.8,0.0104,0.0027,0,0,0,0,0.043887,0.015625,62,0.644,0.171,0.2513,0.003
5,5000,3033,1,5,0,1.9996,0,16.5,9,3019,4.43,0.8879,3415.9,14,1.0,191,1,37,1499,0.001577,0.0165,27.2374,4,3.8,0.0119,0.0031,1,0,0,0,0.036563,0.015625,60,0.5727,0.1966,0.2591,0.003
6,5000,3085,1,5,0,1.9996,2,16.6,7,3078,4.41,0.9288,3321.3,7,1.0,174,3,20,1476,0.001596,0.0202,10.5485,5,4.8,0.0138,0.0034,1,0,0,0,0.040486,0.015625,60,0.6141,0.2107,0.2612,0.003
7,5000,3060,1,4,0,1.9955,2,22.2,1,3054,4.4,0.9398,3256.0,6,1.0,157,4,21,1384,0.001615,0.0245,13.7931,6,5.7,0.0143,0.0039,0,0,0,0,0.040089,0.015625,58,0.6102,0.2352,0.2661,0.003
8,5000,3044,1,5,0,1.9951,2,18.3,0,3034,4.45,0.9486,3208.9,10,1.0,143,1,15,1313,0.00175,0.0326,26.0417,7,6.7,0.0134,0.0045,1,0,0,0,0.045113,0.015625,55,0.6536,0.2652,0.2743,0.003
9,5000,3132,3,5,0,1.9932,2,16.4,15,3100,4.49,0.9807,3193.5,32,1.0,136,14,21,1325,0.001767,0.0267,70.0935,8,7.2,0.0158,0.0049,2,0,0,0,0.06,0.015625,55,0.7396,0.3029,0.2794,0.003
10,5000,3113,0,0,3,1.9831,2,18.2,5,3103,4.53,0.9793,3178.9,10,1.0,124,0,12,1235,0.001967,0.0304,24.2718,9,8.1,0.0199,0.0054,0,0,0,0,0.058548,0.015625,55,0.7331,0.3428,0.2833,0.003
11,5000,3077,2,4,0,1.9805,1,16.5,10,3067,4.43,0.9732,3161.9,10,1.0,115,4,13,1202,0.001739,0.0212,27.3224,10,9.0,0.0162,0.0047,0,0,0,0,0.044974,0.015625,56,0.6526,0.3877,0.2883,0.003
12,5000,2989,1,5,0,1.967,1,16.4,8,2976,4.39,0.9533,3135.3,13,1.0,107,6,14,1139,0.001863,0.022,37.5723,11,9.7,0.0168,0.0053,1,0,0,0,0.046703,0.015625,54,0.6654,0.4317,0.2928,0.003
13,5000,3136,0,0,3,1.9644,2,16.7,3128,0,4.51,1.0002,3135.4,8,1.0,95,0,12,1034,0.001965,0.0373,25.8065,12,10.7,0.0214,0.007,0,0,0,0,0.062112,0.015625,50,0.7484,0.4783,0.3026,0.003
14,5000,3056,0,0,3,1.9507,1,16.5,5,3051,4.44,0.978,3124.8,5,1.0,92,2,5,1024,0.00202,0.0355,16.6113,13,11.4,0.0172,0.0068,0,0,0,0,0.054839,0.015625,48,0.7151,0.5267,0.3085,0.003
15,5000,3115,1,5,3,1.939,1,16.5,0,3110,4.52,0.9973,3123.6,5,1.0,87,1,6,993,0.002109,0.0447,16.2866,14,12.3,0.0217,0.007,1,0,0,0,0.067093,0.015625,47,0.7671,0.5682,0.3161,0.003
16,5000,3080,1,3,1,1.9462,1,16.4,1,3075,4.52,0.9877,3118.5,5,1.0,83,2,6,976,0.002038,0.0348,14.2349,15,13.3,0.0216,0.0075,0,0,0,0,0.059233,0.015625,48,0.7362,0.6135,0.3258,0.003
17,5000,3029,1,5,1,1.9849,2,16.4,1,3023,4.38,0.9744,3108.5,6,1.0,78,2,7,954,0.002116,0.0473,18.7266,16,14.3,0.0251,0.0083,1,0,0,0,0.076364,0.015625,43,0.7954,0.668,0.3361,0.003
18,5000,3146,0,0,1,1.9941,2,16.4,3143,0,4.49,1.0108,3112.5,3,1.0,81,3,0,957,0.002036,0.0456,11.583,17,14.7,0.0207,0.007,0,0,0,0,0.064639,0.015625,44,0.7583,0.7023,0.3381,0.003
19,5000,3048,0,0,3,1.962,1,16.5,0,3043,4.49,0.9813,3106.0,5,1.0,79,5,7,933,0.001892,0.0321,18.4502,18,15.0,0.0198,0.0066,0,0,0,0,0.067857,0.015625,42,0.7697,0.7558,0.3474,0.003
20,5000,3100,0,0,3,1.973,1,16.5,0,3095,4.46,0.9982,3105.4,5,1.0,72,0,7,879,0.002087,0.0455,21.2766,19,15.9,0.0195,0.0081,0,0,0,0,0.061983,0.015625,39,0.7479,0.8054,0.3569,0.003
21,5000,3112,2,5,1,1.8647,1,16.5,3098,0,4.43,1.0019,3106.1,14,1.0,72,2,2,897,0.002304,0.0417,59.5745,20,16.3,0.024,0.0092,1,0,0,0,0.104167,0.015625,40,0.85,0.8304,0.3659,0.003
22,5000,3085,1,4,3,1.8609,1,16.5,4,3076,4.5,0.9939,3104.1,9,1.0,67,1,6,870,0.002369,0.0428,35.8566,21,17.5,0.0253,0.0094,0,0,0,0,0.07393,0.015625,38,0.7887,0.8846,0.3732,0.003
23,5000,2960,3,5,3,1.9287,2,16.6,11,2939,4.38,0.9578,3090.3,21,1.0,71,8,4,907,0.002242,0.0407,89.3617,22,16.9,0.0231,0.0084,1,0,0,0,0.093496,0.015625,42,0.8329,0.9781,0.3769,0.003
24,5000,3064,2,5,3,1.9495,2,16.5,20,3044,4.52,0.9923,3087.8,20,1.0,69,6,8,935,0.002344,0.0435,69.2308,23,17.3,0.022,0.0086,1,0,0,0,0.061594,0.015625,42,0.7463,1.0397,0.3801,0.003
25,4999,3032,0,0,3,1.9546,2,16.5,11,3021,4.4,0.9836,3082.5,11,1.0,65,0,4,871,0.002374,0.0458,43.4783,24,18.0,0.0172,0.0089,0,0,0,0,0.072519,0.015625,40,0.7845,1.0931,0.3847,0.003
26,4999,2988,1,3,0,1.963,1,16.8,6,2978,4.44,0.9722,3073.5,10,1.0,60,3,8,846,0.00217,0.0542,37.3134,25,18.4,0.026,0.0098,0,0,0,0,0.072202,0.015625,40,0.7836,1.1437,0.3902,0.003
27,4997,3027,2,5,1,1.9496,1,16.6,7,3015,4.4,0.9863,3069.1,12,1.0,57,4,7,866,0.002462,0.0438,40.8163,26,18.6,0.0239,0.0089,1,0,0,0,0.059761,0.015625,39,0.7385,1.1756,0.3925,0.003
28,4996,3079,1,5,3,1.9493,2,16.6,3066,0,4.47,1.0029,3070.0,13,1.0,52,1,6,827,0.002755,0.0631,60.1852,27,20.1,0.0293,0.012,1,0,0,0,0.081081,0.015625,37,0.8073,1.2251,0.3966,0.003
29,4994,3066,0,0,3,1.9449,2,16.5,1,3058,4.47,0.9988,3069.6,8,1.0,50,4,6,783,0.002592,0.0535,33.8983,28,20.2,0.0291,0.0117,0,0,0,0,0.065844,0.015625,35,0.7627,1.2704,0.4007,0.003
30,4992,3001,2,5,1,1.9086,1,16.4,3,2988,4.37,0.9797,3063.1,13,1.0,50,2,2,798,0.002666,0.0505,61.0329,29,20.0,0.0286,0.0122,1,0,0,0,0.059633,0.015625,36,0.738,1.3025,0.4019,0.003
31,4989,2968,0,0,1,1.957,1,16.4,0,2968,4.45,0.9718,3054.0,0,1.0,50,0,0,798,0.002698,0.0465,0.0,30,21.0,0.0257,0.0113,0,0,0,0,0.074419,0.015625,36,0.79,1.3397,0.4038,0.003
32,4986,2995,2,5,1,1.987,1,16.4,2,2988,4.36,0.9825,3048.4,7,1.0,52,4,2,835,0.002503,0.0522,26.9058,31,20.6,0.0273,0.0119,1,0,0,0,0.069565,0.015625,35,0.7754,1.3701,0.406,0.003
33,4983,3103,2,5,2,1.9924,1,16.4,3097,0,4.51,1.0162,3053.6,6,1.0,52,2,2,858,0.002631,0.0485,27.027,32,20.9,0.0301,0.0119,1,0,0,0,0.066079,0.015625,35,0.7635,1.4274,0.4084,0.003
34,4981,3149,4,4,1,1.9937,2,16.3,3136,0,4.54,1.0288,3062.9,15,1.0,53,4,3,892,0.00252,0.0396,55.3506,33,19.7,0.025,0.0097,0,0,0,0,0.071942,0.015625,35,0.7828,1.467,0.4107,0.003
35,4979,3142,0,0,3,1.9958,2,16.5,3139,0,4.46,1.0236,3070.5,4,1.0,51,0,2,869,0.002414,0.0531,16.7364,34,21.0,0.0262,0.0111,0,0,0,0,0.077551,0.015625,34,0.7985,1.5282,0.4136,0.003
36,4976,3101,0,0,3,1.9907,1,16.4,3095,0,4.53,1.009,3073.4,6,1.0,50,2,3,878,0.002192,0.043,19.8413,35,22.2,0.0245,0.0092,0,0,0,0,0.066406,0.015625,34,0.7647,1.5555,0.4164,0.003
37,4973,3122,1,4,0,1.9907,1,16.2,3114,0,4.53,1.0143,3078.1,8,1.0,51,2,1,884,0.002501,0.0482,28.8066,36,22.7,0.026,0.0107,0,0,0,0,0.072289,0.015625,35,0.7839,1.5917,0.4178,0.003
38,4972,3104,0,0,3,1.9904,1,16.2,3100,0,4.48,1.0079,3080.6,5,1.0,47,0,4,848,0.002344,0.0595,20.4918,37,23.3,0.0242,0.0107,0,0,0,0,0.079365,0.015625,34,0.8031,1.6314,0.4212,0.003
39,4969,2992,2,5,1,1.9787,1,16.2,0,2983,4.32,0.9739,3072.2,9,1.0,46,4,5,867,0.002068,0.0478,33.4728,38,23.9,0.0255,0.0096,1,0,0,0,0.075697,0.015625,32,0.7936,1.6672,0.4249,0.003
40,4967,2990,0,0,3,1.9501,1,16.5,0,2990,4.42,0.9757,3064.4,0,1.0,43,0,3,820,0.002407,0.0502,0.0,39,24.8,0.026,0.0123,0,0,0,0,0.063927,0.015625,30,0.7556,1.7311,0.4278,0.003
41,4967,3104,1,5,3,1.9678,1,16.3,3099,0,4.56,1.0117,3068.1,5,1.0,44,1,0,834,0.002444,0.0628,21.3675,40,25.2,0.0247,0.012,1,0,0,0,0.07113,0.015625,31,0.7803,1.8023,0.4296,0.003
42,4966,3158,0,0,3,1.9387,1,16.2,3160,0,4.59,1.027,3076.9,0,1.0,43,0,1,826,0.002037,0.0451,0.0,41,25.9,0.0242,0.0093,0,0,0,0,0.077869,0.015625,31,0.7993,1.8351,0.4324,0.003
43,4964,3043,1,3,3,2.0,1,16.4,1,3042,4.46,0.99,3073.7,1,1.0,44,2,1,837,0.002144,0.0483,4.9261,42,25.3,0.0308,0.0113,0,0,0,0,0.072464,0.015625,31,0.7844,1.8882,0.435,0.003
44,4964,2994,1,5,3,1.9197,1,16.3,2,2988,4.41,0.9765,3066.1,6,1.0,45,3,2,868,0.002353,0.0452,23.0415,43,24.8,0.0271,0.0107,1,0,0,0,0.058824,0.015625,32,0.7344,1.9244,0.4356,0.003
45,4964,3075,2,5,3,1.9387,2,16.3,3066,0,4.56,1.0026,3066.9,9,1.0,44,2,3,868,0.00241,0.0684,35.0195,44,24.4,0.0265,0.0121,1,0,0,0,0.121673,0.015625,33,0.8716,1.9548,0.4375,0.003
