window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6129,12,4,0,1.9987,0,18.3,0,0,6.63,1.0,6129.0,599,1.0,376,581,205,2049,0.000976,0.0071,395.1187,0,0.0,0.0,0.0011,0,0,0,0,0.028412,0.015625,64,0.4501,0.0284,0.2252,0.003
2,5000,3792,3,5,0,1.9986,0,16.9,441,3328,5.31,0.8329,4593.7,464,1.0,355,5,26,2089,0.001091,0.0091,369.5132,1,1.0,0.0065,0.0012,3,0,0,0,0.030469,0.015625,64,0.4872,0.0555,0.2189,0.003
3,5000,3395,5,5,0,1.9986,0,16.7,223,3181,4.8,0.8543,4009.3,214,1.0,288,10,77,2068,0.001088,0.0127,226.455,2,1.9,0.0087,0.0015,2,0,0,0,0.031436,0.015625,64,0.503,0.0845,0.2183,0.003
4,5000,3087,1,5,0,1.9986,0,16.6,46,3049,4.5,0.8509,3646.8,38,1.0,260,8,36,1815,0.001279,0.0159,54.9928,3,2.8,0.0126,0.0024,1,0,0,0,0.03836,0.015625,64,0.5927,0.1229,0.2248,0.003
5,5000,3075,2,5,0,1.9986,0,16.6,3,3063,4.47,0.8899,3456.5,12,1.0,229,4,35,1706,0.001307,0.015,20.9424,4,3.8,0.0104,0.0027,1,0,0,0,0.034884,0.015625,63,0.5521,0.1578,0.234,0.003
6,5000,3079,0,0,1,1.9979,2,16.6,0,3069,4.47,0.9195,3348.7,10,1.0,200,0,29,1587,0.001367,0.0233,18.9394,5,4.8,0.0123,0.0032,0,0,0,0,0.048474,0.015625,61,0.6777,0.2062,0.2472,0.003
7,5000,3127,1,5,0,1.9985,1,16.6,5,3112,4.46,0.9495,3293.2,15,1.0,181,1,20,1511,0.001509,0.0224,29.8805,6,5.8,0.0117,0.0035,1,0,0,0,0.050467,0.015625,61,0.6904,0.2418,0.257,0.003
8,5000,3086,0,0,1,1.9966,1,16.6,1,3085,4.43,0.9504,3247.2,1,1.0,162,1,20,1424,0.001507,0.0201,0.0,7,6.8,0.0098,0.0034,0,0,0,0,0.051339,0.015625,59,0.6957,0.2663,0.2672,0.003
9,5000,3121,1,3,0,1.9964,1,17.2,6,3110,4.53,0.9687,3222.0,11,1.0,152,9,19,1371,0.001503,0.0222,25.463,8,7.4,0.0114,0.0037,0,0,0,0,0.042222,0.015625,60,0.6299,0.3012,0.2708,0.003
10,5000,3106,0,0,1,1.9894,1,16.5,7,3099,4.48,0.9704,3200.9,7,1.0,140,1,13,1308,0.001516,0.0251,14.1844,9,8.4,0.0128,0.0041,0,0,0,0,0.041002,0.015625,60,0.6189,0.3395,0.2738,0.003
11,5000,3022,3,5,0,1.9706,1,16.5,16,3001,4.38,0.953,3171.1,21,1.0,139,8,9,1308,0.001633,0.0265,53.0303,10,9.0,0.0123,0.0047,1,0,0,0,0.048193,0.015625,59,0.6758,0.3732,0.2761,0.003
12,5000,3200,1,5,0,1.9864,1,16.5,3179,0,4.48,1.0077,3175.5,21,1.0,128,1,12,1248,0.001626,0.0334,52.6316,11,10.0,0.0148,0.0049,1,0,0,0,0.045346,0.015625,58,0.6554,0.4043,0.2741,0.003
13,5000,3068,0,0,1,1.9706,2,16.5,9,3049,4.4,0.9708,3160.2,19,1.0,111,1,18,1112,0.001729,0.0245,51.7241,12,10.8,0.0185,0.0055,0,0,0,0,0.054348,0.015625,57,0.7125,0.4586,0.2747,0.003
14,5000,3149,0,0,3,1.9511,1,16.4,3,3141,4.48,0.9969,3158.7,8,1.0,104,0,7,1056,0.001768,0.0331,24.7678,13,11.8,0.0208,0.0061,0,0,0,0,0.072289,0.015625,54,0.7839,0.5309,0.281,0.003
15,5000,3220,1,3,3,1.9384,1,16.2,3217,0,4.55,1.0169,3166.3,3,1.0,100,1,5,1046,0.001724,0.0296,8.4986,14,12.8,0.0194,0.006,0,0,0,0,0.06469,0.015625,52,0.7585,0.5956,0.2855,0.003
16,5000,3092,2,3,3,1.96,1,16.2,12,3080,4.51,0.9792,3157.6,12,1.0,100,7,7,1059,0.001787,0.0353,36.9231,15,13.1,0.0229,0.0071,0,0,0,0,0.058824,0.015625,53,0.7344,0.625,0.2879,0.003
17,5000,3150,0,0,3,1.9797,2,16.2,7,3143,4.54,0.9979,3156.7,7,1.0,95,0,5,1010,0.001879,0.0421,23.1788,16,14.0,0.0217,0.007,0,0,0,0,0.087379,0.015625,52,0.8212,0.7124,0.2902,0.003
18,5000,3150,0,0,3,1.922,1,16.4,7,3143,4.47,0.9981,3156.0,7,1.0,88,0,7,979,0.001703,0.0401,22.6537,17,15.3,0.0179,0.0065,0,0,0,0,0.092593,0.015625,52,0.8313,0.805,0.295,0.003
19,5000,3007,1,5,3,1.9855,1,16.2,3,2999,4.45,0.9573,3141.1,8,1.0,82,1,7,924,0.001913,0.0479,27.8746,18,16.0,0.0262,0.01,1,0,0,0,0.065068,0.015625,50,0.7599,0.87,0.3008,0.003
20,5000,3138,4,5,3,1.8892,1,16.2,13,3115,4.52,0.9991,3140.8,23,1.0,80,4,6,951,0.002213,0.044,74.4337,19,16.2,0.0249,0.0095,2,0,0,0,0.075472,0.015625,51,0.793,0.9141,0.3045,0.003
21,5000,3106,1,5,3,1.9772,2,16.2,6,3082,4.47,0.99,3137.5,24,1.0,80,5,5,927,0.002139,0.0387,80.8081,20,16.1,0.0224,0.0082,1,0,0,0,0.054839,0.015625,52,0.7151,0.956,0.3033,0.003
22,5000,3058,0,0,3,1.9502,2,16.2,13,3040,4.5,0.977,3129.9,18,1.0,77,3,6,917,0.002116,0.0491,62.7306,21,16.9,0.0213,0.0087,0,0,0,0,0.05614,0.015625,52,0.7217,0.9981,0.3019,0.003
23,5000,2986,1,5,3,1.9598,1,16.2,9,2967,4.38,0.9582,3116.2,19,1.0,71,6,12,882,0.002259,0.0467,78.5124,22,17.2,0.0233,0.0089,1,0,0,0,0.050584,0.015625,50,0.6911,1.0487,0.3005,0.003
24,5000,3027,0,0,3,1.9414,1,16.2,0,3022,4.39,0.974,3107.7,5,1.0,68,0,3,848,0.00235,0.0471,20.2429,23,18.6,0.0255,0.0097,0,1,0,0,0.058824,0.015625,48,0.7344,1.1075,0.3028,0.003
25,5000,3129,1,5,3,1.898,1,18.5,3123,0,4.5,1.0062,3109.8,6,1.0,63,2,7,853,0.002034,0.0474,20.4918,24,20.2,0.0251,0.0098,1,1,0,0,0.067194,0.015625,47,0.7675,1.1589,0.3068,0.003
26,5000,3084,1,5,3,1.8842,1,16.6,3,3081,4.48,0.9925,3107.3,3,1.0,60,4,7,780,0.002468,0.0519,13.3929,25,20.0,0.0323,0.0113,1,2,0,0,0.069264,0.015625,43,0.7744,1.2108,0.3117,0.003
27,5000,3039,0,0,3,1.8014,2,16.2,3,3036,4.43,0.9801,3100.8,3,1.0,56,0,4,746,0.00256,0.0493,13.8249,26,20.7,0.0317,0.0109,0,0,0,0,0.067265,0.015625,41,0.7677,1.2781,0.3155,0.003
28,4999,3030,0,0,3,1.7605,1,16.2,4,3026,4.33,0.9793,3094.1,4,1.0,54,1,3,727,0.002372,0.049,20.202,27,21.0,0.0317,0.0113,0,0,0,0,0.083333,0.015625,41,0.8125,1.3614,0.3206,0.003
29,4998,3046,1,5,3,1.7764,1,16.2,4,3037,4.4,0.9859,3089.5,9,1.0,51,2,5,738,0.002452,0.0521,43.2432,28,21.8,0.032,0.0123,1,0,0,0,0.067708,0.015625,40,0.7692,1.3927,0.3231,0.003
30,4997,3045,2,6,3,1.9125,1,16.2,3,3027,4.41,0.987,3085.2,18,1.0,50,2,3,734,0.002551,0.0606,94.2408,29,21.5,0.0303,0.0137,1,0,0,0,0.070707,0.015625,36,0.779,1.4381,0.3267,0.003
31,4996,3154,1,6,3,1.8755,2,16.3,3144,0,4.54,1.0201,3091.8,10,1.0,47,1,4,733,0.003035,0.0605,47.619,30,21.9,0.0335,0.0141,0,0,0,0,0.093023,0.015625,35,0.832,1.5312,0.3332,0.003
32,4994,3099,0,0,3,1.957,2,20.9,3095,0,4.44,1.0021,3092.5,4,1.0,43,4,8,714,0.002852,0.0619,9.9502,31,22.2,0.0327,0.014,0,0,0,0,0.104762,0.015625,32,0.8509,1.6026,0.34,0.003
33,4994,3111,2,4,1,1.9374,1,20.2,3105,0,4.45,1.0054,3094.2,6,1.0,44,2,1,700,0.002886,0.05,30.303,32,22.0,0.0313,0.0125,0,0,0,0,0.09,0.015625,29,0.8264,1.6626,0.3471,0.003
