window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6009,16,3,0,1.9978,0,18.1,0,0,6.49,1.0,6009.0,620,1.0,389,593,204,2158,0.00092,0.0066,407.6266,0,0.0,0.0,0.0011,0,0,0,0,0.035008,0.015625,64,0.5537,0.035,0.261,0.003
2,5000,3730,2,4,0,1.9978,0,16.8,481,3251,5.18,0.8345,4514.3,479,1.0,372,14,31,2197,0.001015,0.0062,391.3399,1,1.0,0.0,0.0011,0,0,0,0,0.034804,0.015625,64,0.5511,0.0658,0.2462,0.003
3,5000,3486,2,5,0,1.9978,0,16.5,284,3208,4.88,0.8744,4010.7,278,1.0,305,6,73,2111,0.001042,0.012,282.3649,2,1.9,0.012,0.0015,1,0,0,0,0.033573,0.015625,64,0.5346,0.0974,0.2423,0.003
4,5000,3200,1,5,0,1.9978,0,16.3,70,3150,4.62,0.873,3697.6,50,1.0,266,4,43,1850,0.001228,0.0141,69.735,3,2.9,0.0134,0.0023,1,0,0,0,0.042199,0.015625,64,0.6297,0.1313,0.2475,0.003
5,5000,3097,0,0,1,1.9977,0,16.5,9,3083,4.49,0.8855,3497.4,14,1.0,228,9,47,1694,0.00132,0.0187,23.1405,4,3.8,0.0156,0.0025,0,0,0,0,0.045242,0.015625,61,0.6546,0.1657,0.2514,0.003
6,5000,3160,2,5,0,1.9976,0,16.5,9,3141,4.5,0.9291,3401.0,19,1.0,203,2,27,1623,0.001395,0.0282,33.3333,5,4.8,0.0158,0.0032,2,0,0,0,0.043189,0.015625,61,0.6382,0.2089,0.2538,0.003
7,5000,3121,1,4,0,1.9965,1,16.6,8,3113,4.55,0.937,3331.0,8,1.0,178,1,26,1491,0.001494,0.025,15.1515,6,5.7,0.0134,0.0035,0,0,0,0,0.046512,0.015625,61,0.6641,0.2554,0.2582,0.003
8,5000,3076,0,0,1,1.9979,2,16.5,0,3076,4.46,0.9394,3274.3,0,1.0,162,0,16,1393,0.001521,0.0197,0.0,7,6.7,0.0164,0.0038,0,0,0,0,0.048246,0.015625,58,0.6761,0.3036,0.2651,0.003
9,5000,3159,2,5,0,1.9947,1,17.3,1,3148,4.49,0.9716,3251.3,11,1.0,146,3,19,1304,0.001693,0.0294,25.7611,8,7.5,0.0204,0.0047,2,0,0,0,0.052036,0.015625,58,0.6997,0.3534,0.2684,0.003
10,5000,3008,0,0,1,1.9981,1,16.4,0,3008,4.41,0.9379,3207.0,0,1.0,131,0,15,1210,0.001762,0.0364,0.0,9,8.5,0.0221,0.0052,0,0,0,0,0.049351,0.015625,57,0.6834,0.4027,0.2734,0.003
11,5000,3077,1,4,0,1.977,1,16.4,4,3073,4.46,0.966,3185.4,4,1.0,124,1,8,1174,0.001679,0.0315,11.7647,10,9.4,0.0201,0.0057,0,0,0,0,0.057307,0.015625,56,0.7273,0.46,0.2816,0.003
12,5000,3169,0,0,1,1.9659,1,16.4,0,3169,4.52,0.9956,3182.8,0,1.0,115,0,9,1118,0.001641,0.0287,0.0,11,10.4,0.0124,0.0054,0,0,0,0,0.063037,0.015625,55,0.7521,0.5116,0.2902,0.003
13,5000,3117,2,5,0,1.9107,1,16.4,3,3109,4.49,0.9822,3173.4,8,1.0,110,2,7,1109,0.001788,0.0301,22.2841,12,11.2,0.0176,0.0057,1,0,0,0,0.060274,0.015625,52,0.7408,0.5692,0.2996,0.003
14,5000,3030,2,3,1,1.9418,1,16.4,5,3025,4.45,0.9606,3154.3,5,1.0,96,2,16,1023,0.001942,0.0369,17.1233,13,11.8,0.0211,0.0062,0,0,0,0,0.067114,0.015625,50,0.7672,0.6262,0.3055,0.003
15,5000,3112,2,5,3,1.9167,2,16.4,8,3099,4.55,0.9882,3149.0,13,1.0,89,2,9,996,0.002322,0.059,41.6667,14,12.4,0.0304,0.0091,2,0,0,0,0.059006,0.015625,47,0.7352,0.6852,0.3141,0.003
16,5000,3092,0,0,3,1.9553,2,16.5,3,3089,4.48,0.984,3142.3,3,1.0,87,0,2,977,0.002236,0.0462,11.7188,15,13.4,0.0286,0.0092,0,0,0,0,0.061538,0.015625,47,0.7461,0.7391,0.3227,0.003
17,5000,3154,1,4,3,1.966,1,16.5,3146,0,4.55,1.0033,3143.6,8,1.0,85,3,5,957,0.001942,0.0412,28.169,16,14.0,0.0199,0.0066,0,0,0,0,0.092784,0.015625,46,0.8316,0.8318,0.3318,0.003
18,5000,3091,2,4,1,1.9241,1,16.5,10,3073,4.47,0.985,3138.1,18,1.0,82,6,9,936,0.002024,0.0317,65.9341,17,14.1,0.0188,0.0067,0,0,0,0,0.084507,0.015625,47,0.8151,0.9163,0.3361,0.003
