window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6159,15,6,0,1.9987,0,18.5,0,0,6.65,1.0,6159.0,656,1.0,403,621,218,2188,0.000893,0.0071,404.439,0,0.0,0.0051,0.0011,4,0,0,0,0.036389,0.015625,64,0.5706,0.0364,0.2517,0.003
2,5000,3773,4,5,0,1.9986,0,17.0,482,3279,5.26,0.83,4596.3,494,1.0,377,14,40,2243,0.000988,0.01,381.1728,1,1.0,0.0069,0.0012,3,0,0,0,0.035273,0.015625,64,0.557,0.0675,0.2336,0.003
3,5000,3322,1,5,0,1.9986,0,16.6,246,3084,4.77,0.8439,3975.7,238,1.0,288,3,92,2127,0.001042,0.0102,256.7422,2,2.0,0.0056,0.0016,1,0,0,0,0.039082,0.015625,64,0.6002,0.0973,0.2331,0.003
4,5000,3109,3,5,0,1.9986,0,16.4,44,3071,4.55,0.8612,3639.0,38,1.0,249,5,44,1820,0.001332,0.0205,59.2824,3,2.9,0.0111,0.0027,2,0,0,0,0.043924,0.015625,64,0.6443,0.1236,0.2405,0.003
5,5000,3105,1,5,0,1.9986,0,16.4,0,3091,4.43,0.8971,3461.0,14,1.0,221,1,29,1710,0.001365,0.0237,23.3333,4,3.9,0.0106,0.0028,1,0,0,0,0.041139,0.015625,64,0.6202,0.1539,0.2511,0.003
6,5000,3104,0,0,1,1.9987,2,16.5,0,3099,4.48,0.9241,3359.0,5,1.0,200,0,21,1629,0.001398,0.0295,9.6154,5,4.9,0.0105,0.0032,0,0,0,0,0.049724,0.015625,62,0.6858,0.2036,0.2546,0.003
7,5000,3075,1,5,0,1.997,1,22.2,5,3065,4.51,0.9352,3288.0,10,1.0,186,6,20,1544,0.00137,0.0251,20.2429,6,5.7,0.0109,0.0036,1,0,0,0,0.03668,0.015625,61,0.574,0.2403,0.2592,0.003
8,5000,3159,1,5,0,1.9968,1,17.4,3,3151,4.59,0.9692,3259.3,8,1.0,160,1,27,1426,0.001569,0.0302,16.8776,7,6.7,0.0143,0.0043,1,0,0,0,0.050403,0.015625,59,0.69,0.2907,0.2665,0.003
9,5000,3080,0,0,1,1.9938,2,17.4,3,3077,4.48,0.9555,3223.5,3,1.0,146,0,14,1352,0.001545,0.0305,6.772,8,7.7,0.0159,0.0045,0,0,0,0,0.04793,0.015625,59,0.674,0.3386,0.2752,0.003
10,5000,3025,0,0,3,1.9691,1,16.6,3,3022,4.36,0.9491,3187.4,3,1.0,134,0,12,1278,0.001629,0.0214,7.4813,9,8.6,0.0137,0.0042,0,0,0,0,0.054762,0.015625,57,0.7147,0.3934,0.2849,0.003
