window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6068,17,5,0,1.9988,0,23.8,0,0,6.55,1.0,6068.0,501,1.0,310,466,156,1810,0.001139,0.0087,393.391,0,0.0,0.008,0.0014,2,0,0,0,0.050155,0.015625,64,0.6885,0.0502,0.2772,0.003
2,5000,3618,1,3,0,1.9988,0,19.4,380,3245,5.09,0.8187,4453.3,373,1.0,287,6,29,1834,0.001301,0.0078,376.8997,1,1.0,0.0062,0.0014,0,0,0,0,0.051282,0.015625,64,0.6953,0.1014,0.2687,0.003
3,5000,3290,3,4,0,1.9988,0,22.7,218,3077,4.75,0.8523,3880.2,213,1.0,230,8,65,1764,0.001322,0.0102,269.2794,2,1.9,0.0036,0.0018,0,0,0,0,0.058104,0.015625,62,0.7311,0.1595,0.2841,0.003
4,5000,3134,0,0,1,1.9988,0,16.6,48,3105,4.56,0.8793,3591.3,29,1.0,166,3,67,1517,0.001511,0.0175,52.0646,3,2.9,0.0096,0.0025,0,0,0,0,0.079618,0.015625,61,0.8037,0.2392,0.3014,0.003
5,5000,3048,2,5,0,1.9988,0,18.7,3,3040,4.4,0.8938,3410.2,8,1.0,149,2,19,1279,0.001916,0.0232,19.4175,4,3.8,0.0193,0.0042,1,0,0,0,0.076566,0.015625,61,0.7959,0.3157,0.3093,0.003
6,5000,3125,0,0,1,1.9986,1,16.4,3,3122,4.5,0.9388,3328.7,3,1.0,133,0,16,1184,0.002062,0.0234,8.0,5,4.8,0.0182,0.0045,0,0,0,0,0.088542,0.015625,61,0.8235,0.4043,0.3153,0.003
7,5000,3053,0,0,0,1.9996,1,16.5,0,3053,4.49,0.9366,3259.8,0,1.0,118,0,15,1086,0.002079,0.0213,0.0,6,5.8,0.0173,0.0044,0,0,0,0,0.085366,0.015625,57,0.817,0.4896,0.3217,0.003
8,5000,3097,1,5,0,1.9979,1,16.4,0,3087,4.4,0.9607,3223.6,10,1.0,117,6,7,1074,0.002021,0.0331,31.0559,7,6.5,0.0196,0.0049,1,0,0,0,0.057229,0.015625,57,0.727,0.5469,0.3225,0.003
9,5000,3069,2,5,0,1.9947,1,16.4,3,3056,4.48,0.9613,3192.7,13,1.0,110,3,10,1062,0.002176,0.0426,37.5,8,7.4,0.0249,0.0062,1,0,0,0,0.054711,0.015625,57,0.7144,0.5894,0.32,0.003
10,5000,3024,0,0,1,1.976,2,16.4,5,3016,4.5,0.9564,3162.0,8,1.0,100,5,15,979,0.002226,0.0285,26.7559,9,8.2,0.0234,0.0057,0,0,0,0,0.053797,0.015625,54,0.7096,0.6306,0.3227,0.003
11,5000,3035,0,0,0,1.975,1,16.4,5,3030,4.39,0.9663,3140.8,5,1.0,89,0,11,899,0.002335,0.041,19.5312,10,9.2,0.0231,0.0073,0,0,0,0,0.085821,0.015625,51,0.8179,0.6903,0.3321,0.003
12,5000,3111,2,5,3,1.9621,1,16.4,12,3090,4.45,0.9919,3136.3,21,1.0,88,9,10,905,0.002504,0.0429,69.2042,11,9.4,0.0269,0.0078,2,0,0,0,0.085809,0.015625,51,0.8179,0.7332,0.3356,0.003
13,5000,3004,3,5,1,1.932,1,16.4,13,2976,4.39,0.9636,3117.4,28,1.0,82,3,9,907,0.00261,0.0433,104.4776,12,10.3,0.0281,0.0082,2,0,0,0,0.057762,0.015625,51,0.7295,0.7765,0.3325,0.003
14,5000,3058,0,0,1,1.9027,2,16.4,8,3046,4.41,0.9835,3109.4,12,1.0,77,0,5,864,0.002572,0.0404,41.6667,13,11.3,0.0281,0.0084,0,0,0,0,0.063973,0.015625,48,0.7558,0.8371,0.3349,0.003
15,5000,3071,0,0,0,1.9458,1,16.5,8,3063,4.4,0.9892,3104.6,8,1.0,72,0,5,815,0.002635,0.0445,33.0579,14,12.3,0.0283,0.0087,0,0,0,0,0.060729,0.015625,46,0.7427,0.8938,0.3353,0.003
16,5000,3036,1,5,3,1.9431,1,16.6,6,3025,4.4,0.9804,3096.6,11,1.0,70,4,6,809,0.002561,0.0609,49.1071,15,12.6,0.0291,0.0106,1,0,0,0,0.06087,0.015625,45,0.7433,0.9416,0.3346,0.003
17,5000,3073,1,4,3,1.9845,1,16.6,3,3070,4.41,0.9932,3093.9,3,1.0,65,1,6,777,0.00262,0.0487,13.3929,16,13.4,0.0288,0.0095,0,0,0,0,0.070796,0.015625,43,0.7793,1.0124,0.3368,0.003
