window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6056,10,7,0,1.9997,0,17.7,0,0,6.53,1.0,6056.0,531,1.0,332,508,176,1925,0.001083,0.0086,388.1579,0,0.0,0.0063,0.0012,1,0,0,0,0.032777,0.015625,64,0.5233,0.0328,0.2416,0.003
2,5000,3635,6,5,0,1.9997,0,16.7,420,3220,5.06,0.822,4466.0,415,1.0,333,30,29,2041,0.001167,0.0098,377.0492,1,0.9,0.0075,0.0014,4,0,0,0,0.031447,0.015625,64,0.5031,0.0585,0.2306,0.003
3,5000,3312,1,4,0,1.9997,0,16.5,226,3112,4.82,0.8555,3902.0,200,1.0,257,3,79,1963,0.001205,0.0115,239.2344,2,1.9,0.0086,0.0018,0,0,0,0,0.033493,0.015625,64,0.5335,0.0838,0.226,0.003
4,5000,3075,1,3,0,1.9997,0,16.7,37,3061,4.52,0.8653,3580.4,14,1.0,218,1,40,1653,0.001455,0.0154,25.2252,3,2.9,0.0113,0.0029,0,0,0,0,0.042662,0.015625,63,0.6337,0.1264,0.2281,0.003
5,5000,3081,1,3,0,1.9997,0,16.8,0,3077,4.51,0.9025,3413.9,4,1.0,192,3,29,1539,0.0016,0.0214,8.2136,4,3.8,0.0082,0.0034,0,0,0,0,0.042885,0.015625,62,0.6357,0.1576,0.2299,0.003
6,5000,3102,1,4,0,1.9993,2,16.8,0,3097,4.49,0.933,3324.8,5,1.0,170,3,25,1438,0.001615,0.0223,10.6383,5,4.7,0.0122,0.0036,0,0,0,0,0.040568,0.015625,62,0.6148,0.186,0.2405,0.003
7,5000,3144,1,4,0,1.9986,2,18.0,0,3134,4.47,0.9587,3279.6,10,1.0,151,3,22,1344,0.001707,0.0255,24.2131,6,5.7,0.0158,0.0044,0,0,0,0,0.064965,0.015625,59,0.7595,0.2327,0.2529,0.003
8,5000,3077,0,0,3,1.9979,2,16.8,6,3066,4.44,0.9513,3234.6,11,1.0,144,6,13,1325,0.001687,0.0246,23.5849,7,6.6,0.0143,0.0044,0,0,0,0,0.051454,0.015625,60,0.6963,0.2707,0.2627,0.003
9,5000,3068,0,0,3,1.992,1,16.6,4,3059,4.47,0.9584,3201.3,9,1.0,131,0,13,1218,0.001764,0.0269,22.8426,8,7.5,0.02,0.005,0,0,0,0,0.05379,0.015625,58,0.7095,0.3074,0.2691,0.003
10,5000,3070,3,4,0,1.9588,1,16.5,14,3056,4.54,0.9662,3177.4,14,1.0,122,3,12,1193,0.00178,0.0316,34.9127,9,8.4,0.015,0.0054,0,0,0,0,0.055825,0.015625,54,0.7201,0.3632,0.2775,0.003
11,5000,3136,1,5,0,1.9781,1,16.6,9,3122,4.5,0.9891,3170.5,14,1.0,111,4,15,1115,0.001878,0.034,40.9357,10,9.1,0.0194,0.0054,1,0,0,0,0.056657,0.015625,52,0.7242,0.4085,0.2811,0.003
12,5000,3066,0,0,1,1.9854,2,16.6,9,3057,4.47,0.972,3154.4,9,1.0,101,0,10,1053,0.001972,0.0259,27.1084,11,10.1,0.0225,0.006,0,0,0,0,0.048851,0.015625,50,0.6801,0.443,0.2888,0.003
13,5000,3146,0,0,0,1.9914,1,16.6,9,3137,4.52,0.9977,3153.2,9,1.0,89,0,12,957,0.0021,0.0311,32.491,12,11.0,0.0185,0.0065,0,0,0,0,0.058824,0.015625,47,0.7344,0.488,0.3007,0.003
