window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6132,22,7,0,1.9998,0,17.7,0,0,6.54,1.0,6132.0,592,1.0,362,543,181,2083,0.000975,0.0099,396.2517,0,0.0,0.0099,0.0012,1,0,0,0,0.035042,0.015625,64,0.5541,0.035,0.2594,0.003
2,5000,3648,1,5,0,1.9998,0,16.9,464,3185,5.14,0.8193,4504.0,463,1.0,346,19,35,2143,0.001096,0.0079,388.749,1,1.0,0.0072,0.0013,1,0,0,0,0.040682,0.015625,64,0.6159,0.0731,0.2725,0.003
3,5000,3419,0,0,3,1.9998,0,16.7,280,3151,4.93,0.8665,3973.5,268,1.0,280,5,71,2075,0.0011,0.0092,281.6456,2,1.9,0.0059,0.0015,0,0,0,0,0.0445,0.015625,64,0.6489,0.1058,0.2717,0.003
4,5000,3135,0,0,3,1.9998,0,16.6,81,3090,4.64,0.8696,3655.7,45,1.0,251,2,31,1799,0.001324,0.017,75.3769,3,2.9,0.0108,0.0025,0,0,0,0,0.052469,0.015625,63,0.7022,0.1558,0.2933,0.003
5,5000,3082,1,5,0,1.9998,0,16.5,5,3069,4.49,0.89,3465.1,13,1.0,228,6,29,1732,0.001375,0.0254,21.9966,4,3.8,0.0106,0.003,1,0,0,0,0.046105,0.015625,63,0.6611,0.1951,0.293,0.003
6,5000,3102,1,5,0,1.9997,1,16.6,5,3092,4.47,0.9228,3361.4,10,1.0,194,1,35,1607,0.001438,0.0244,18.4502,5,4.8,0.0179,0.0035,1,0,0,0,0.060976,0.015625,62,0.7438,0.256,0.299,0.003
7,5000,3112,1,4,0,1.9996,2,16.5,4,3103,4.46,0.9433,3299.0,9,1.0,174,6,26,1502,0.001491,0.0213,18.2927,6,5.7,0.0107,0.0037,0,0,0,0,0.056202,0.015625,62,0.722,0.2967,0.3006,0.003
8,5000,3042,0,0,1,1.9988,2,16.6,2,3035,4.44,0.9383,3241.9,7,1.0,148,2,28,1370,0.001615,0.024,15.1134,7,6.6,0.0126,0.0044,0,0,0,0,0.074519,0.015625,60,0.7903,0.3712,0.3042,0.003
9,5000,3107,1,3,0,1.999,1,16.7,3,3104,4.49,0.9664,3214.9,3,1.0,137,1,12,1306,0.001635,0.0299,7.6726,8,7.6,0.0125,0.0045,0,0,0,0,0.069825,0.015625,59,0.7762,0.4411,0.3039,0.003
10,5000,3089,1,3,0,1.9985,1,16.5,6,3083,4.46,0.9677,3192.0,6,1.0,125,1,13,1247,0.001655,0.0313,16.2162,9,8.7,0.0117,0.0052,0,0,0,0,0.052219,0.015625,59,0.7008,0.4933,0.2999,0.003
11,5000,3022,0,0,1,1.9928,2,16.4,6,3011,4.43,0.9552,3163.7,11,1.0,122,5,8,1187,0.001688,0.0207,29.4906,10,9.5,0.0155,0.0049,0,0,0,0,0.072539,0.015625,58,0.7846,0.5658,0.3024,0.003
12,5000,3096,1,3,3,1.979,1,16.4,6,3086,4.51,0.9818,3153.3,10,1.0,111,1,12,1120,0.001757,0.0386,30.4878,11,10.4,0.0185,0.0064,0,0,0,0,0.065282,0.015625,55,0.7607,0.6311,0.3062,0.003
13,5000,3062,1,5,3,1.9686,1,16.4,11,3046,4.39,0.9751,3140.2,16,1.0,102,6,15,1071,0.001824,0.032,45.045,12,11.1,0.0244,0.0062,1,0,0,0,0.087209,0.015625,54,0.8208,0.7183,0.31,0.003
14,5000,3107,1,5,0,1.9681,2,16.4,9,3093,4.56,0.9908,3135.8,14,1.0,101,4,5,1050,0.001951,0.0309,40.4624,13,11.7,0.0173,0.0064,1,0,0,0,0.08427,0.015625,53,0.8146,0.8026,0.3136,0.003
15,5000,3079,1,4,1,1.9415,2,16.5,9,3070,4.41,0.9841,3128.7,9,1.0,97,1,5,1035,0.001899,0.0353,29.8013,14,12.6,0.0219,0.0066,0,0,0,0,0.064103,0.015625,52,0.7562,0.8635,0.3157,0.003
16,5000,3077,1,3,1,1.9824,2,16.6,6,3068,4.52,0.9854,3122.6,9,1.0,91,2,8,971,0.001919,0.0408,31.3589,15,13.2,0.0249,0.0072,0,0,0,0,0.091837,0.015625,50,0.8299,0.9553,0.3233,0.003
17,5000,3030,1,5,1,1.9902,2,16.6,3,3022,4.4,0.9735,3112.3,8,1.0,84,1,8,948,0.001977,0.0401,30.5344,16,14.1,0.024,0.0078,1,0,0,0,0.109489,0.015625,47,0.8573,1.0648,0.3284,0.003
18,5000,3058,1,4,0,1.9716,2,16.5,7,3051,4.47,0.9844,3106.6,7,1.0,78,1,7,906,0.002164,0.04,26.4151,17,15.1,0.026,0.0081,0,0,0,0,0.098182,0.015625,45,0.8409,1.163,0.3343,0.003
19,5000,3099,0,0,0,1.9841,2,16.5,0,3097,4.53,0.9978,3105.9,2,1.0,70,2,10,862,0.002052,0.0702,8.4388,18,16.0,0.0207,0.0102,0,1,0,0,0.070248,0.015625,43,0.7776,1.2332,0.3441,0.003
20,5000,3066,0,0,0,1.9726,1,16.5,0,3066,4.44,0.9884,3102.1,0,1.0,67,0,3,812,0.002244,0.0431,0.0,19,16.9,0.0309,0.0086,0,0,0,0,0.068966,0.015625,42,0.7734,1.3022,0.3509,0.003
21,5000,2950,1,3,0,1.9328,1,16.5,2,2948,4.32,0.9554,3087.6,2,1.0,64,1,4,781,0.002164,0.0435,9.901,20,17.5,0.0242,0.0084,0,0,0,0,0.101449,0.015625,41,0.846,1.4037,0.3558,0.003
22,5000,3069,1,4,0,1.9656,1,16.5,3,3066,4.47,0.9946,3085.8,3,1.0,60,1,5,756,0.002254,0.0462,15.625,21,18.2,0.0248,0.0094,0,0,0,0,0.066667,0.015625,41,0.7656,1.4703,0.3588,0.003
23,5000,3104,1,3,3,1.9701,2,16.5,3103,0,4.45,1.0053,3087.5,1,1.0,56,2,6,748,0.002383,0.0591,0.0,22,19.2,0.0265,0.0117,0,0,0,0,0.063636,0.015625,42,0.7545,1.5294,0.3638,0.003
24,5000,3132,0,0,3,1.982,2,16.5,3131,0,4.48,1.013,3091.8,1,1.0,55,1,2,726,0.002203,0.0586,0.0,23,20.2,0.0218,0.0098,0,0,0,0,0.076577,0.015625,39,0.796,1.597,0.3689,0.003
25,5000,3113,1,5,3,1.9352,1,16.5,3108,0,4.52,1.0062,3093.8,5,1.0,56,1,0,737,0.002601,0.058,22.5225,24,20.8,0.0338,0.0129,1,0,0,0,0.09375,0.015625,39,0.8333,1.6327,0.3738,0.003
26,5000,3052,0,0,3,1.9439,1,16.5,0,3052,4.38,0.9878,3089.8,0,1.0,54,0,2,721,0.002281,0.0577,0.0,25,21.7,0.0302,0.011,0,0,0,0,0.081731,0.015625,37,0.8088,1.7144,0.379,0.003
27,4999,3105,1,3,1,1.9712,1,16.6,3097,0,4.47,1.0044,3091.3,8,1.0,57,7,4,745,0.002136,0.047,35.3982,26,21.4,0.0214,0.0095,0,0,0,0,0.08547,0.015625,40,0.8172,1.7657,0.3823,0.003
28,4999,3024,1,4,1,1.9261,1,16.5,3,3016,4.38,0.9803,3084.9,8,1.0,55,2,4,740,0.002235,0.0489,32.4074,27,21.7,0.0254,0.0101,0,0,0,0,0.071111,0.015625,40,0.7803,1.8013,0.3845,0.003
29,4998,3082,1,4,3,1.9247,2,16.5,4,3073,4.47,0.9992,3084.6,9,1.0,53,1,3,724,0.002405,0.0476,40.0,28,22.6,0.0229,0.0106,0,0,0,0,0.099567,0.015625,38,0.8431,1.8359,0.3876,0.003
30,4998,3037,0,0,3,1.97,2,16.7,4,3028,4.42,0.986,3080.1,9,1.0,52,5,6,727,0.002132,0.0651,43.6893,29,23.2,0.0306,0.0104,0,0,0,0,0.102326,0.015625,36,0.8473,1.8685,0.3928,0.003
31,4998,3086,0,0,3,1.9665,1,16.8,3077,0,4.51,1.0017,3080.6,9,1.0,49,0,3,697,0.002358,0.0539,45.6853,30,24.4,0.0231,0.0125,0,0,0,0,0.112745,0.015625,34,0.8614,1.9322,0.3987,0.003
32,4997,3093,0,0,3,1.9634,1,16.9,3085,0,4.51,1.0036,3081.8,8,1.0,47,0,2,675,0.002492,0.0556,41.0256,31,25.1,0.0346,0.0123,0,0,0,0,0.080808,0.015625,32,0.8066,1.9877,0.4042,0.003
33,4997,3113,0,0,3,1.9313,1,16.9,3107,0,4.46,1.0092,3084.8,6,1.0,46,3,4,663,0.002043,0.0408,31.25,32,24.5,0.027,0.0101,0,0,0,0,0.127551,0.015625,32,0.8775,2.0541,0.4105,0.003
34,4997,3051,1,3,3,1.8727,1,16.9,4,3043,4.49,0.9901,3081.6,8,1.0,48,7,5,705,0.00233,0.0487,32.7103,33,24.4,0.0278,0.0093,0,0,0,0,0.106195,0.015625,34,0.8529,2.0895,0.4145,0.003
35,4997,3007,3,4,1,1.9023,1,16.9,8,2995,4.43,0.9781,3074.5,12,1.0,52,6,2,736,0.002413,0.0437,54.0541,34,22.7,0.0225,0.0099,0,0,0,0,0.069869,0.015625,37,0.7764,2.1157,0.416,0.003
36,4995,3108,3,5,3,1.997,2,16.9,3093,0,4.49,1.0099,3077.6,15,1.0,52,3,3,769,0.002737,0.0514,72.1154,35,22.9,0.0286,0.011,1,0,0,0,0.098131,0.015625,38,0.8408,2.1437,0.4177,0.003
37,4995,3124,1,4,3,1.9823,2,16.9,3114,0,4.53,1.0136,3082.1,10,1.0,47,3,8,764,0.002433,0.0493,37.3832,36,24.7,0.0303,0.0108,0,0,0,0,0.058296,0.015625,38,0.732,2.1975,0.4196,0.003
38,4995,3027,0,0,3,1.9357,2,16.7,6,3021,4.45,0.9838,3076.8,6,1.0,43,3,7,727,0.002461,0.048,27.1493,37,26.1,0.0295,0.0117,0,0,0,0,0.087336,0.015625,36,0.8211,2.215,0.4218,0.003
39,4994,3108,2,3,3,1.9667,1,16.6,3096,0,4.49,1.0092,3079.8,12,1.0,48,7,2,747,0.002389,0.0481,59.7015,38,24.3,0.0331,0.0109,0,0,0,0,0.067308,0.015625,37,0.7679,2.2631,0.4231,0.003
40,4994,3077,1,4,3,1.9314,1,16.5,4,3068,4.47,0.9992,3079.5,9,1.0,46,1,3,732,0.002492,0.0529,45.0,39,25.4,0.0258,0.0109,0,0,0,0,0.081731,0.015625,36,0.8088,2.2871,0.4242,0.003
41,4994,3117,1,5,3,1.971,2,16.6,3111,0,4.53,1.011,3083.1,6,1.0,44,2,4,755,0.002569,0.0404,25.7732,40,26.6,0.0303,0.0089,1,0,0,0,0.075758,0.015625,35,0.7938,2.3275,0.425,0.003
42,4993,3005,0,0,3,1.9494,2,16.6,0,3005,4.42,0.977,3075.7,0,1.0,44,0,0,737,0.002363,0.0615,0.0,41,27.6,0.0336,0.0137,0,0,0,0,0.076923,0.015625,35,0.7969,2.3788,0.4269,0.003
43,4992,2931,0,0,3,1.9437,1,16.6,1,2930,4.29,0.9573,3061.9,1,1.0,43,1,2,737,0.002318,0.055,0.0,42,29.1,0.0306,0.0146,0,0,0,0,0.105,0.015625,34,0.8512,2.3838,0.4295,0.003
44,4989,3108,1,5,3,1.9357,1,16.5,3103,0,4.48,1.0136,3066.3,5,1.0,43,1,1,743,0.002261,0.05,28.4091,43,30.0,0.0294,0.0097,1,0,0,0,0.072222,0.015625,35,0.7837,2.4227,0.4308,0.003
45,4988,3107,1,5,3,1.9621,1,16.6,3099,0,4.51,1.012,3070.1,8,1.0,44,4,3,773,0.002003,0.0575,22.5312,44,30.2,0.0257,0.0116,1,0,0,0,0.075221,0.015625,38,0.7923,2.4625,0.4315,0.003
46,4988,3100,0,0,3,1.9772,2,16.5,3100,0,4.54,1.0088,3073.0,0,1.0,42,0,2,738,0.002458,0.0553,0.0,45,30.6,0.0361,0.0117,0,0,0,0,0.060302,0.015625,33,0.7409,2.5027,0.432,0.003
47,4987,3054,1,3,3,1.962,1,16.5,3,3051,4.44,0.9944,3071.2,3,1.0,43,1,0,747,0.002218,0.0415,15.7895,46,30.9,0.0245,0.0087,0,0,0,0,0.067358,0.015625,34,0.768,2.5464,0.4322,0.003
48,4986,3091,0,0,3,1.9535,1,16.4,3088,0,4.46,1.0058,3073.1,3,1.0,42,0,1,738,0.002146,0.0483,14.7059,47,31.5,0.0307,0.0115,0,0,0,0,0.091787,0.015625,34,0.8298,2.5995,0.4335,0.003
49,4985,3026,4,4,3,1.9926,1,16.4,15,3001,4.43,0.9861,3068.6,25,1.0,50,14,6,831,0.002272,0.0478,104.6025,48,25.4,0.0217,0.0085,0,0,0,0,0.067729,0.015625,38,0.7693,2.6434,0.4308,0.003
50,4984,3135,3,5,3,1.9799,1,16.4,3104,0,4.57,1.0195,3074.9,31,1.0,53,6,3,889,0.002521,0.0391,106.1644,49,24.8,0.0251,0.0086,3,0,0,0,0.052117,0.015625,40,0.7002,2.6857,0.4291,0.003
51,4981,3113,0,0,3,1.9569,2,16.4,3093,0,4.51,1.0112,3078.5,20,1.0,49,0,4,881,0.002345,0.0451,70.8955,50,27.8,0.0268,0.0094,0,0,0,0,0.076389,0.015625,39,0.7955,2.71,0.4281,0.003
52,4978,3097,2,5,1,1.9296,1,16.5,3080,0,4.51,1.0054,3080.3,17,1.0,49,2,2,884,0.00232,0.0476,63.4328,51,27.9,0.0275,0.0092,2,0,0,0,0.069597,0.015625,37,0.7755,2.7576,0.4277,0.003
53,4976,3108,0,0,1,1.9061,1,16.4,3105,0,4.48,1.0081,3082.9,3,1.0,47,0,2,864,0.002156,0.0535,12.605,52,28.7,0.0262,0.0104,0,0,0,0,0.078189,0.015625,37,0.8002,2.7988,0.4276,0.003
54,4975,3021,2,4,1,1.9086,1,16.4,11,3007,4.37,0.9818,3077.0,14,1.0,52,7,2,896,0.002131,0.042,51.5873,53,26.9,0.0236,0.0086,0,0,0,0,0.053435,0.015625,38,0.7076,2.8369,0.427,0.003
55,4973,3101,2,5,3,1.9861,1,16.4,3087,0,4.55,1.007,3079.3,14,1.0,53,3,2,923,0.002156,0.0551,50.3876,54,27.2,0.0221,0.0094,1,0,0,0,0.055147,0.015625,38,0.7167,2.87,0.4255,0.003
56,4972,3107,1,4,1,1.9943,2,16.4,3092,0,4.53,1.0081,3082.0,15,1.0,52,1,2,925,0.002136,0.044,62.2407,55,28.6,0.0259,0.0096,0,0,0,0,0.056,0.015625,39,0.721,2.902,0.4236,0.003
57,4971,3075,2,5,3,1.956,2,16.4,9,3056,4.56,0.998,3081.3,19,1.0,51,2,3,922,0.002205,0.041,62.0915,56,28.9,0.0266,0.0105,2,1,0,0,0.063091,0.015625,37,0.7523,2.9525,0.423,0.003
58,4971,3086,1,5,3,1.9569,2,16.3,3072,0,4.45,1.0014,3081.7,14,1.0,52,1,0,928,0.002143,0.0485,53.2319,57,29.3,0.0249,0.0101,1,0,0,0,0.063433,0.015625,37,0.7537,2.9936,0.4216,0.003
59,4970,3036,1,3,3,1.8769,2,16.4,6,3030,4.41,0.9866,3077.4,6,1.0,53,3,2,947,0.002067,0.0464,18.5185,58,29.7,0.0241,0.0097,0,0,0,0,0.05,0.015625,37,0.6875,3.0114,0.4199,0.003
60,4969,3025,1,5,3,1.6554,2,16.4,2,3018,4.42,0.9846,3072.4,7,1.0,51,3,5,937,0.00209,0.0479,21.2766,59,30.3,0.0258,0.01,1,1,0,0,0.058219,0.015625,37,0.7316,3.0628,0.4199,0.003
61,4965,3153,4,5,3,1.8246,2,16.4,3140,0,4.52,1.0243,3080.3,15,1.0,54,6,3,964,0.002088,0.0488,53.7634,60,28.4,0.0216,0.0082,2,0,0,0,0.069686,0.015625,38,0.7758,3.1325,0.4197,0.003
62,4964,2988,2,4,3,1.9334,2,20.3,6,2977,4.46,0.9728,3071.5,11,1.0,54,2,2,989,0.00219,0.0418,39.4265,61,29.1,0.0236,0.0104,0,0,0,0,0.069686,0.015625,38,0.7758,3.1499,0.4179,0.003
63,4960,2952,0,0,3,1.9334,2,16.3,3,2944,4.38,0.9647,3060.1,8,1.0,50,0,4,956,0.001928,0.041,33.3333,62,31.9,0.0232,0.0096,0,1,0,0,0.065574,0.015625,35,0.7617,3.1663,0.4178,0.003
64,4959,3009,4,5,3,1.9646,1,16.3,16,2993,4.43,0.9849,3055.2,16,1.0,54,7,3,1003,0.001821,0.0528,54.2373,63,30.2,0.0233,0.0101,1,0,0,0,0.069307,0.015625,37,0.7746,3.2125,0.4169,0.003
65,4957,3146,1,5,3,1.9709,1,16.3,3143,0,4.59,1.0283,3064.4,8,1.0,53,1,2,1007,0.002034,0.0458,29.0909,64,31.7,0.0229,0.0093,1,0,0,0,0.06338,0.015625,36,0.7535,3.223,0.4157,0.003
