window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6128,12,5,0,1.9988,0,18.1,0,0,6.64,1.0,6128.0,550,1.0,347,527,180,1952,0.001006,0.0079,400.2922,0,0.0,0.0053,0.0012,2,0,0,0,0.035413,0.015625,64,0.5588,0.0354,0.2549,0.003
2,5000,3656,1,3,0,1.9988,0,17.0,395,3252,5.18,0.8191,4500.0,404,1.0,330,25,42,2019,0.001147,0.0102,354.1301,1,0.9,0.0078,0.0012,0,0,0,0,0.038147,0.015625,64,0.5904,0.0736,0.2496,0.003
3,5000,3430,3,5,0,1.9988,0,16.7,203,3228,4.9,0.8674,3973.0,202,1.0,255,9,84,1947,0.001174,0.0092,229.6211,2,1.9,0.0074,0.0016,1,0,0,0,0.038745,0.015625,62,0.5967,0.1123,0.2479,0.003
4,5000,3124,1,4,0,1.9987,0,16.6,43,3088,4.57,0.8623,3639.0,36,1.0,219,6,42,1659,0.001468,0.0181,62.724,3,2.8,0.0148,0.0031,0,0,0,0,0.042763,0.015625,59,0.6346,0.137,0.2506,0.003
5,5000,3095,0,0,3,1.9988,0,16.5,7,3083,4.46,0.8951,3457.7,12,1.0,197,0,22,1560,0.0015,0.0192,24.3902,4,3.8,0.0077,0.0032,0,0,0,0,0.044146,0.015625,58,0.6461,0.1584,0.2609,0.003
6,5000,3137,0,0,0,1.9989,1,16.5,7,3130,4.53,0.932,3366.0,7,1.0,174,0,23,1430,0.001554,0.0227,15.0215,5,4.8,0.0179,0.0033,0,0,0,0,0.041322,0.015625,58,0.6219,0.1883,0.263,0.003
7,5000,3099,0,0,3,1.9975,1,16.6,7,3089,4.4,0.9393,3299.3,10,1.0,152,3,25,1309,0.001599,0.0193,25.3807,6,5.8,0.0097,0.0035,0,0,0,0,0.045894,0.015625,56,0.6595,0.2342,0.269,0.003
8,5000,3024,5,5,0,1.9964,1,16.4,12,3007,4.4,0.9339,3238.1,17,1.0,146,11,17,1317,0.001718,0.0228,41.3625,7,6.3,0.0182,0.0043,1,0,0,0,0.047836,0.015625,56,0.6734,0.2775,0.2747,0.003
9,5000,3182,1,4,0,1.9948,1,16.4,8,3169,4.55,0.9861,3226.9,13,1.0,134,3,15,1229,0.001779,0.0263,32.419,8,7.2,0.0138,0.0045,0,0,0,0,0.047847,0.015625,55,0.6734,0.3253,0.2816,0.003
10,5000,3083,1,5,0,1.9895,2,18.6,8,3065,4.46,0.9632,3200.7,18,1.0,123,1,12,1174,0.001752,0.0278,47.7454,9,8.1,0.0152,0.0046,1,0,0,0,0.070886,0.015625,53,0.7796,0.3607,0.2919,0.003
11,5000,3060,1,4,1,1.9808,2,16.4,11,3044,4.47,0.9631,3177.3,16,1.0,116,1,8,1133,0.001834,0.0316,44.1989,10,9.1,0.0184,0.0052,0,0,0,0,0.055263,0.015625,52,0.7173,0.4055,0.3003,0.003
12,5000,3143,1,5,0,1.9638,2,16.5,3,3130,4.51,0.9909,3172.0,13,1.0,108,1,9,1075,0.001935,0.0361,43.0464,11,10.1,0.0186,0.0062,1,0,0,0,0.068852,0.015625,49,0.7731,0.4579,0.3121,0.003
13,5000,3014,0,0,1,1.9929,2,16.4,2,3002,4.48,0.957,3149.4,12,1.0,96,2,14,982,0.002212,0.0401,37.6712,12,10.9,0.0256,0.0068,0,0,0,0,0.050167,0.015625,47,0.6885,0.4847,0.3197,0.003
14,5000,3183,1,5,1,1.9855,1,16.4,3174,0,4.52,1.0092,3153.9,9,1.0,88,1,9,941,0.002041,0.0305,31.1419,13,11.8,0.0194,0.0061,1,0,0,0,0.050847,0.015625,44,0.6927,0.5093,0.3263,0.003
15,5000,3010,1,4,1,1.9053,1,16.4,9,3001,4.41,0.9598,3135.9,9,1.0,88,6,6,941,0.00225,0.0399,33.9623,14,12.2,0.0228,0.0079,0,0,0,0,0.065217,0.015625,45,0.7604,0.5673,0.3346,0.003
16,5000,3004,1,4,1,1.9153,2,16.4,4,2997,4.44,0.9627,3120.4,7,1.0,82,1,7,902,0.002384,0.0473,26.4151,15,12.9,0.0296,0.0084,0,0,0,0,0.061818,0.015625,43,0.7472,0.6037,0.3389,0.003
17,5000,3169,0,0,1,1.9142,2,16.5,3168,0,4.58,1.0138,3125.8,1,1.0,75,1,8,843,0.002428,0.0491,0.0,16,13.7,0.0261,0.0098,0,0,0,0,0.084211,0.015625,41,0.8145,0.6282,0.3461,0.003
18,5000,3020,0,0,0,1.9574,1,16.4,2,3018,4.4,0.9696,3114.7,2,1.0,67,2,10,790,0.002307,0.0406,0.0,17,14.4,0.0239,0.0081,0,0,0,0,0.050761,0.015625,40,0.6922,0.6587,0.3517,0.003
19,5000,3117,0,0,0,1.9337,1,16.4,3117,0,4.46,1.0007,3114.9,0,1.0,61,0,6,739,0.002387,0.045,0.0,18,15.9,0.0257,0.0096,0,0,0,0,0.094595,0.015625,37,0.8348,0.6857,0.36,0.003
20,5000,3055,1,5,0,1.9142,1,16.2,1,3049,4.43,0.9826,3109.2,6,1.0,59,2,4,734,0.002432,0.0409,23.3645,19,16.5,0.0261,0.0083,1,0,0,0,0.090909,0.015625,37,0.8281,0.7357,0.3678,0.003
21,5000,2969,1,5,1,1.9086,1,18.1,5,2964,4.41,0.959,3095.8,5,1.0,54,1,6,701,0.002684,0.0579,26.8817,20,17.1,0.0339,0.0121,1,0,0,0,0.105263,0.015625,35,0.8516,0.8229,0.3734,0.003
22,5000,3116,0,0,1,1.8255,2,16.1,3116,0,4.49,1.0059,3097.8,0,1.0,51,0,3,671,0.002929,0.0524,0.0,21,17.9,0.0378,0.0117,0,0,0,0,0.078534,0.015625,34,0.801,0.8857,0.3802,0.003
23,5000,3026,2,5,1,1.8283,1,16.2,0,3018,4.44,0.979,3090.9,8,1.0,53,5,3,695,0.002755,0.0651,37.9147,22,16.9,0.034,0.0121,1,0,0,0,0.069767,0.015625,36,0.776,0.9369,0.3844,0.003
24,5000,3111,1,5,3,1.8878,1,16.2,3106,0,4.42,1.0059,3092.8,5,1.0,51,1,3,703,0.003015,0.0514,23.8095,23,17.7,0.0314,0.0122,1,0,0,0,0.070093,0.015625,36,0.7771,0.9929,0.3857,0.003
25,5000,3115,2,5,3,1.9042,2,16.1,3105,0,4.53,1.0065,3094.9,10,1.0,51,2,2,725,0.003052,0.05,50.7614,24,18.2,0.0258,0.0116,1,0,0,0,0.1,0.015625,36,0.8438,1.0929,0.3886,0.003
26,5000,3056,1,4,3,1.898,2,16.2,4,3047,4.42,0.9886,3091.2,9,1.0,49,1,3,703,0.003351,0.068,44.7761,25,18.5,0.0324,0.0138,0,0,0,0,0.087379,0.015625,33,0.8212,1.1803,0.3931,0.003
27,5000,3094,1,5,3,1.9363,2,16.1,3084,0,4.45,1.0008,3091.5,10,1.0,48,1,2,711,0.002967,0.0619,47.8469,26,19.2,0.0337,0.0133,1,0,0,0,0.080952,0.015625,33,0.807,1.2518,0.3975,0.003
28,4999,3156,1,4,3,1.9461,2,16.2,3153,0,4.52,1.0188,3097.6,3,1.0,49,1,0,727,0.002941,0.0556,15.544,27,19.8,0.0315,0.0122,0,0,0,0,0.080808,0.015625,34,0.8066,1.3023,0.4018,0.003
29,4999,3058,0,0,3,1.9432,2,16.2,0,3058,4.5,0.9884,3093.9,0,1.0,47,0,2,718,0.002847,0.0461,0.0,28,20.6,0.0305,0.0115,0,0,0,0,0.073733,0.015625,33,0.7881,1.353,0.4056,0.003
