window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6145,11,5,0,1.9986,0,18.1,0,0,6.55,1.0,6145.0,628,1.0,386,602,216,2149,0.000911,0.0065,407.1429,0,0.0,0.0055,0.001,2,0,0,0,0.029633,0.015625,64,0.4727,0.0296,0.2078,0.003
2,5000,3660,0,0,1,1.9986,0,17.0,476,3175,5.2,0.8192,4513.0,485,1.0,369,8,25,2150,0.001069,0.0082,401.4901,1,1.0,0.0076,0.0012,0,0,0,0,0.027095,0.015625,64,0.4233,0.0532,0.187,0.003
3,5000,3356,2,5,0,1.9986,0,19.9,287,3070,4.84,0.857,3948.5,286,1.0,312,7,64,2099,0.001048,0.0117,284.8606,2,1.9,0.0081,0.0014,1,0,0,0,0.040657,0.015625,64,0.6157,0.093,0.1929,0.003
4,5000,3044,0,0,3,1.9986,0,17.6,57,3010,4.44,0.8536,3597.5,34,1.0,265,2,49,1816,0.001286,0.0179,54.4,3,2.9,0.0119,0.0024,0,0,0,0,0.032787,0.015625,63,0.5234,0.1168,0.1978,0.003
5,5000,3100,2,3,0,1.9985,0,20.5,4,3092,4.51,0.9034,3431.7,8,1.0,227,6,44,1682,0.00132,0.0146,13.8648,4,3.8,0.0103,0.0026,0,0,0,0,0.042276,0.015625,63,0.6304,0.1428,0.2032,0.003
6,5000,3084,0,0,1,1.9987,1,16.5,4,3080,4.45,0.9255,3332.3,4,1.0,203,0,24,1558,0.001399,0.0166,7.8278,5,4.8,0.0123,0.003,0,0,0,0,0.03321,0.015625,63,0.5295,0.1558,0.2046,0.003
7,5000,2965,0,0,3,1.9987,1,16.5,4,2961,4.38,0.915,3240.5,4,1.0,170,0,33,1396,0.00148,0.014,9.7324,6,5.8,0.0109,0.003,0,0,0,0,0.03972,0.015625,59,0.6066,0.1885,0.2194,0.003
8,5000,3055,0,0,0,1.9981,1,16.5,0,3050,4.46,0.9549,3199.3,5,1.0,146,5,29,1217,0.001644,0.0194,12.6582,7,6.6,0.0138,0.0035,0,0,0,0,0.043689,0.015625,57,0.6424,0.2092,0.229,0.003
9,5000,3049,0,0,3,1.9965,1,16.4,0,3044,4.38,0.9621,3169.2,5,1.0,134,0,12,1147,0.001683,0.0198,14.9254,8,7.6,0.0047,0.0038,0,0,0,0,0.036723,0.015625,56,0.5745,0.2431,0.2382,0.003
10,5000,3080,2,5,0,1.9941,1,16.4,0,3068,4.35,0.9768,3153.0,12,1.0,119,3,18,1070,0.001826,0.0231,35.8209,9,8.4,0.0137,0.0044,1,0,0,0,0.057803,0.015625,55,0.7297,0.2888,0.2503,0.003
11,5000,3048,4,5,0,1.9793,1,16.4,8,3030,4.46,0.9721,3135.5,18,1.0,113,4,10,1077,0.001956,0.0391,50.9915,10,9.1,0.0219,0.0056,3,0,0,0,0.044693,0.015625,53,0.6504,0.3283,0.2596,0.003
12,5000,3126,1,4,0,1.9709,2,16.4,3,3123,4.53,0.9974,3134.0,3,1.0,104,1,10,1033,0.002029,0.0286,8.9021,11,10.1,0.0204,0.0056,0,0,0,0,0.042857,0.015625,52,0.6354,0.3712,0.2687,0.003
13,5000,3050,1,3,3,1.9405,2,16.4,6,3044,4.43,0.9769,3122.0,6,1.0,98,1,7,975,0.002026,0.0316,21.4286,12,10.9,0.0145,0.0057,0,0,0,0,0.045614,0.015625,50,0.6575,0.4168,0.2755,0.003
14,5000,3129,0,0,1,1.896,2,16.5,3123,0,4.5,1.0019,3123.0,6,1.0,88,0,10,904,0.002096,0.0537,20.5479,13,11.8,0.0225,0.0075,0,0,0,0,0.053691,0.015625,50,0.709,0.4537,0.2795,0.003
15,5000,3060,1,5,3,1.915,1,16.7,6,3049,4.44,0.9823,3115.1,11,1.0,81,1,8,873,0.002384,0.0453,39.2857,14,12.7,0.0234,0.0084,1,1,0,0,0.052265,0.015625,51,0.701,0.5059,0.2809,0.003
16,5000,3075,1,5,3,1.9904,1,16.6,12,3063,4.49,0.9886,3110.4,12,1.0,78,2,5,835,0.002417,0.037,44.9438,15,13.3,0.0227,0.0086,1,0,0,0,0.066667,0.015625,49,0.7656,0.5504,0.2851,0.003
17,5000,3067,1,5,3,1.9907,2,16.6,6,3056,4.41,0.9876,3105.6,11,1.0,75,3,6,837,0.002443,0.0397,37.4532,16,13.8,0.0257,0.008,1,0,0,0,0.061372,0.015625,48,0.7454,0.5973,0.2912,0.003
18,5000,3098,0,0,3,1.985,2,20.4,3,3095,4.49,0.9978,3104.8,3,1.0,75,0,0,827,0.002426,0.0462,12.7119,17,14.8,0.0252,0.0087,0,0,0,0,0.067227,0.015625,48,0.7676,0.6351,0.2965,0.003
19,5000,3013,0,0,3,1.9955,1,23.8,0,3013,4.38,0.9733,3095.6,0,1.0,67,0,8,771,0.002304,0.0463,0.0,18,16.0,0.0249,0.0074,0,0,0,0,0.07722,0.015625,47,0.7977,0.6969,0.3039,0.003
20,5000,3049,0,0,3,1.9784,1,23.9,0,3049,4.42,0.9864,3091.1,0,1.0,60,0,7,689,0.002394,0.0543,0.0,19,16.9,0.0266,0.0103,0,0,0,0,0.092391,0.015625,43,0.8309,0.7404,0.3101,0.003
21,5000,3108,1,4,3,1.9597,1,22.9,3105,0,4.51,1.0049,3092.8,3,1.0,60,1,1,703,0.002396,0.0461,14.0187,20,17.7,0.0276,0.0095,0,0,0,0,0.059908,0.015625,43,0.7392,0.7588,0.3129,0.003
22,5000,3111,0,0,3,1.9698,1,16.5,3111,0,4.52,1.0053,3094.5,0,1.0,56,0,4,668,0.002687,0.0595,0.0,21,18.5,0.0324,0.0119,0,0,0,0,0.086486,0.015625,41,0.8193,0.8075,0.3206,0.003
23,5000,3161,1,5,3,1.9258,1,16.5,3157,0,4.51,1.0194,3100.8,4,1.0,54,1,3,662,0.002683,0.06,20.5128,22,19.0,0.0375,0.0123,1,0,0,0,0.085,0.015625,41,0.8162,0.8649,0.3242,0.003
24,5000,3156,0,0,3,1.9855,1,16.7,3156,0,4.55,1.0161,3106.1,0,1.0,52,0,2,648,0.00275,0.0526,0.0,23,19.9,0.0251,0.0118,0,0,0,0,0.070175,0.015625,40,0.7773,0.9226,0.3286,0.003
25,5000,3118,0,0,3,1.9772,1,16.6,3118,0,4.55,1.0035,3107.2,0,1.0,48,0,4,609,0.002866,0.0702,0.0,24,20.7,0.0383,0.0157,0,1,0,0,0.099415,0.015625,37,0.8428,0.9526,0.3355,0.003
26,5000,3110,2,4,3,1.9749,1,17.1,3107,0,4.44,1.0008,3107.5,3,1.0,44,2,6,590,0.002929,0.0578,17.5439,25,20.2,0.0315,0.0129,0,0,0,0,0.080925,0.015625,33,0.8069,1.022,0.3387,0.003
27,5000,3142,1,4,3,1.9242,1,16.5,3137,0,4.47,1.01,3110.8,5,1.0,43,2,3,588,0.003516,0.0621,28.7356,26,20.2,0.0377,0.0144,0,0,0,0,0.107345,0.015625,31,0.8544,1.1293,0.3432,0.003
28,5000,3069,0,0,3,1.922,2,16.4,0,3069,4.45,0.9878,3106.8,0,1.0,39,0,4,554,0.003405,0.0526,0.0,27,20.6,0.03,0.0124,0,0,0,0,0.072368,0.015625,29,0.7841,1.1556,0.3434,0.003
29,5000,3132,2,5,3,1.8496,1,16.6,3122,0,4.55,1.0073,3109.2,10,1.0,38,2,3,581,0.003841,0.0694,58.8235,28,20.6,0.0384,0.0151,2,0,0,0,0.086705,0.015625,29,0.8198,1.2019,0.3469,0.003
30,5000,3051,0,0,3,1.9218,1,16.6,0,3051,4.43,0.983,3103.6,0,1.0,36,0,2,548,0.003443,0.0685,0.0,29,21.2,0.0392,0.0157,0,0,0,0,0.10274,0.015625,29,0.8479,1.2361,0.3526,0.003
31,5000,3073,0,0,3,1.8956,1,16.4,0,3068,4.39,0.9911,3100.7,5,1.0,38,5,3,558,0.003271,0.0764,32.8947,30,20.3,0.0324,0.0162,0,0,0,0,0.076433,0.015625,28,0.7956,1.278,0.3565,0.003
32,5000,3140,1,3,3,1.8744,1,16.5,3130,0,4.44,1.0114,3104.5,10,1.0,41,4,1,581,0.003007,0.0497,58.1395,31,19.7,0.0331,0.0108,0,0,0,0,0.093923,0.015625,29,0.8336,1.3056,0.3613,0.003
33,5000,3093,1,5,3,1.8045,1,16.4,0,3079,4.44,0.9967,3103.4,14,1.0,40,1,2,599,0.003398,0.0757,74.2857,32,21.2,0.0333,0.0147,1,0,0,0,0.108108,0.015625,30,0.8555,1.3435,0.3655,0.003
34,4999,3073,1,3,3,1.9062,2,16.5,2,3066,4.46,0.9911,3100.5,7,1.0,38,1,3,596,0.003521,0.0649,33.1492,33,22.2,0.0383,0.0153,0,0,0,0,0.097297,0.015625,29,0.8394,1.3921,0.3691,0.003
35,4999,3016,0,0,3,1.9246,2,16.5,0,3016,4.43,0.9753,3092.4,0,1.0,35,0,3,560,0.003509,0.0687,0.0,34,23.1,0.0407,0.0154,0,0,0,0,0.076336,0.015625,28,0.7953,1.4608,0.373,0.003
36,4999,3110,1,4,3,1.9895,1,16.6,3103,0,4.59,1.0051,3094.1,7,1.0,38,4,1,606,0.003388,0.0728,40.5405,35,22.2,0.0337,0.0152,0,0,0,0,0.072848,0.015625,31,0.7855,1.5271,0.3781,0.003
37,4997,3021,0,0,3,1.9907,1,16.5,4,3017,4.42,0.9786,3087.1,4,1.0,37,4,5,594,0.003051,0.0681,16.2162,36,22.7,0.0375,0.0137,0,0,0,0,0.068063,0.015625,32,0.7704,1.5899,0.3811,0.003
38,4997,3024,0,0,3,1.956,1,16.6,3,3021,4.43,0.9815,3081.1,3,1.0,35,0,2,567,0.003238,0.0838,18.4049,37,24.3,0.0419,0.0177,0,1,0,0,0.083832,0.015625,30,0.8136,1.6138,0.3845,0.003
39,4997,3028,0,0,3,1.9211,1,16.6,3,3025,4.4,0.9844,3076.1,3,1.0,34,0,1,549,0.003083,0.0606,23.622,38,24.9,0.0379,0.0147,0,0,0,0,0.075758,0.015625,28,0.7937,1.6441,0.3875,0.003
40,4996,3045,0,0,3,1.9073,1,16.5,4,3041,4.44,0.9909,3073.1,4,1.0,32,1,3,545,0.002985,0.0662,20.8333,39,26.3,0.0415,0.0157,0,0,0,0,0.072848,0.015625,28,0.7855,1.717,0.3907,0.003
41,4996,3107,1,4,3,1.9649,1,16.5,3100,0,4.48,1.01,3076.3,7,1.0,32,1,1,534,0.002975,0.0675,43.75,40,27.0,0.039,0.0156,0,0,0,0,0.092025,0.015625,27,0.8302,1.7599,0.3953,0.003
42,4996,3168,1,3,3,1.9641,1,19.6,3161,0,4.5,1.0272,3085.2,8,1.0,32,2,2,549,0.002857,0.0741,44.586,41,27.6,0.0401,0.0166,0,1,0,0,0.08642,0.015625,28,0.8192,1.8217,0.3995,0.003
43,4995,3081,0,0,3,1.9542,2,16.7,7,3074,4.43,0.9988,3084.8,7,1.0,28,0,4,478,0.003668,0.1126,46.9799,42,28.4,0.0486,0.0223,0,1,0,0,0.178808,0.015625,25,0.9126,1.8482,0.4029,0.003
44,4995,3181,0,0,3,1.9591,1,16.6,3196,0,4.53,1.0346,3096.0,7,1.0,28,0,0,475,0.003262,0.0733,46.6667,43,29.4,0.0467,0.0172,0,0,0,0,0.133333,0.015625,24,0.8828,1.8948,0.4062,0.003
45,4993,3075,1,3,3,1.967,1,16.6,7,3063,4.44,0.9939,3094.0,12,1.0,32,6,2,513,0.003113,0.061,75.0,44,26.6,0.0407,0.0141,0,0,0,0,0.097561,0.015625,24,0.8398,1.9558,0.4106,0.003
46,4992,3156,2,4,3,1.9374,1,16.5,3141,0,4.49,1.0181,3099.9,15,1.0,32,3,3,525,0.003453,0.0707,79.096,45,25.8,0.0386,0.015,0,0,0,0,0.081522,0.015625,23,0.8083,2.0373,0.4141,0.003
47,4992,3093,2,5,1,1.9111,2,16.5,4,3079,4.45,0.998,3099.3,14,1.0,35,5,2,578,0.003442,0.0588,89.6552,46,24.4,0.0386,0.014,1,0,0,0,0.078431,0.015625,24,0.8008,2.1158,0.4174,0.003
48,4992,3075,0,0,1,1.8449,2,16.5,2,3068,4.41,0.9929,3097.0,7,1.0,34,0,1,553,0.003565,0.0577,45.7516,47,26.1,0.0404,0.0146,0,0,0,0,0.115385,0.015625,23,0.8646,2.2311,0.422,0.003
49,4991,3159,4,5,3,1.8199,1,16.5,3137,0,4.57,1.0181,3102.9,22,1.0,40,9,3,624,0.003279,0.07,116.4021,48,23.0,0.0345,0.0144,1,0,0,0,0.1,0.015625,27,0.8438,2.3311,0.4234,0.003
