window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6152,11,5,0,1.9983,0,18.8,0,0,6.64,1.0,6152.0,630,1.0,405,603,198,2191,0.00092,0.0072,392.279,0,0.0,0.0068,0.001,3,0,0,0,0.031838,0.015625,64,0.5092,0.0318,0.2213,0.003
2,5000,3821,2,5,0,1.9983,0,17.7,483,3329,5.28,0.8335,4615.3,492,1.0,385,8,28,2227,0.001036,0.0065,378.6708,1,1.0,0.0055,0.0011,1,0,0,0,0.030642,0.015625,64,0.4901,0.0607,0.2208,0.003
3,5000,3537,3,4,0,1.9983,0,17.4,281,3272,5.06,0.8706,4086.7,265,1.0,312,3,76,2187,0.001037,0.0107,238.7387,2,2.0,0.007,0.0014,0,0,0,0,0.036481,0.015625,64,0.5717,0.0972,0.2174,0.003
4,5000,3120,2,5,0,1.9983,0,17.3,75,3082,4.62,0.8507,3716.8,38,1.0,272,4,44,1869,0.001223,0.0175,54.8341,3,2.9,0.0076,0.0023,1,0,0,0,0.049933,0.015625,64,0.6871,0.1471,0.2272,0.003
5,5000,3103,1,4,0,1.9983,0,17.6,5,3093,4.49,0.8835,3512.2,10,1.0,233,2,41,1726,0.001325,0.0219,14.7541,4,3.9,0.01,0.0028,0,0,0,0,0.048589,0.015625,63,0.6784,0.1879,0.2332,0.003
6,5000,3134,1,4,0,1.9985,0,17.4,4,3125,4.48,0.9206,3404.1,9,1.0,206,1,28,1613,0.001368,0.0203,16.1871,5,4.9,0.0135,0.0031,0,0,0,0,0.04223,0.015625,63,0.63,0.2217,0.2394,0.003
7,5000,3162,1,3,0,1.9985,2,17.5,3,3159,4.5,0.9457,3343.6,3,1.0,180,2,28,1477,0.001477,0.0268,5.9761,6,5.8,0.013,0.0036,0,0,0,0,0.049713,0.015625,63,0.6857,0.2714,0.2421,0.003
8,5000,3092,0,0,1,1.9935,2,17.3,3,3087,4.47,0.9405,3287.7,5,1.0,161,5,24,1412,0.001523,0.0213,6.7416,7,6.7,0.0106,0.0035,0,0,0,0,0.048936,0.015625,60,0.6807,0.3203,0.2467,0.003
9,5000,3024,1,4,0,1.9925,1,17.0,5,3019,4.41,0.9348,3235.0,5,1.0,153,3,11,1365,0.001515,0.0254,11.8765,8,7.5,0.0125,0.004,0,0,0,0,0.048499,0.015625,59,0.6778,0.3688,0.2524,0.003
10,5000,3189,3,5,0,1.9927,1,17.0,7,3178,4.61,0.9883,3226.6,11,1.0,142,3,14,1314,0.001609,0.0222,25.1716,9,8.4,0.014,0.0041,1,0,0,0,0.059867,0.015625,57,0.739,0.4287,0.2589,0.003
11,5000,3062,0,0,3,1.9856,2,17.1,0,3062,4.51,0.9571,3199.2,0,1.0,129,0,13,1223,0.001664,0.0342,0.0,10,9.4,0.02,0.005,0,1,0,0,0.068421,0.015625,55,0.7716,0.4892,0.2701,0.003
12,5000,3055,2,5,3,1.9681,1,17.0,0,3050,4.45,0.9616,3177.0,5,1.0,122,2,9,1194,0.001663,0.0396,13.4409,11,10.2,0.0167,0.0053,1,0,0,0,0.065963,0.015625,54,0.7631,0.5552,0.2809,0.003
13,5000,3130,0,0,3,1.9769,1,17.0,4,3126,4.47,0.9873,3170.3,4,1.0,120,4,6,1175,0.001589,0.0269,10.2041,12,10.9,0.0151,0.0049,0,0,0,0,0.070905,0.015625,53,0.7796,0.6236,0.2935,0.003
14,5000,3015,0,0,3,1.9329,1,17.0,4,3011,4.45,0.9573,3149.6,4,1.0,109,0,11,1103,0.001686,0.0279,12.7389,13,11.9,0.0144,0.0056,0,0,0,0,0.055728,0.015625,52,0.7196,0.6794,0.3026,0.003
15,5000,3126,1,5,3,1.9749,1,17.1,10,3108,4.47,0.9934,3146.6,18,1.0,102,10,17,1058,0.001734,0.0296,55.7276,14,12.2,0.0173,0.0054,1,1,0,0,0.053254,0.015625,51,0.7066,0.7237,0.3101,0.003
16,5000,3102,0,0,3,1.9465,1,17.0,8,3094,4.51,0.9875,3141.4,8,1.0,94,0,8,965,0.001965,0.0285,26.1438,15,13.2,0.0185,0.0059,0,0,0,0,0.056962,0.015625,48,0.7257,0.7775,0.3182,0.003
17,5000,2972,3,5,3,1.8788,1,17.0,4,2953,4.45,0.9518,3122.6,19,1.0,91,3,6,1013,0.001936,0.0383,62.0915,16,14.0,0.0212,0.0072,3,1,0,0,0.076677,0.015625,49,0.7962,0.8159,0.3233,0.003
18,5000,3086,1,4,3,1.9845,1,17.0,7,3074,4.57,0.9895,3118.7,12,1.0,86,1,6,948,0.002039,0.0432,41.2371,17,14.9,0.0212,0.0083,0,0,0,0,0.069767,0.015625,49,0.776,0.8856,0.3287,0.003
19,5000,3018,0,0,3,1.9724,2,16.9,0,3013,4.35,0.9708,3108.6,5,1.0,78,0,8,892,0.002169,0.0471,17.0648,18,16.0,0.0253,0.008,0,0,0,0,0.074074,0.015625,47,0.7891,0.9193,0.3343,0.003
20,5000,3118,0,0,3,1.9853,1,17.2,3115,0,4.47,1.0027,3109.5,3,1.0,72,3,9,848,0.002109,0.0425,12.0,19,16.5,0.0314,0.0096,0,0,0,0,0.081081,0.015625,44,0.8073,0.9772,0.3435,0.003
21,5000,3054,0,0,3,1.9505,1,17.2,0,3054,4.54,0.9838,3104.2,0,1.0,63,0,9,795,0.002355,0.0466,0.0,20,17.5,0.0275,0.0092,0,0,0,0,0.09322,0.015625,43,0.8324,0.9857,0.3492,0.003
22,5000,3082,0,0,3,1.8944,1,17.4,0,3082,4.53,0.9935,3102.1,0,1.0,60,0,3,759,0.002118,0.0352,0.0,21,18.7,0.0226,0.0083,0,0,0,0,0.060302,0.015625,41,0.7409,1.0008,0.3552,0.003
23,5000,3003,1,5,1,1.8424,1,17.3,1,2997,4.39,0.971,3092.7,6,1.0,56,2,6,731,0.002438,0.0461,23.5849,22,19.3,0.0379,0.0125,1,0,0,0,0.073733,0.015625,39,0.7881,1.0561,0.3637,0.003
24,5000,3099,0,0,1,1.9139,1,19.2,3099,0,4.51,1.0018,3093.3,0,1.0,52,0,4,687,0.002481,0.0526,0.0,23,20.1,0.0322,0.0128,0,0,0,0,0.084211,0.015625,36,0.8145,1.0824,0.3722,0.003
25,5000,3011,0,0,0,1.9535,1,21.4,0,3011,4.36,0.9759,3085.4,0,1.0,50,0,2,669,0.002536,0.0618,0.0,24,21.0,0.0325,0.0122,0,0,0,0,0.078652,0.015625,35,0.8013,1.1442,0.3812,0.003
26,5000,3123,0,0,0,1.8909,1,20.9,3123,0,4.48,1.011,3089.0,0,1.0,46,0,4,635,0.002515,0.0481,0.0,25,21.7,0.0315,0.0116,0,0,0,0,0.090909,0.015625,31,0.8281,1.1763,0.3901,0.003
27,4999,3026,0,0,0,1.9589,1,24.2,0,3024,4.44,0.9815,3083.0,2,1.0,42,2,6,615,0.002555,0.0659,6.0976,26,21.8,0.0359,0.014,0,0,0,0,0.077844,0.015625,29,0.7993,1.2481,0.4001,0.003
