window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6060,15,6,0,1.9997,0,18.2,0,0,6.57,1.0,6060.0,575,1.0,355,541,186,2006,0.001022,0.0104,405.7869,0,0.0,0.0104,0.0013,1,0,0,0,0.035519,0.015625,63,0.5601,0.0355,0.2812,0.003
2,5000,3648,1,3,0,1.9998,0,17.2,430,3236,5.18,0.8237,4480.0,412,1.0,330,17,42,2056,0.001109,0.0082,365.2482,1,1.0,0.0068,0.0013,0,0,0,0,0.037466,0.015625,63,0.583,0.073,0.2894,0.003
3,5000,3357,2,5,0,1.9997,0,17.0,240,3138,4.81,0.8605,3931.5,219,1.0,270,4,64,1981,0.001144,0.0099,244.1472,2,1.9,0.0077,0.0017,1,0,0,0,0.036134,0.015625,61,0.5676,0.1013,0.2831,0.003
4,5000,3074,1,4,0,1.9997,0,16.9,48,3054,4.39,0.8617,3599.7,20,1.0,223,3,50,1693,0.00148,0.0131,34.965,3,2.9,0.0131,0.0025,0,0,0,0,0.047619,0.015625,60,0.6719,0.149,0.2937,0.003
5,5000,3018,1,4,0,1.9997,0,16.8,5,3013,4.49,0.8861,3405.8,5,1.0,192,2,33,1567,0.00155,0.0229,8.0,4,3.9,0.0152,0.0034,0,0,0,0,0.055238,0.015625,58,0.7171,0.2042,0.3084,0.003
6,5000,3052,0,0,1,1.9993,0,16.8,4,3038,4.5,0.9235,3304.7,14,1.0,176,10,26,1488,0.001537,0.0193,31.3199,5,4.7,0.0128,0.0034,0,0,0,0,0.062099,0.015625,58,0.7484,0.2663,0.3111,0.003
7,5000,3020,0,0,3,1.999,1,16.7,5,3005,4.44,0.934,3233.5,15,1.0,155,1,22,1362,0.001652,0.0161,33.6538,6,5.7,0.0103,0.0036,0,0,0,0,0.052752,0.015625,58,0.7038,0.3145,0.3189,0.003
8,5000,2959,1,5,0,1.9984,1,16.5,13,2942,4.37,0.9327,3172.5,17,1.0,143,5,17,1292,0.001668,0.0286,42.394,7,6.5,0.0143,0.0041,1,0,0,0,0.047619,0.015625,57,0.6719,0.3526,0.3194,0.003
9,5000,3211,3,5,0,1.9968,1,16.4,3191,0,4.56,1.0097,3180.2,20,1.0,139,6,10,1297,0.001766,0.0339,44.0529,8,7.3,0.0237,0.0051,2,0,0,0,0.067797,0.015625,56,0.7695,0.3971,0.3215,0.003
10,5000,2981,0,0,1,1.9937,2,16.5,0,2966,4.37,0.9482,3144.0,15,1.0,123,0,16,1198,0.001867,0.035,42.735,9,8.4,0.0286,0.006,0,0,0,0,0.086253,0.015625,54,0.8188,0.4564,0.3313,0.003
11,5000,3012,1,5,0,1.9955,1,16.4,0,2988,4.44,0.9648,3122.0,24,1.0,120,6,9,1161,0.001892,0.0313,65.9341,10,9.0,0.0226,0.0057,1,0,0,0,0.057441,0.015625,53,0.728,0.506,0.334,0.003
12,5000,3176,3,4,3,1.9986,1,16.6,3155,0,4.58,1.0146,3130.3,21,1.0,119,10,11,1170,0.001749,0.0195,50.8906,11,9.4,0.0158,0.0048,0,0,0,0,0.051095,0.015625,52,0.6942,0.5449,0.3375,0.003
13,5000,3004,1,4,3,1.9894,2,16.5,13,2983,4.35,0.9652,3112.3,21,1.0,109,3,13,1120,0.001837,0.0272,60.5096,12,10.3,0.0169,0.0061,0,1,0,0,0.05136,0.015625,51,0.6958,0.5963,0.3418,0.003
14,5000,3081,2,3,1,1.9914,2,16.6,14,3062,4.5,0.9913,3108.1,19,1.0,101,6,14,1051,0.001873,0.0347,55.7276,13,11.0,0.0197,0.0062,0,0,0,0,0.052023,0.015625,49,0.6997,0.6396,0.3419,0.003
15,5000,3083,0,0,1,1.9817,2,16.5,10,3068,4.5,0.9929,3105.0,15,1.0,98,4,7,1028,0.001849,0.0306,48.5437,14,11.8,0.0153,0.006,0,0,0,0,0.067278,0.015625,48,0.7678,0.6732,0.3486,0.003
16,5000,3100,0,0,3,1.9657,1,16.4,10,3085,4.52,0.9986,3104.4,15,1.0,93,1,6,981,0.001887,0.0318,51.2821,15,12.7,0.0226,0.0062,0,0,0,0,0.063604,0.015625,47,0.7543,0.7086,0.3532,0.003
17,5000,3137,3,5,1,1.9651,1,16.4,3121,0,4.47,1.0093,3108.0,16,1.0,90,5,8,1010,0.00202,0.0349,49.3421,16,13.5,0.0254,0.0075,2,0,0,0,0.07619,0.015625,47,0.7949,0.7594,0.3581,0.003
18,5000,3069,1,4,1,1.9512,1,16.4,3,3061,4.41,0.9888,3103.9,8,1.0,80,1,11,922,0.002117,0.0376,31.1284,17,14.5,0.0215,0.0072,0,0,0,0,0.090226,0.015625,45,0.8268,0.8496,0.3669,0.003
19,5000,2994,1,5,1,1.9776,2,16.3,1,2983,4.4,0.968,3092.9,11,1.0,75,2,7,890,0.001987,0.0489,39.2157,18,15.5,0.0202,0.0087,1,0,0,0,0.090226,0.015625,41,0.8268,0.8834,0.3754,0.003
20,5000,3080,2,5,1,1.9955,2,16.3,3,3072,4.5,0.9962,3091.7,8,1.0,74,3,4,877,0.002309,0.0465,32.1285,19,16.0,0.0263,0.0092,1,0,0,0,0.104651,0.015625,40,0.8507,0.9881,0.3849,0.003
21,5000,3118,0,0,0,1.9982,2,16.3,3118,0,4.51,1.0077,3094.2,0,1.0,69,0,5,835,0.002188,0.0512,0.0,20,17.0,0.0276,0.0099,0,0,0,0,0.102362,0.015625,40,0.8474,1.0904,0.3909,0.003
22,5000,3147,0,0,3,1.99,1,16.4,3145,0,4.5,1.0154,3099.2,2,1.0,67,2,4,818,0.002325,0.0474,8.1633,21,17.8,0.0285,0.0097,0,0,0,0,0.110672,0.015625,39,0.8588,1.2011,0.3991,0.003
23,5000,3092,0,0,3,1.9941,1,16.5,0,3092,4.41,0.9979,3098.5,0,1.0,62,0,5,770,0.002136,0.0413,0.0,22,18.5,0.027,0.0095,0,0,0,0,0.087156,0.015625,36,0.8207,1.2883,0.4055,0.003
