seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
22,1,394,10.3601,418,10.7338,363,10.5812,439,12.5689,350,10.0793,387,10.3333
22,2,381,11.25,395,11.3268,346,9.8495,392,12.5537,362,10.0195,342,9.6807
22,3,391,10.8284,355,9.5892,392,10.5828,369,9.3656,388,10.1262,371,9.8981
22,4,381,9.8413,434,12.3105,350,9.9472,347,9.618,375,10.1873,395,10.7718
22,5,411,12.4921,402,10.7259,369,11.0212,398,10.8023,354,10.1039,358,9.9384
22,6,364,10.2484,384,13.0688,357,9.6889,371,11.0997,360,9.5039,336,9.0307
22,7,391,10.1341,415,11.3977,389,10.8257,388,10.5366,391,10.2642,398,11.5383
22,8,393,11.4648,391,10.9878,366,10.9295,394,10.3285,356,10.1645,353,9.7588
22,9,398,10.9528,428,11.6919,381,11.3132,404,12.7482,348,9.4907,383,10.7143
22,10,396,11.7482,390,11.4264,381,10.578,404,11.167,409,11.8962,359,10.1003
22,11,407,11.9433,464,12.7659,366,9.3385,415,12.33,359,10.178,344,9.1323
22,12,382,10.9996,382,10.303,394,11.7017,393,11.9326,342,9.9549,354,9.972
22,13,404,10.7222,414,11.2917,388,10.3922,418,11.1087,388,10.5607,396,10.2495
22,14,425,12.5728,373,11.8068,384,10.8416,409,10.8644,382,11.2307,374,10.0362
22,15,385,10.3231,408,11.5256,371,9.8469,422,11.7649,368,10.7312,362,9.8426
22,16,413,12.1413,417,11.8173,364,10.1101,385,10.6725,351,9.9983,351,10.0227
22,17,416,11.3352,414,10.9874,375,10.7616,395,10.5355,352,9.4263,354,9.5818
22,18,422,12.9987,436,11.6762,391,10.9257,365,10.2471,363,9.6928,362,10.3318
22,19,399,10.4476,403,11.7639,362,9.8768,373,10.3136,394,10.1411,364,9.821
22,20,387,11.415,395,10.5876,386,10.7615,372,9.876,391,10.1079,349,10.0558
22,21,378,10.9833,400,11.4816,318,9.3467,413,10.7118,356,9.5166,355,9.5742
22,22,376,10.4958,413,10.9143,398,11.1697,363,10.5836,400,10.8387,378,11.3767
22,23,417,11.2256,383,10.3942,361,10.1616,387,11.6811,353,9.1551,345,8.8781
22,24,388,10.5309,428,10.8027,384,10.8174,409,12.5904,312,9.0806,396,11.5578
22,25,387,11.695,415,12.078,374,9.6785,448,12.8758,352,9.068,368,10.2667
