seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
1234,1,428,12.0091,378,10.692,381,10.9798,377,11.2324,351,9.662,352,10.3224
1234,2,424,12.3501,414,11.1564,374,11.0766,406,12.7993,359,10.0197,375,10.561
1234,3,428,12.2679,392,11.3201,371,13.1932,402,13.0106,374,11.5396,389,10.7708
1234,4,412,11.3214,422,12.4566,357,10.1119,399,11.1857,347,9.2458,362,10.7033
1234,5,374,10.2848,411,10.297,403,11.7308,398,11.3138,398,11.3072,366,10.4327
1234,6,421,11.4075,423,11.2998,394,10.7858,395,11.1787,401,10.5067,363,9.9323
1234,7,409,11.7093,380,10.568,400,11.6412,393,10.6264,374,10.2304,380,10.4255
1234,8,392,10.7477,413,11.8611,393,11.079,399,11.4997,375,10.7241,383,11.9999
1234,9,396,11.2196,387,10.9502,396,11.2119,400,10.631,386,10.9805,377,11.3784
1234,10,406,11.531,376,10.9293,353,10.3685,371,9.7716,362,10.5574,378,9.844
1234,11,388,11.0215,388,11.8979,379,10.7202,376,9.9871,370,10.2181,387,10.4365
1234,12,394,10.7958,380,10.255,402,11.0537,403,11.2357,362,10.0541,363,10.6348
1234,13,398,10.7202,387,10.6092,368,10.1167,348,9.8685,331,8.7919,365,9.8455
1234,14,440,11.4459,386,10.3748,382,10.2926,396,10.6708,364,9.9513,371,11.2616
1234,15,422,11.7583,392,10.9328,339,9.2789,383,9.9343,379,10.9141,362,9.6413
1234,16,355,9.8568,419,11.5423,400,10.0594,400,11.9478,380,10.7259,359,10.5444
1234,17,408,11.7057,400,11.3626,373,10.6571,374,10.4215,373,9.9933,380,10.4281
1234,18,390,11.4255,412,12.2145,381,10.2278,404,11.6757,365,9.7107,350,10.3107
1234,19,380,10.0821,367,9.6988,390,10.2058,373,10.0407,352,9.2858,323,9.0699
1234,20,370,9.891,392,11.8953,347,9.4393,389,10.0869,372,11.3845,368,10.3971
1234,21,381,10.8201,385,10.6638,403,11.0381,411,12.2214,344,9.8647,314,9.1811
1234,22,401,10.6729,404,11.3711,365,9.6968,363,9.7519,380,10.4825,348,9.8591
1234,23,409,12.4419,392,9.9979,406,11.179,388,10.4405,369,9.7328,356,10.1702
1234,24,392,10.9795,405,11.5107,393,11.0136,370,10.6899,372,9.654,350,9.8189
1234,25,416,12.1443,392,11.2846,352,9.3288,384,11.081,348,9.5415,379,10.0262
