seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
3333,1,413,11.004,396,10.6264,376,10.5745,393,10.726,370,10.5655,362,9.7875
3333,2,394,10.8838,354,10.0595,404,11.0973,426,12.009,377,9.9631,359,9.9647
3333,3,403,11.1093,357,10.0329,389,10.2603,405,11.1703,386,10.3238,335,9.3886
3333,4,370,10.35,419,11.2915,396,11.2597,423,11.346,387,10.1124,357,9.6877
3333,5,384,11.3541,422,12.2826,422,11.0656,410,11.5859,382,11.2562,348,9.5979
3333,6,390,10.4124,387,11.3572,385,11.6025,434,12.2839,391,10.5594,387,10.7476
3333,7,411,11.7561,390,10.5086,366,9.841,369,9.814,381,10.6858,359,9.502
3333,8,423,11.3461,413,11.6205,373,9.9611,408,10.9664,377,10.3923,384,10.7669
3333,9,422,11.8251,379,10.2148,410,11.3981,418,11.1242,366,9.8306,357,9.6862
3333,10,426,11.644,380,10.5423,376,10.3404,376,11.0996,395,11.4853,371,10.4426
3333,11,406,12.0442,393,10.8906,383,10.4395,357,9.4465,318,9.5562,379,10.323
3333,12,401,10.8832,382,9.95,406,11.3397,377,11.8072,367,9.5289,342,9.3127
3333,13,406,10.7045,373,10.2386,381,10.1562,424,12.2373,378,10.9063,370,10.1123
3333,14,397,11.1215,400,11.0276,345,9.4874,354,10.1898,364,9.9057,382,11.1256
3333,15,366,9.4974,386,10.8908,350,10.0842,358,9.4766,352,9.1408,330,9.5023
3333,16,387,10.9832,380,10.7455,358,9.7722,365,9.7913,344,9.5017,364,9.8336
3333,17,366,10.007,394,10.4942,396,10.44,423,10.6537,397,11.366,375,10.3896
3333,18,392,10.3058,411,11.8731,395,11.8818,387,10.8349,366,11.5917,383,10.4784
3333,19,432,12.3847,373,10.9798,387,11.652,353,9.6541,345,10.0307,368,10.4142
3333,20,374,10.6094,425,11.334,347,9.384,387,10.2728,350,9.4823,357,9.7691
3333,21,409,11.7605,384,10.497,388,10.5219,379,10.4832,372,10.9983,372,10.2407
3333,22,435,11.3164,351,9.289,385,10.1753,352,9.1735,356,9.7591,357,9.6608
3333,23,380,10.6103,380,11.5446,387,12.8086,366,11.1225,390,11.4855,333,9.5568
3333,24,392,10.3335,370,10.3733,368,9.5952,404,11.4445,315,8.9679,366,9.9943
3333,25,385,10.6306,358,10.7464,363,9.8176,397,10.5258,360,9.78,360,9.7936
