seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
3000,1,500,0,2653,0,685,1.0,True,0,0,649,1.0,True,0,0,709,0.9972,True,0,0,610,0.9984,True,0,0
3000,2,700,0,617,0,168,1.0,True,0,0,153,0.9935,True,0,0,164,0.9939,True,0,1,132,1.0,True,1,1
3000,3,900,1,93,4,26,1.0,True,1,4,20,1.0,True,1,4,30,1.0,True,1,4,17,1.0,True,1,1
3000,4,1100,0,34,4,12,1.0,True,0,4,7,1.0,True,0,4,9,1.0,True,0,4,6,1.0,True,0,1
3000,5,1300,4,27,4,7,0.8571,True,0,4,9,1.0,True,0,4,5,0.8,True,0,4,6,0.6667,True,0,0
3000,6,1500,4,26,4,5,0.8,True,0,4,9,0.7778,True,0,4,6,0.6667,True,0,4,6,0.6667,True,0,0
3000,7,1700,4,40,4,10,1.0,True,0,4,7,1.0,True,0,4,9,1.0,True,0,4,14,1.0,True,0,0
3000,8,1900,4,29,4,9,0.8889,True,0,4,6,1.0,True,0,4,6,1.0,True,0,4,8,0.875,True,0,0
3000,9,2100,4,37,4,6,0.8333,True,0,4,11,1.0,True,0,4,9,0.8889,True,0,4,11,0.8182,True,0,0
3000,10,2300,4,49,4,11,1.0,True,0,4,11,1.0,True,0,4,15,1.0,True,0,4,12,1.0,True,0,0
3000,11,2500,4,22,4,6,1.0,True,0,4,5,1.0,True,0,4,7,1.0,True,0,4,4,1.0,False,0,0
3000,12,2700,4,31,4,7,1.0,True,0,4,13,1.0,True,0,4,4,0.75,False,0,4,7,0.8571,True,0,0
3000,13,2900,4,19,4,4,1.0,False,0,4,8,1.0,True,0,4,5,1.0,True,0,4,2,1.0,False,0,0
3000,14,3100,4,33,4,3,1.0,False,0,4,11,0.7273,True,0,4,8,0.875,True,0,4,11,0.9091,True,0,0
3000,15,3300,4,37,4,6,1.0,True,0,4,16,0.9375,True,0,4,6,0.8333,True,0,4,9,1.0,True,0,0
3000,16,3500,4,29,4,7,0.8571,True,0,4,9,1.0,True,0,4,9,1.0,True,0,4,4,0.75,False,0,0
3000,17,3700,3,29,4,7,0.8571,True,0,4,6,0.6667,True,0,4,5,0.8,True,0,4,11,0.7273,True,0,1
3000,18,3900,3,31,4,5,1.0,True,0,4,6,1.0,True,0,4,8,0.875,True,0,4,12,0.9167,True,0,1
3000,19,4100,3,45,4,7,1.0,True,0,4,8,1.0,True,0,4,16,1.0,True,0,4,14,1.0,True,0,1
3000,20,4300,3,28,4,8,1.0,True,0,4,5,1.0,True,0,4,6,1.0,True,0,4,9,1.0,True,0,1
3000,21,4500,3,16,4,5,1.0,True,0,4,2,1.0,False,0,4,6,0.8333,True,0,4,3,1.0,False,0,1
3000,22,4700,4,32,4,8,1.0,True,0,4,9,0.7778,True,0,4,8,0.875,True,0,4,7,0.8571,True,0,0
3000,23,4900,4,42,4,8,1.0,True,0,4,7,1.0,True,0,4,14,1.0,True,0,4,13,0.8462,True,0,0
3000,24,5100,4,30,4,5,0.8,True,0,4,11,0.5455,True,0,4,6,0.8333,True,0,4,8,1.0,True,0,0
3000,25,5300,4,24,4,7,1.0,True,0,4,8,1.0,True,0,4,2,1.0,False,0,4,7,1.0,True,0,0
