seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
8888,1,500,0,2687,0,739,0.9932,True,0,0,664,0.997,True,0,0,675,0.9911,True,0,0,609,1.0,True,0,0
8888,2,700,1,618,1,164,0.9878,True,1,1,173,0.9942,True,1,1,148,0.9865,True,1,4,133,1.0,True,1,1
8888,3,900,0,82,3,25,0.96,True,1,4,20,1.0,True,1,3,20,1.0,True,1,4,17,0.9412,True,0,1
8888,4,1100,1,34,3,7,0.8571,True,0,4,12,1.0,True,0,3,5,0.8,True,0,4,10,1.0,True,0,1
8888,5,1300,1,43,3,15,0.9333,True,0,4,10,0.9,True,0,3,6,0.8333,True,0,4,12,1.0,True,0,1
8888,6,1500,3,32,3,10,1.0,True,0,4,10,0.8,True,0,3,6,1.0,True,0,4,6,1.0,True,0,1
8888,7,1700,3,27,3,7,1.0,True,0,4,6,1.0,True,0,3,8,1.0,True,0,4,6,1.0,True,0,1
8888,8,1900,3,37,3,6,0.8333,True,0,4,10,1.0,True,0,3,10,0.8,True,0,4,11,1.0,True,0,1
8888,9,2100,4,46,4,10,0.8,True,1,4,13,0.6923,True,0,3,12,0.75,True,0,4,11,0.9091,True,0,1
8888,10,2300,4,32,4,7,1.0,True,0,4,9,1.0,True,0,4,9,1.0,True,1,4,7,1.0,True,0,0
8888,11,2500,3,30,4,7,0.8571,True,0,4,10,0.8,True,0,4,4,1.0,False,0,4,9,0.8889,True,0,1
8888,12,2700,3,38,4,9,0.5556,True,0,4,12,0.8333,True,0,4,10,0.8,True,0,4,7,1.0,True,0,1
8888,13,2900,3,37,4,12,0.8333,True,0,4,7,0.8571,True,0,4,12,1.0,True,0,4,6,0.5,True,0,1
8888,14,3100,3,45,4,12,0.8333,True,0,4,10,1.0,True,0,4,10,0.8,True,0,4,13,0.9231,True,0,1
8888,15,3300,3,40,4,13,0.9231,True,0,4,12,1.0,True,0,4,9,0.8889,True,0,4,6,0.6667,True,0,1
8888,16,3500,4,21,4,1,1.0,False,0,4,4,0.75,False,0,4,11,0.7273,True,0,4,5,1.0,True,0,0
8888,17,3700,4,12,4,1,1.0,False,0,4,3,1.0,False,0,4,8,1.0,True,0,4,0,0.0,False,0,0
8888,18,3900,4,38,4,11,0.8182,True,0,4,10,0.9,True,0,4,10,1.0,True,0,4,7,0.7143,True,0,0
8888,19,4100,4,38,4,9,0.8889,True,0,4,11,1.0,True,0,4,9,1.0,True,0,4,9,0.8889,True,0,0
8888,20,4300,4,37,4,9,1.0,True,0,4,11,1.0,True,0,4,9,1.0,True,0,4,8,1.0,True,0,0
8888,21,4500,4,28,4,7,0.8571,True,0,4,8,0.75,True,0,4,7,1.0,True,0,4,6,1.0,True,0,0
8888,22,4700,4,38,4,10,1.0,True,0,4,11,1.0,True,0,4,6,1.0,True,0,4,11,1.0,True,0,0
8888,23,4900,4,25,4,6,0.6667,True,0,4,6,0.6667,True,0,4,7,1.0,True,0,4,6,1.0,True,0,0
8888,24,5100,1,28,4,11,0.6364,True,0,4,8,1.0,True,0,4,4,1.0,False,0,4,5,0.8,True,0,1
8888,25,5300,3,17,4,8,1.0,True,0,4,3,0.6667,False,0,4,1,1.0,False,0,4,5,0.8,True,0,1
