seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
6789,1,418,12.8481,420,11.4742,377,11.3739,410,10.9212,366,10.3597,397,10.8014
6789,2,392,10.8805,382,11.5044,411,10.9992,358,9.7012,371,9.82,379,10.5752
6789,3,416,11.6952,452,11.3094,387,10.2304,378,10.7753,386,10.7808,384,11.1487
6789,4,395,10.8715,362,9.1899,385,10.1568,358,9.9135,363,9.4792,396,10.467
6789,5,372,11.048,402,10.9728,398,13.2428,398,11.1988,391,10.87,345,9.8768
6789,6,431,11.6885,405,11.931,396,10.4041,406,12.6448,329,9.1465,384,10.7699
6789,7,382,10.8544,439,11.8773,349,9.3789,360,9.8975,386,10.925,372,10.0474
6789,8,385,10.4571,380,10.2999,370,9.9767,391,10.8768,384,10.4193,341,9.5522
6789,9,384,10.3383,387,11.1692,404,12.5455,394,10.6812,376,10.5315,371,9.8708
6789,10,380,9.6397,380,10.5664,342,9.2664,368,10.2108,370,10.8427,334,9.3111
6789,11,399,11.2194,362,9.313,388,10.7518,401,11.3819,351,9.656,341,8.818
6789,12,436,12.5743,383,10.2927,400,10.778,361,10.5336,379,10.2148,352,9.7961
6789,13,383,10.2404,419,12.1732,392,10.9799,396,11.5315,389,10.8431,361,10.6749
6789,14,373,10.6755,383,11.3559,380,10.2166,356,11.8697,379,10.772,368,10.271
6789,15,395,10.7113,388,11.078,386,10.005,402,10.897,361,9.4777,366,11.1481
6789,16,417,11.5726,417,12.2801,369,9.9906,394,11.1719,342,9.6145,407,11.1982
6789,17,390,11.321,364,10.0997,376,10.1446,334,8.5678,364,10.4254,352,9.7349
6789,18,386,10.3796,397,10.9815,358,10.5009,419,10.8339,379,10.463,370,10.2496
6789,19,425,11.8925,370,10.3135,345,9.0034,424,11.8978,374,11.0716,369,10.3795
6789,20,385,10.7432,347,9.165,386,10.9762,374,9.9411,421,11.9919,331,9.1575
6789,21,396,11.1215,347,9.3263,335,9.2502,390,10.3146,393,10.2423,366,9.5824
6789,22,364,9.9786,417,11.7956,382,10.2046,354,9.9884,351,10.5462,362,9.5701
6789,23,369,10.1414,400,11.3411,389,10.4674,387,10.5651,340,8.9772,334,8.9144
6789,24,414,11.4692,376,10.633,378,11.3744,362,9.5622,356,9.2595,351,10.2741
6789,25,407,11.2264,401,11.1945,398,11.4509,386,11.0929,359,9.0606,369,10.6741
