seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
55,1,441,12.0699,394,11.5122,408,11.7992,399,12.0864,382,10.6347,395,12.2714
55,2,364,9.3681,412,11.102,378,10.4179,384,10.6983,342,9.4364,370,10.2918
55,3,407,10.7004,421,11.5393,387,11.2513,422,11.6412,360,10.4578,386,10.8322
55,4,400,10.8181,407,10.6203,400,10.9656,387,11.297,366,10.3556,353,9.6673
55,5,410,11.0626,390,10.9292,386,10.894,374,10.1805,382,10.0647,372,10.16
55,6,408,10.8602,418,11.2075,375,10.1552,393,10.7394,341,8.9764,366,10.6259
55,7,420,11.4212,379,10.65,363,10.1452,397,11.2044,355,9.7443,363,10.4196
55,8,428,12.119,377,10.6372,412,11.9299,411,11.8131,403,10.7028,347,10.0962
55,9,368,9.7456,394,10.8563,358,10.3814,389,11.4207,336,9.4791,364,10.3119
55,10,458,13.0598,396,11.0407,386,9.9718,369,11.4221,318,9.8695,358,10.9796
55,11,423,11.5865,380,10.3191,387,10.492,361,10.6289,346,9.8507,354,9.2439
55,12,407,11.6112,375,10.4409,378,9.8419,401,11.2148,354,10.9921,347,9.2197
55,13,399,11.2371,366,10.2486,370,10.3746,379,11.0371,384,12.0877,348,9.0083
55,14,387,10.4433,438,12.5153,390,10.6892,398,10.7958,393,11.2317,378,9.6374
55,15,392,11.4633,432,11.6412,363,10.2235,399,10.3383,374,10.0244,347,10.1395
55,16,397,10.8266,363,10.2439,375,10.0218,351,8.9827,356,9.4497,374,10.1224
55,17,378,10.2773,371,9.5323,389,10.8028,371,9.8965,365,9.8434,361,9.4893
55,18,364,10.9117,393,11.3644,351,9.4132,404,10.8797,408,11.0627,376,10.3855
55,19,352,9.3456,426,11.3426,366,11.2732,358,9.5756,323,8.4209,369,10.1732
55,20,402,11.9986,406,11.7431,358,9.6017,355,9.6322,383,10.0851,347,9.0987
55,21,448,12.515,407,11.5813,376,10.5236,389,10.6909,358,9.9978,374,10.9412
55,22,423,11.9104,404,11.2168,382,10.7238,393,10.1626,372,9.835,405,12.0951
55,23,383,12.4732,390,10.3062,379,10.8978,397,11.5148,385,10.8745,410,11.2679
55,24,412,13.0582,392,10.8298,398,12.2946,380,10.5625,340,9.8081,359,10.1921
55,25,393,10.3744,409,10.8082,359,9.4345,383,10.7463,354,9.6184,355,9.2681
