seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
5555,1,500,0,2656,0,665,1.0,True,0,0,677,0.9941,True,0,0,652,0.9969,True,0,0,662,0.997,True,0,0
5555,2,700,0,672,0,177,0.9831,True,0,0,168,0.9702,True,0,0,168,0.9881,True,0,0,159,0.9748,True,0,0
5555,3,900,1,100,1,28,0.9643,True,1,1,24,0.9583,True,1,3,21,1.0,True,1,3,27,1.0,True,1,1
5555,4,1100,1,30,3,5,0.8,True,1,3,10,0.9,True,1,3,7,0.8571,True,0,3,8,1.0,True,0,1
5555,5,1300,4,34,4,10,0.8,True,1,3,7,0.8571,True,0,4,7,0.8571,True,1,4,10,0.9,True,1,1
5555,6,1500,4,37,4,11,1.0,True,0,3,10,1.0,True,0,4,9,1.0,True,0,4,7,1.0,True,0,1
5555,7,1700,4,25,4,4,1.0,False,0,4,8,1.0,True,1,4,6,1.0,True,0,4,7,1.0,True,0,0
5555,8,1900,4,34,4,12,0.9167,True,0,4,6,1.0,True,0,4,11,0.9091,True,0,4,5,1.0,True,0,0
5555,9,2100,4,35,4,10,1.0,True,0,4,9,1.0,True,0,4,9,1.0,True,0,4,7,1.0,True,0,0
5555,10,2300,1,36,4,9,0.7778,True,0,1,11,0.8182,True,1,4,6,1.0,True,0,4,10,0.8,True,0,1
5555,11,2500,3,28,4,10,0.8,True,0,1,6,0.8333,True,0,4,5,0.8,True,0,4,7,1.0,True,0,1
5555,12,2700,3,23,4,11,0.7273,True,0,1,4,1.0,False,0,4,5,1.0,True,0,4,3,0.6667,False,0,1
5555,13,2900,3,35,4,11,0.9091,True,0,1,5,1.0,True,0,4,11,0.9091,True,0,4,8,1.0,True,0,1
5555,14,3100,3,27,4,7,1.0,True,0,3,8,0.875,True,1,4,8,0.875,True,0,4,4,0.75,False,0,1
5555,15,3300,3,25,4,3,1.0,False,0,3,5,1.0,True,0,4,9,1.0,True,0,4,8,1.0,True,0,1
5555,16,3500,3,16,4,3,1.0,False,0,3,5,0.8,True,0,4,3,0.6667,False,0,4,5,1.0,True,0,1
5555,17,3700,3,28,4,11,1.0,True,0,3,8,1.0,True,0,4,5,1.0,True,0,4,4,1.0,False,0,1
5555,18,3900,4,29,4,11,1.0,True,0,3,6,0.8333,True,0,4,8,1.0,True,0,4,4,1.0,False,0,1
5555,19,4100,4,29,4,5,1.0,True,0,3,7,1.0,True,0,4,9,0.8889,True,0,4,8,0.875,True,0,1
5555,20,4300,1,41,4,9,0.7778,True,0,3,13,1.0,True,0,4,12,1.0,True,0,4,7,1.0,True,0,1
5555,21,4500,4,25,4,6,1.0,True,0,3,7,0.8571,True,0,4,5,0.8,True,0,4,7,0.8571,True,0,1
5555,22,4700,4,34,4,6,1.0,True,0,4,11,0.6364,True,1,4,7,0.8571,True,0,4,10,0.9,True,0,0
5555,23,4900,1,42,4,10,0.9,True,0,4,11,1.0,True,0,4,10,0.9,True,0,4,11,1.0,True,0,1
5555,24,5100,1,22,4,7,1.0,True,0,4,7,1.0,True,0,4,5,1.0,True,0,4,3,1.0,False,0,1
5555,25,5300,3,31,4,7,1.0,True,0,4,5,1.0,True,0,4,14,0.7857,True,0,4,5,1.0,True,0,1
