seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
222,1,422,10.9466,386,10.1844,383,10.4009,387,10.8757,378,10.3029,384,10.6671
222,2,410,11.3137,391,10.6096,427,11.8412,359,9.8147,362,10.0697,356,10.1563
222,3,391,10.6885,429,12.9057,405,10.9803,414,10.8683,375,11.2835,361,10.7466
222,4,398,10.9974,402,10.7884,393,10.4504,378,10.3827,400,11.1601,375,10.1522
222,5,394,10.6601,419,11.9869,373,9.6602,393,10.8089,363,9.7925,382,10.8207
222,6,377,10.3597,411,10.8523,390,10.1675,396,10.8275,349,9.2151,367,9.8655
222,7,397,10.2862,413,13.1473,357,10.2197,417,12.1758,409,10.9386,350,9.4613
222,8,409,10.3946,421,12.1153,402,10.9348,401,11.008,388,11.6593,380,10.8032
222,9,390,10.2526,366,10.2997,388,10.5698,394,11.2819,361,11.4745,382,10.3743
222,10,463,12.2409,383,10.7925,401,11.4444,409,10.9977,379,10.2107,375,10.3033
222,11,390,10.1902,399,11.0451,360,9.93,392,10.4316,369,10.1416,345,9.8674
222,12,397,11.9791,420,13.1289,369,10.8127,401,11.9874,355,10.6225,351,9.2524
222,13,409,12.0296,422,12.0375,361,9.7585,380,11.0492,358,9.5243,383,11.1206
222,14,412,11.5758,415,11.1885,397,11.0465,389,10.9619,391,10.6767,351,9.3544
222,15,396,10.8929,381,10.9809,367,10.0683,420,11.5483,362,9.9662,370,10.0746
222,16,388,11.3303,381,10.6118,392,10.0188,351,9.4548,341,9.6778,366,9.6246
222,17,404,11.2932,388,10.9533,395,13.0101,422,12.1389,380,11.2616,373,10.0181
222,18,372,10.3524,384,10.5375,423,12.1008,344,9.3525,354,9.3776,353,10.4848
222,19,408,10.841,401,10.5955,342,9.5543,418,11.1521,364,9.8689,355,9.6404
222,20,426,12.1835,403,10.7697,358,9.1304,368,10.0741,338,9.4879,396,11.0669
222,21,372,10.7945,426,12.335,332,8.9846,367,9.9636,381,10.551,318,8.5472
222,22,391,10.6318,395,12.2912,365,10.6469,422,12.7455,401,11.1318,362,9.6431
222,23,413,10.3041,417,11.4129,352,10.369,358,9.634,349,9.9206,351,9.7155
222,24,354,9.396,377,10.2724,363,9.81,361,9.5272,352,9.8062,378,9.8417
222,25,401,11.8899,392,11.121,340,9.533,355,9.598,381,11.0087,369,9.6636
