seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
4444,1,420,11.4038,368,10.3193,375,9.6294,374,10.396,356,10.3745,389,10.5767
4444,2,414,11.4847,398,10.7801,363,9.9958,375,10.4344,390,10.0459,371,9.9977
4444,3,399,10.2394,406,10.5774,408,10.8314,403,11.2875,376,9.8572,380,10.5709
4444,4,413,11.5757,396,10.2331,399,11.2853,359,10.1688,344,9.2395,343,9.2227
4444,5,409,11.1099,425,11.5971,391,11.0756,389,11.4827,373,11.1651,343,10.2576
4444,6,421,11.8819,426,11.4744,400,11.5546,412,11.7512,361,10.4365,353,9.418
4444,7,386,10.6248,423,12.132,384,10.2676,414,11.8894,362,10.0295,359,9.5443
4444,8,401,11.7657,389,10.6871,372,10.1712,390,10.6623,349,9.6292,331,8.9379
4444,9,346,10.2995,403,11.2457,395,11.108,389,10.9734,378,10.4919,361,9.6439
4444,10,406,11.0635,399,12.2578,384,9.8814,358,10.1483,358,11.2791,406,11.1611
4444,11,396,11.7858,392,11.5101,362,9.4704,387,11.6353,332,9.2093,367,10.2228
4444,12,396,10.9575,410,11.5233,392,11.0925,369,10.2174,390,10.7212,365,10.0634
4444,13,400,11.5217,385,11.3597,339,9.8904,375,10.986,361,9.5652,367,10.5551
4444,14,369,10.0371,400,10.8776,367,9.9331,355,9.8738,351,9.1922,377,9.5996
4444,15,410,10.7866,409,11.5667,361,9.8884,394,10.8796,330,9.3317,369,10.1929
4444,16,413,11.3763,373,10.3113,386,10.6409,391,10.8517,373,10.1272,350,9.4544
4444,17,384,10.6148,400,10.4284,361,10.4924,376,10.0876,362,10.1897,360,9.4731
4444,18,390,11.1502,411,11.8075,354,9.7028,355,9.3341,350,11.1358,372,10.9194
4444,19,405,10.7766,397,11.0449,335,9.5557,357,10.4011,383,11.2558,330,9.3662
4444,20,386,10.7771,395,10.7498,421,11.4345,384,10.538,376,10.6845,338,8.821
4444,21,392,10.9405,386,10.9305,371,10.219,387,11.3286,351,9.0861,381,10.5039
4444,22,397,11.2359,355,9.9392,375,10.4001,414,11.3673,365,9.0917,352,9.9295
4444,23,360,9.4536,362,9.8156,348,9.2961,374,10.2107,328,8.4183,368,10.0221
4444,24,426,11.9497,423,11.2029,384,10.2413,395,10.8298,336,9.547,381,10.4304
4444,25,375,10.5728,409,11.2976,344,9.8702,355,9.4353,390,10.8363,368,9.7345
