seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
666,1,500,0,2663,0,708,0.9986,True,0,0,694,0.9899,True,0,0,652,0.9923,True,0,0,609,0.9984,True,0,0
666,2,700,4,853,4,220,1.0,True,1,3,226,1.0,True,1,4,212,1.0,True,1,4,195,1.0,True,1,1
666,3,900,4,170,4,51,1.0,True,0,3,35,1.0,True,0,4,37,1.0,True,0,4,47,1.0,True,0,1
666,4,1100,4,41,4,15,1.0,True,0,3,11,1.0,True,0,4,7,1.0,True,0,4,8,1.0,True,0,1
666,5,1300,4,25,4,5,0.6,True,0,4,9,1.0,True,1,4,6,1.0,True,0,4,5,0.8,True,0,0
666,6,1500,4,13,4,3,1.0,False,0,4,4,1.0,False,0,4,3,1.0,False,0,4,3,1.0,False,0,0
666,7,1700,4,18,4,5,1.0,True,0,4,4,0.75,False,0,4,4,1.0,False,0,4,5,1.0,True,0,0
666,8,1900,4,24,4,8,0.75,True,0,4,10,1.0,True,0,4,4,1.0,False,0,4,2,1.0,False,0,0
666,9,2100,1,30,4,12,0.9167,True,0,4,9,1.0,True,0,4,3,0.6667,False,0,4,6,1.0,True,0,1
666,10,2300,1,33,4,10,1.0,True,0,4,6,1.0,True,0,4,10,1.0,True,0,4,7,1.0,True,0,1
666,11,2500,4,45,4,12,1.0,True,0,4,8,1.0,True,0,4,16,1.0,True,0,4,9,1.0,True,0,0
666,12,2700,4,21,4,8,1.0,True,0,4,4,1.0,False,0,4,8,1.0,True,0,4,1,1.0,False,0,0
666,13,2900,4,24,4,10,1.0,True,0,4,5,1.0,True,0,4,5,1.0,True,0,4,4,1.0,False,0,0
666,14,3100,4,29,4,7,0.7143,True,0,4,7,0.7143,True,0,4,6,0.8333,True,0,4,9,0.6667,True,0,0
666,15,3300,4,31,4,7,1.0,True,0,4,8,1.0,True,0,4,11,1.0,True,0,4,5,1.0,True,0,0
666,16,3500,4,17,4,0,0.0,False,0,4,4,0.75,False,0,4,4,1.0,False,0,4,9,0.7778,True,0,0
666,17,3700,4,31,4,7,1.0,True,0,4,7,1.0,True,0,4,7,1.0,True,0,4,10,1.0,True,0,0
666,18,3900,4,24,4,7,0.8571,True,0,4,8,0.75,True,0,4,6,0.8333,True,0,4,3,1.0,False,0,0
666,19,4100,1,31,4,5,0.8,True,0,4,9,0.8889,True,0,4,12,1.0,True,0,4,5,1.0,True,0,1
666,20,4300,4,37,4,7,1.0,True,0,4,8,1.0,True,0,4,16,1.0,True,0,4,6,1.0,True,0,0
666,21,4500,4,53,4,13,0.9231,True,0,4,16,0.9375,True,0,4,15,1.0,True,0,4,9,1.0,True,0,0
666,22,4700,0,24,4,7,1.0,True,0,4,8,1.0,True,0,4,4,0.75,False,0,4,5,1.0,True,0,1
666,23,4900,4,32,4,7,1.0,True,0,4,11,0.9091,True,0,4,7,1.0,True,0,4,7,0.8571,True,0,0
666,24,5100,4,41,4,7,1.0,True,0,4,10,1.0,True,0,4,15,1.0,True,0,4,9,1.0,True,0,0
666,25,5300,3,30,4,8,1.0,True,0,4,6,1.0,True,0,4,6,1.0,True,0,4,10,1.0,True,0,1
