seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
11,1,391,11.2694,431,12.4841,398,10.4325,404,12.1864,359,10.368,399,10.4821
11,2,403,11.1462,406,10.8679,334,8.9576,394,11.0754,380,10.5694,389,10.7921
11,3,386,9.9005,414,11.1032,364,10.8411,390,10.285,382,11.2443,378,10.8787
11,4,399,11.0334,435,12.9069,409,12.4326,371,10.4971,361,9.7602,347,8.8019
11,5,447,12.2877,382,9.4099,387,10.2326,379,10.7517,394,11.3143,402,10.7987
11,6,413,11.5101,414,12.5652,364,9.6665,377,9.7549,385,10.5933,373,9.8286
11,7,404,11.4707,407,11.4071,401,12.8491,394,11.4924,353,10.8917,388,12.3935
11,8,407,11.4667,410,10.9434,394,10.5152,372,10.5189,412,10.2525,366,11.4081
11,9,423,12.0844,390,10.7572,411,10.949,401,10.7289,399,10.3484,412,11.5737
11,10,394,10.3195,384,10.1394,376,10.2949,382,10.8712,351,10.0048,369,10.3631
11,11,396,11.2363,388,10.7946,401,10.8193,370,10.0332,379,11.0224,392,11.1461
11,12,421,11.3308,393,10.4604,386,11.4191,408,11.0492,340,9.9115,350,9.9674
11,13,389,10.8811,391,11.4357,377,10.7131,382,11.069,357,9.2799,382,10.2816
11,14,402,10.1999,365,9.7845,342,9.4764,391,11.0366,387,11.562,406,10.6287
11,15,399,10.9005,389,10.9784,362,9.8084,394,10.6288,369,11.0266,352,10.1702
11,16,376,10.4582,413,11.7833,370,11.3797,362,9.9861,357,10.2279,385,10.2328
11,17,402,11.1315,410,12.4146,412,11.067,418,11.3756,354,9.5504,342,9.6961
11,18,368,9.954,392,10.2769,343,9.4747,367,10.19,365,9.6502,367,10.4263
11,19,396,10.8004,388,10.5618,382,10.2198,355,9.9766,373,9.8325,371,10.1034
11,20,385,11.2239,386,12.0609,376,10.6914,397,11.6426,350,9.7357,350,10.0837
11,21,371,10.6459,409,11.0859,344,8.7341,357,9.7114,343,9.2421,367,10.1146
11,22,399,10.8061,403,10.784,355,9.754,374,10.7821,335,8.9266,391,11.1648
11,23,377,10.5656,350,9.5844,342,9.3135,372,10.0896,369,9.9881,353,8.9841
11,24,375,10.1216,426,11.4898,357,8.9206,375,11.1028,316,8.6709,377,10.0525
11,25,353,9.8196,382,10.15,353,11.8247,359,9.7115,362,10.3144,320,8.8101
