seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
888,1,403,10.9299,417,12.1515,384,11.2131,400,11.1038,370,9.957,393,10.6169
888,2,414,11.1546,379,9.9876,370,9.8518,363,9.4921,386,11.0416,359,9.8039
888,3,414,11.7611,420,11.3873,384,10.7543,361,11.573,411,12.7016,362,10.4304
888,4,420,11.9429,406,11.1639,385,10.1666,374,10.1504,370,9.9561,354,9.9724
888,5,432,12.0462,397,12.0879,362,11.0935,424,12.0038,355,9.4181,370,10.5525
888,6,370,10.0296,371,9.6492,377,10.8843,380,10.3861,357,9.7359,378,10.6613
888,7,418,11.6895,393,10.727,383,11.0055,376,9.7048,358,10.9871,422,11.8866
888,8,366,10.4906,434,11.9165,359,10.0249,384,10.6725,380,10.9349,366,9.9997
888,9,398,10.4949,394,10.5433,395,10.8049,400,11.6476,334,9.4765,361,10.8872
888,10,421,11.5729,436,11.0379,386,10.3785,392,10.9855,381,10.4803,381,10.3999
888,11,384,10.178,402,11.2152,367,10.1209,403,10.3384,384,10.699,336,9.1325
888,12,385,11.9547,411,12.1911,374,10.1579,421,11.4634,361,9.8881,359,10.0359
888,13,410,11.4189,390,11.0984,390,10.9907,374,10.2849,337,8.9169,378,10.471
888,14,392,10.2153,402,10.5688,362,9.5405,371,10.2815,351,9.5459,356,9.4407
888,15,410,11.1075,429,11.6533,360,9.7096,381,10.7918,362,9.3325,379,10.1841
888,16,420,11.8043,428,12.5833,376,10.9031,374,10.1704,372,11.0109,318,8.4163
888,17,380,10.3013,369,9.9815,385,10.4547,367,9.9674,367,9.7159,354,10.0596
888,18,414,13.3461,382,11.1885,331,9.5467,356,10.4144,365,10.1103,400,12.1273
888,19,386,11.1752,406,11.0207,373,10.4613,370,9.5164,384,10.546,375,10.711
888,20,382,10.6585,383,10.6454,341,9.3168,386,10.7025,359,10.1218,337,9.2337
888,21,368,10.3241,412,11.1238,380,10.2573,420,11.5316,353,11.0811,369,9.9127
888,22,362,10.111,394,11.7122,388,11.0094,388,11.5717,369,10.7168,366,9.5652
888,23,383,11.3971,398,11.5376,358,9.8512,389,11.4431,382,10.0317,333,9.1701
888,24,392,10.1582,411,11.3944,389,10.6638,369,10.8665,377,10.2117,364,9.8338
888,25,407,10.0588,399,10.8209,378,10.5344,403,10.8677,384,10.5248,333,9.434
