seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
1999,1,500,0,2627,0,701,0.9957,True,0,0,662,1.0,True,0,0,691,1.0,True,0,0,573,1.0,True,0,0
1999,2,700,0,716,0,208,0.9856,True,0,0,163,0.9939,True,0,0,176,0.9886,True,0,0,169,0.9941,True,0,0
1999,3,900,1,111,1,28,1.0,True,1,1,25,1.0,True,1,1,26,1.0,True,1,1,32,1.0,True,1,0
1999,4,1100,0,42,0,15,1.0,True,1,0,12,1.0,True,1,0,5,1.0,True,1,0,10,1.0,True,1,0
1999,5,1300,4,28,0,9,1.0,True,0,4,9,0.8889,True,1,4,5,0.6,True,1,0,5,1.0,True,0,1
1999,6,1500,4,40,1,9,0.8889,True,1,4,9,0.8889,True,0,4,14,0.7143,True,0,1,8,0.625,True,1,1
1999,7,1700,4,32,1,6,1.0,True,0,4,6,1.0,True,0,4,9,1.0,True,0,1,11,1.0,True,0,1
1999,8,1900,4,25,0,5,1.0,True,1,4,6,1.0,True,0,4,9,1.0,True,0,0,5,1.0,True,1,1
1999,9,2100,4,20,0,4,0.5,False,0,4,4,0.75,False,0,4,4,1.0,False,0,0,8,1.0,True,0,1
1999,10,2300,4,31,1,11,0.9091,True,1,4,9,1.0,True,0,4,4,1.0,False,0,1,7,0.8571,True,1,1
1999,11,2500,4,36,1,7,1.0,True,0,4,9,1.0,True,0,4,7,0.7143,True,0,4,13,1.0,True,1,1
1999,12,2700,3,21,4,5,1.0,True,1,4,4,1.0,False,0,4,6,1.0,True,0,4,6,1.0,True,0,1
1999,13,2900,1,33,4,11,0.7273,True,0,4,6,1.0,True,0,4,8,0.75,True,0,4,8,1.0,True,0,1
1999,14,3100,1,43,4,16,0.8125,True,0,4,10,0.9,True,0,4,9,1.0,True,0,4,8,1.0,True,0,1
1999,15,3300,1,27,4,10,1.0,True,0,4,4,1.0,False,0,4,7,1.0,True,0,4,6,1.0,True,0,1
1999,16,3500,0,16,4,5,1.0,True,0,4,3,1.0,False,0,4,1,1.0,False,0,4,7,1.0,True,0,1
1999,17,3700,3,20,4,3,1.0,False,0,4,8,0.875,True,0,4,5,1.0,True,0,4,4,0.75,False,0,1
1999,18,3900,3,29,4,8,0.875,True,0,4,4,1.0,False,0,4,7,0.7143,True,0,4,10,0.8,True,0,1
1999,19,4100,3,39,4,11,0.9091,True,0,4,3,0.6667,False,0,4,12,1.0,True,0,4,13,0.8462,True,0,1
1999,20,4300,1,38,4,10,1.0,True,0,4,11,0.9091,True,0,4,5,1.0,True,0,4,12,1.0,True,0,1
1999,21,4500,4,36,4,13,0.8462,True,0,4,11,0.9091,True,0,4,5,0.8,True,0,4,7,1.0,True,0,0
1999,22,4700,4,26,4,6,1.0,True,0,4,7,1.0,True,0,4,8,1.0,True,0,4,5,1.0,True,0,0
1999,23,4900,4,29,4,5,1.0,True,0,4,7,1.0,True,0,4,9,1.0,True,0,4,8,1.0,True,0,0
1999,24,5100,4,25,4,8,0.75,True,0,4,5,1.0,True,0,4,5,0.8,True,0,4,7,0.8571,True,0,0
1999,25,5300,4,29,4,6,0.8333,True,0,4,9,0.8889,True,0,4,6,0.3333,True,0,4,8,0.75,True,0,0
