seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
444,1,449,11.8255,386,11.6906,381,10.3683,388,10.7551,375,10.5189,391,11.1641
444,2,405,11.2526,392,10.1369,388,10.7415,409,11.469,364,9.2358,363,9.7542
444,3,408,10.7491,412,12.3233,368,9.9416,414,11.3162,368,10.0689,382,11.0587
444,4,396,10.3377,413,11.2132,342,9.374,389,10.4617,375,10.186,382,10.7393
444,5,384,11.2033,406,11.5689,390,11.1106,337,9.2982,392,11.5324,364,10.4812
444,6,378,10.1473,367,10.0683,401,11.0706,437,12.2097,344,8.8296,353,9.3447
444,7,379,9.8894,437,12.3606,379,10.6601,397,10.819,384,10.4896,412,11.609
444,8,399,11.4662,390,10.7776,413,11.1496,381,10.4833,380,11.2593,362,9.9762
444,9,392,10.724,397,11.6574,382,11.2455,441,11.7765,379,10.8449,401,11.5015
444,10,406,11.4265,385,10.6574,381,9.932,415,11.4373,359,9.8758,340,9.9652
444,11,382,9.8948,385,10.3461,402,10.4441,388,10.9925,383,10.1366,396,10.5061
444,12,378,11.1332,424,12.4813,414,11.7625,383,10.0279,357,9.3916,348,9.2038
444,13,361,10.1403,417,11.0136,382,10.4651,397,11.0382,385,11.0064,373,10.9281
444,14,432,12.255,427,11.8995,374,10.6307,395,10.7545,366,10.664,362,10.2191
444,15,379,10.3274,409,12.4464,354,9.3622,384,10.6268,383,10.926,363,9.5257
444,16,433,12.0691,385,10.5107,368,10.0434,402,11.0002,367,9.7239,363,9.3793
444,17,399,12.8489,379,10.3825,394,11.7989,367,10.4289,394,9.9792,353,10.5193
444,18,407,12.3019,408,11.188,388,11.1938,410,11.4702,358,11.0961,363,9.5156
444,19,403,10.495,410,11.7854,369,9.884,377,9.8147,378,9.7633,379,10.3775
444,20,404,11.1462,377,11.6185,360,10.1296,371,11.27,349,10.7226,393,10.514
444,21,382,10.3669,418,11.285,408,11.6658,386,10.7012,381,9.9047,358,9.2285
444,22,390,10.8003,418,11.2061,368,9.6592,378,10.3343,395,10.4302,356,9.6168
444,23,422,11.3789,400,10.6628,394,10.8263,389,11.1351,380,10.8091,326,9.1892
444,24,393,10.7815,405,11.022,369,10.9306,377,11.6571,369,11.1044,359,10.8652
444,25,388,9.977,373,9.9413,356,10.1784,381,10.5657,326,8.9788,357,9.7949
