seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
10000,1,500,0,2651,0,719,1.0,True,0,0,640,0.9984,True,0,0,668,0.9985,True,0,0,624,0.9968,True,0,0
10000,2,700,0,596,0,162,0.9877,True,0,4,145,1.0,True,1,0,161,0.9814,True,0,3,128,1.0,True,1,1
10000,3,900,4,93,4,17,1.0,True,1,4,23,1.0,True,0,3,33,1.0,True,1,4,20,1.0,True,1,1
10000,4,1100,4,51,4,4,1.0,False,0,4,16,1.0,True,0,3,16,1.0,True,0,4,15,1.0,True,0,1
10000,5,1300,4,14,4,0,0.0,False,0,4,6,1.0,True,0,3,4,1.0,False,0,4,4,1.0,False,0,1
10000,6,1500,4,37,4,9,0.8889,True,0,4,9,0.8889,True,0,3,9,1.0,True,0,4,10,0.8,True,0,1
10000,7,1700,3,36,4,8,1.0,True,0,4,12,0.75,True,0,3,5,0.8,True,0,4,11,0.9091,True,0,1
10000,8,1900,3,30,4,8,1.0,True,0,4,9,1.0,True,0,3,2,1.0,False,0,4,11,1.0,True,0,1
10000,9,2100,3,31,4,6,0.8333,True,0,4,10,0.9,True,0,3,5,1.0,True,0,4,10,1.0,True,0,1
10000,10,2300,4,40,4,8,0.875,True,0,4,14,0.7857,True,0,3,8,0.875,True,0,4,10,0.9,True,0,1
10000,11,2500,4,31,4,8,1.0,True,0,4,6,1.0,True,0,3,12,0.8333,True,0,4,5,1.0,True,0,1
10000,12,2700,4,22,4,6,1.0,True,0,4,4,1.0,False,0,3,6,1.0,True,0,4,6,1.0,True,0,1
10000,13,2900,4,40,4,14,0.8571,True,0,4,8,1.0,True,0,3,14,1.0,True,0,4,4,1.0,False,0,1
10000,14,3100,4,34,4,17,0.9412,True,0,4,4,1.0,False,0,3,7,1.0,True,0,4,6,0.8333,True,0,1
10000,15,3300,4,28,4,11,1.0,True,0,4,4,1.0,False,0,3,2,1.0,False,0,4,11,1.0,True,0,1
10000,16,3500,4,34,4,4,1.0,False,0,4,9,1.0,True,0,3,9,1.0,True,0,4,12,1.0,True,0,1
10000,17,3700,4,29,4,7,1.0,True,0,4,5,1.0,True,0,3,7,1.0,True,0,4,10,1.0,True,0,1
10000,18,3900,4,33,4,7,0.8571,True,0,4,10,0.8,True,0,3,7,1.0,True,0,4,9,0.8889,True,0,1
10000,19,4100,4,28,4,8,0.875,True,0,4,7,0.8571,True,0,3,6,1.0,True,0,4,7,0.7143,True,0,1
10000,20,4300,4,37,4,8,0.875,True,0,4,12,1.0,True,0,3,6,0.8333,True,0,4,11,1.0,True,0,1
10000,21,4500,4,40,4,7,0.8571,True,0,4,14,0.9286,True,0,3,10,1.0,True,0,4,9,1.0,True,0,1
10000,22,4700,4,35,4,6,1.0,True,0,4,12,0.75,True,0,1,13,0.8462,True,1,4,4,0.75,False,0,1
10000,23,4900,4,31,4,7,1.0,True,0,4,9,1.0,True,0,1,11,1.0,True,0,4,4,1.0,False,0,1
10000,24,5100,4,40,4,13,1.0,True,0,4,12,1.0,True,0,0,5,1.0,True,1,4,10,1.0,True,0,1
10000,25,5300,4,37,4,7,1.0,True,0,4,16,1.0,True,0,0,5,1.0,True,0,4,9,1.0,True,0,1
