seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
333,1,500,0,2666,0,712,0.9902,True,0,0,647,0.9938,True,0,0,671,0.9985,True,0,0,636,0.9969,True,0,0
333,2,700,4,706,4,177,1.0,True,1,4,172,1.0,True,1,4,173,1.0,True,1,4,184,1.0,True,1,0
333,3,900,4,144,4,36,1.0,True,0,4,36,1.0,True,0,4,39,1.0,True,0,4,33,1.0,True,0,0
333,4,1100,4,40,4,15,1.0,True,0,4,6,1.0,True,0,4,12,1.0,True,0,4,7,1.0,True,0,0
333,5,1300,4,42,4,6,1.0,True,0,4,14,1.0,True,0,4,12,0.8333,True,0,4,10,1.0,True,0,0
333,6,1500,4,28,4,5,1.0,True,0,4,8,1.0,True,0,4,7,1.0,True,0,4,8,1.0,True,0,0
333,7,1700,4,29,4,9,1.0,True,0,4,6,1.0,True,0,4,5,1.0,True,0,4,9,1.0,True,0,0
333,8,1900,4,30,4,8,1.0,True,0,4,4,1.0,False,0,4,10,0.9,True,0,4,8,1.0,True,0,0
333,9,2100,1,24,4,5,0.6,True,0,4,4,0.5,False,0,4,10,1.0,True,0,4,5,0.8,True,0,1
333,10,2300,4,41,4,11,1.0,True,0,4,12,1.0,True,0,4,12,1.0,True,0,4,6,1.0,True,0,0
333,11,2500,4,28,4,7,1.0,True,0,4,9,1.0,True,0,4,5,1.0,True,0,4,7,1.0,True,0,0
333,12,2700,4,24,4,10,1.0,True,0,4,4,1.0,False,0,4,6,0.8333,True,0,4,4,1.0,False,0,0
333,13,2900,4,30,4,11,0.8182,True,0,4,6,0.8333,True,0,4,8,1.0,True,0,4,5,0.8,True,0,0
333,14,3100,4,29,4,9,1.0,True,0,4,6,1.0,True,0,4,8,0.875,True,0,4,6,0.8333,True,0,0
333,15,3300,4,44,4,8,1.0,True,0,4,11,1.0,True,0,4,12,1.0,True,0,4,13,1.0,True,0,0
333,16,3500,4,47,4,14,0.9286,True,0,4,10,1.0,True,0,4,14,0.8571,True,0,4,9,0.8889,True,0,0
333,17,3700,4,40,4,8,0.875,True,0,4,13,0.6923,True,0,4,11,1.0,True,0,4,8,1.0,True,0,0
333,18,3900,4,28,4,8,0.875,True,0,4,11,0.7273,True,0,4,3,0.6667,False,0,4,6,0.8333,True,0,0
333,19,4100,4,33,4,9,0.8889,True,0,4,8,1.0,True,0,4,10,0.8,True,0,4,6,0.6667,True,0,0
333,20,4300,4,39,4,9,0.8889,True,0,4,11,0.9091,True,0,4,7,1.0,True,0,4,12,0.9167,True,0,0
333,21,4500,4,42,4,14,0.6429,True,0,4,6,1.0,True,0,4,14,0.5714,True,0,4,8,0.875,True,0,0
333,22,4700,4,46,4,13,0.8462,True,0,4,5,0.8,True,0,4,15,0.9333,True,0,4,13,0.7692,True,0,0
333,23,4900,4,30,4,7,1.0,True,0,4,8,1.0,True,0,4,6,1.0,True,0,4,9,1.0,True,0,0
333,24,5100,4,25,4,7,1.0,True,0,4,6,1.0,True,0,4,4,1.0,False,0,4,8,1.0,True,0,0
333,25,5300,4,32,4,7,1.0,True,0,4,8,1.0,True,0,4,9,1.0,True,0,4,8,1.0,True,0,0
