seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
4444,1,500,0,2676,0,690,0.9986,True,0,0,658,0.9985,True,0,0,672,0.9985,True,0,0,656,0.9985,True,0,0
4444,2,700,3,730,1,199,1.0,True,1,1,191,1.0,True,1,1,169,1.0,True,1,3,171,1.0,True,1,1
4444,3,900,4,144,4,41,1.0,True,1,4,38,1.0,True,1,4,36,1.0,True,1,4,29,1.0,True,1,0
4444,4,1100,4,43,4,10,1.0,True,0,4,12,1.0,True,0,4,10,1.0,True,0,4,11,1.0,True,0,0
4444,5,1300,4,49,4,12,0.8333,True,0,4,16,0.9375,True,0,4,12,0.9167,True,0,4,9,0.7778,True,0,0
4444,6,1500,0,48,4,15,0.9333,True,0,4,13,1.0,True,0,4,12,1.0,True,0,4,8,0.875,True,0,1
4444,7,1700,4,41,4,17,1.0,True,0,4,11,0.9091,True,0,4,8,1.0,True,0,4,5,1.0,True,0,0
4444,8,1900,4,27,4,6,1.0,True,0,4,6,0.6667,True,0,4,9,0.8889,True,0,4,6,0.8333,True,0,0
4444,9,2100,4,31,4,5,1.0,True,0,4,9,1.0,True,0,4,11,1.0,True,0,4,6,1.0,True,0,0
4444,10,2300,4,29,4,5,0.8,True,0,4,11,1.0,True,0,4,7,0.8571,True,0,4,6,1.0,True,0,0
4444,11,2500,4,33,4,9,0.8889,True,0,4,8,0.875,True,0,4,9,0.7778,True,0,4,7,1.0,True,0,0
4444,12,2700,4,28,4,8,0.875,True,0,4,9,1.0,True,0,4,7,1.0,True,0,4,4,0.5,False,0,0
4444,13,2900,4,19,4,6,0.6667,True,0,4,6,1.0,True,0,4,5,0.8,True,0,4,2,1.0,False,0,0
4444,14,3100,1,29,4,11,0.9091,True,0,4,6,1.0,True,0,4,7,1.0,True,0,4,5,1.0,True,0,1
4444,15,3300,3,28,4,7,1.0,True,0,4,6,1.0,True,0,4,9,1.0,True,0,4,6,1.0,True,0,1
4444,16,3500,1,24,4,6,1.0,True,0,4,9,0.8889,True,0,4,5,1.0,True,0,4,4,0.75,False,0,1
4444,17,3700,1,20,4,6,1.0,True,0,4,5,1.0,True,0,4,4,1.0,False,0,4,5,1.0,True,0,1
4444,18,3900,1,13,4,4,1.0,False,0,4,4,0.75,False,0,4,3,1.0,False,0,4,2,0.5,False,0,1
4444,19,4100,3,26,4,4,1.0,False,0,4,6,0.8333,True,0,4,4,1.0,False,0,4,12,0.9167,True,0,1
4444,20,4300,3,24,4,3,1.0,False,0,4,4,1.0,False,0,4,8,1.0,True,0,4,9,1.0,True,0,1
4444,21,4500,1,20,4,1,1.0,False,0,4,4,1.0,False,0,4,9,0.7778,True,0,4,6,1.0,True,0,1
4444,22,4700,4,37,4,5,0.8,True,0,4,9,0.8889,True,0,4,16,1.0,True,0,4,7,1.0,True,0,0
4444,23,4900,4,29,4,9,1.0,True,0,4,7,1.0,True,0,4,9,1.0,True,0,4,4,1.0,False,0,0
4444,24,5100,4,17,4,4,1.0,False,0,4,5,1.0,True,0,4,6,1.0,True,0,4,2,1.0,False,0,0
4444,25,5300,4,27,4,8,1.0,True,0,4,6,1.0,True,0,4,7,1.0,True,0,4,6,1.0,True,0,0
