seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
7777,1,409,11.4926,419,11.3535,389,10.916,423,11.8937,373,11.5118,380,11.3493
7777,2,397,10.8615,372,10.3966,367,10.4943,385,10.5417,376,10.2651,335,9.2502
7777,3,417,12.0938,396,10.8873,386,9.8986,385,10.761,366,10.5207,394,10.9091
7777,4,367,9.9556,420,11.3353,371,9.9179,366,9.6466,365,10.6978,387,10.5126
7777,5,397,10.5122,384,10.364,447,12.2133,366,10.1507,353,9.4707,367,10.1647
7777,6,412,11.4897,431,12.9162,384,10.279,382,10.7467,390,10.8703,369,10.4303
7777,7,392,10.7009,355,9.6335,386,10.7468,406,11.5185,401,10.8238,364,11.4406
7777,8,383,11.0878,421,12.0395,351,9.5907,373,10.1728,373,10.4144,355,10.2444
7777,9,389,11.3124,424,11.7453,362,10.2561,375,10.7345,346,9.253,368,11.11
7777,10,411,11.7054,431,12.6438,317,9.0227,369,10.5336,365,11.0059,354,10.1139
7777,11,436,12.3546,381,10.5588,356,9.7042,399,10.3505,357,9.9428,372,10.6021
7777,12,391,10.2138,410,11.1599,375,10.3407,349,9.76,368,9.4202,346,9.7716
7777,13,383,10.4372,403,10.6757,415,11.4061,412,11.3697,386,11.3232,349,9.2824
7777,14,361,10.3726,405,11.2906,370,11.2325,391,10.5703,313,9.1576,381,11.0253
7777,15,393,10.8596,423,11.1402,397,11.0155,402,11.0029,374,9.7913,362,10.3066
7777,16,408,11.4045,428,12.0032,362,9.7306,366,10.428,356,9.0366,346,9.8
7777,17,420,12.5451,384,9.7746,368,11.1208,403,10.5875,340,9.4587,362,9.9528
7777,18,376,9.633,436,11.4421,364,9.6112,405,10.4624,372,10.1154,360,9.6559
7777,19,373,9.6008,428,11.1241,394,11.0194,363,9.9521,379,10.385,346,9.2499
7777,20,401,11.0635,362,10.3687,398,11.6255,377,9.8702,361,11.2261,363,9.7503
7777,21,438,12.3958,415,11.1292,357,9.5982,357,9.5167,404,11.3932,353,9.1075
7777,22,407,10.966,391,10.7538,362,10.7432,387,10.8807,361,9.7876,375,10.6899
7777,23,412,11.1137,363,9.6932,362,9.9838,377,10.8136,349,9.8638,370,10.6722
7777,24,405,11.6834,368,10.6618,351,8.7371,369,10.0713,353,9.7895,379,10.1115
7777,25,403,10.715,389,11.1261,384,10.0946,390,10.3922,337,9.3257,344,9.4113
