seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
2222,1,500,0,2652,0,682,1.0,True,0,0,662,0.9955,True,0,0,690,0.9957,True,0,0,618,0.9984,True,0,0
2222,2,700,0,616,0,182,0.9945,True,0,0,146,0.9932,True,0,3,146,1.0,True,1,1,142,0.993,True,1,1
2222,3,900,1,95,4,31,1.0,True,1,3,19,0.9474,True,1,4,21,0.9524,True,1,3,24,1.0,True,1,1
2222,4,1100,1,38,4,14,0.9286,True,0,3,9,0.8889,True,0,4,9,1.0,True,0,3,6,1.0,True,0,1
2222,5,1300,4,38,4,16,0.8125,True,0,3,6,0.8333,True,0,4,9,1.0,True,0,4,7,1.0,True,1,1
2222,6,1500,4,41,4,12,1.0,True,0,4,11,0.7273,True,1,4,12,1.0,True,0,4,6,1.0,True,0,0
2222,7,1700,4,39,4,12,0.9167,True,0,4,4,0.75,False,0,1,13,0.8462,True,1,4,10,0.7,True,0,1
2222,8,1900,4,39,4,11,1.0,True,0,4,6,1.0,True,0,1,12,1.0,True,0,4,10,1.0,True,0,1
2222,9,2100,4,37,4,6,1.0,True,0,4,8,0.875,True,0,3,9,0.8889,True,1,4,14,0.9286,True,0,1
2222,10,2300,4,36,4,11,0.8182,True,0,4,8,0.875,True,0,3,8,1.0,True,0,4,9,0.8889,True,0,1
2222,11,2500,4,28,4,8,0.75,True,0,4,8,0.875,True,0,3,6,0.5,True,0,4,6,1.0,True,0,1
2222,12,2700,3,35,4,7,1.0,True,0,4,12,1.0,True,0,4,10,1.0,True,1,4,6,1.0,True,0,1
2222,13,2900,4,17,4,3,1.0,False,0,4,8,1.0,True,0,4,3,1.0,False,0,4,3,1.0,False,0,0
2222,14,3100,4,21,4,3,0.6667,False,0,4,5,0.8,True,0,4,6,0.5,True,0,4,7,0.8571,True,0,0
2222,15,3300,1,35,4,16,1.0,True,0,4,9,0.8889,True,0,4,6,1.0,True,0,4,4,0.75,False,0,1
2222,16,3500,2,24,4,8,0.875,True,0,4,5,0.8,True,0,4,5,1.0,True,0,4,6,1.0,True,0,1
2222,17,3700,3,19,4,5,1.0,True,0,4,6,0.8333,True,0,4,2,1.0,False,0,4,6,0.8333,True,0,1
2222,18,3900,1,35,4,8,1.0,True,0,4,14,0.8571,True,0,4,7,1.0,True,0,4,6,1.0,True,0,1
2222,19,4100,1,28,4,13,1.0,True,0,4,5,1.0,True,0,4,4,1.0,False,0,4,6,1.0,True,0,1
2222,20,4300,1,32,4,9,0.8889,True,0,4,6,0.8333,True,0,4,10,1.0,True,0,4,7,1.0,True,0,1
2222,21,4500,1,46,4,14,1.0,True,0,4,16,1.0,True,0,4,9,1.0,True,0,4,7,0.8571,True,0,1
2222,22,4700,4,27,4,9,1.0,True,0,4,10,1.0,True,0,4,3,1.0,False,0,4,5,1.0,True,0,0
2222,23,4900,4,27,4,9,0.8889,True,0,4,8,1.0,True,0,4,4,1.0,False,0,4,6,0.8333,True,0,0
2222,24,5100,4,26,4,7,1.0,True,0,4,8,1.0,True,0,4,6,1.0,True,0,4,5,1.0,True,0,0
2222,25,5300,4,36,4,10,1.0,True,0,4,7,1.0,True,0,4,13,1.0,True,0,4,6,1.0,True,0,0
