seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
2222,1,424,11.7771,399,11.1048,370,10.3463,368,10.2795,372,11.3561,357,10.0121
2222,2,388,11.2233,444,13.1638,401,10.7858,394,12.076,388,10.6746,356,9.5278
2222,3,423,11.4295,377,10.9465,369,9.6117,436,12.3245,381,9.999,374,10.2173
2222,4,374,12.0579,393,10.4583,408,11.7262,390,10.938,394,11.8318,356,9.7551
2222,5,396,11.4629,401,12.0517,376,9.9786,360,9.5032,374,11.0956,386,10.4763
2222,6,419,12.2762,383,10.1104,324,8.7006,422,11.7932,407,10.6466,363,10.0801
2222,7,411,11.707,401,11.3702,358,9.6118,394,10.8264,372,10.7059,378,11.1058
2222,8,414,11.329,405,11.2997,352,9.9229,395,10.4546,389,10.6814,361,10.2848
2222,9,422,10.9305,397,10.6383,401,11.2957,367,10.3855,368,10.5197,390,11.5196
2222,10,403,10.9769,372,10.2835,389,11.3657,400,10.7906,345,9.6687,345,9.4989
2222,11,410,12.2226,374,10.8496,364,9.6158,381,10.7279,408,11.7574,347,9.8084
2222,12,437,12.2999,442,12.4014,363,9.9044,386,10.7966,400,11.0879,388,10.0602
2222,13,396,11.4388,438,11.8472,385,10.1224,361,9.3582,373,9.7157,387,10.7036
2222,14,387,10.5703,390,10.5876,373,10.597,401,11.4848,365,10.3243,335,9.6977
2222,15,376,10.5771,392,10.6154,342,9.557,388,10.2241,374,10.5276,416,11.6583
2222,16,402,11.3277,376,9.5858,382,11.4194,384,9.8073,353,9.1978,364,9.8441
2222,17,424,11.7125,412,10.8293,382,10.2507,396,10.6799,341,9.9918,341,9.9745
2222,18,428,11.9892,426,11.104,387,9.8487,375,10.1816,388,10.8731,371,10.2148
2222,19,385,11.3334,397,10.7657,373,10.86,354,10.3646,356,11.1274,338,9.0281
2222,20,429,11.4445,397,10.7618,392,10.7751,363,9.7084,405,11.3428,380,10.36
2222,21,365,10.5336,382,10.6541,377,10.7518,360,10.3866,371,10.053,374,9.8172
2222,22,400,11.3811,395,11.0932,377,10.7786,363,9.3936,359,9.5979,371,10.0838
2222,23,385,10.1187,402,10.2904,371,10.543,368,9.7119,338,9.0854,361,9.6084
2222,24,390,10.2805,400,10.9761,364,10.0659,393,10.7634,366,9.6417,352,9.2105
2222,25,409,11.4867,400,11.2535,378,10.2396,356,9.4638,355,10.4105,338,9.2987
