seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
444,1,500,0,2658,0,703,0.9972,True,0,0,649,0.9969,True,0,0,638,0.9984,True,0,0,668,1.0,True,0,0
444,2,700,4,576,4,168,1.0,True,1,4,142,1.0,True,1,4,137,1.0,True,1,4,129,1.0,True,1,0
444,3,900,4,77,4,21,0.9048,True,0,4,17,1.0,True,0,4,24,0.9583,True,0,4,15,0.9333,True,0,0
444,4,1100,4,44,4,9,1.0,True,0,4,7,1.0,True,0,4,18,0.8889,True,0,4,10,1.0,True,0,0
444,5,1300,4,34,4,7,0.7143,True,0,4,8,0.75,True,0,4,7,1.0,True,0,4,12,1.0,True,0,0
444,6,1500,4,31,4,6,0.8333,True,0,4,10,0.9,True,0,4,6,1.0,True,0,4,9,1.0,True,0,0
444,7,1700,4,29,4,9,1.0,True,0,4,8,1.0,True,0,4,6,1.0,True,0,4,6,1.0,True,0,0
444,8,1900,4,26,4,7,1.0,True,0,4,9,0.8889,True,0,4,4,1.0,False,0,4,6,0.8333,True,0,0
444,9,2100,4,25,4,8,1.0,True,0,4,8,1.0,True,0,4,2,0.5,False,0,4,7,0.8571,True,0,0
444,10,2300,4,21,4,5,1.0,True,0,4,5,1.0,True,0,4,7,1.0,True,0,4,4,1.0,False,0,0
444,11,2500,4,24,4,9,1.0,True,0,4,6,1.0,True,0,4,4,1.0,False,0,4,5,1.0,True,0,0
444,12,2700,4,36,4,13,0.8462,True,0,4,7,1.0,True,0,4,9,1.0,True,0,4,7,1.0,True,0,0
444,13,2900,4,20,4,5,1.0,True,0,4,4,0.75,False,0,4,6,1.0,True,0,4,5,0.8,True,0,0
444,14,3100,4,37,4,6,0.8333,True,0,4,15,0.8667,True,0,4,6,1.0,True,0,4,10,0.8,True,0,0
444,15,3300,4,39,4,11,1.0,True,0,4,15,0.9333,True,0,4,5,1.0,True,0,4,8,0.875,True,0,0
444,16,3500,4,32,4,11,1.0,True,0,4,12,1.0,True,0,4,5,1.0,True,0,4,4,1.0,False,0,0
444,17,3700,1,32,4,12,0.8333,True,0,4,7,0.8571,True,0,4,6,1.0,True,0,4,7,1.0,True,0,1
444,18,3900,1,50,4,15,0.9333,True,0,4,16,0.875,True,0,4,6,1.0,True,0,1,13,0.8462,True,1,1
444,19,4100,1,27,4,11,1.0,True,0,4,8,1.0,True,0,4,2,1.0,False,0,1,6,1.0,True,0,1
444,20,4300,1,37,1,11,0.8182,True,1,4,7,0.4286,True,0,4,4,0.75,False,0,1,15,0.8,True,0,1
444,21,4500,3,42,3,11,0.9091,True,1,4,10,0.9,True,0,4,10,0.9,True,0,1,11,1.0,True,0,1
444,22,4700,4,26,4,10,1.0,True,1,4,5,1.0,True,0,4,6,1.0,True,0,0,5,1.0,True,1,1
444,23,4900,4,31,4,17,0.7647,True,0,4,3,1.0,False,0,4,4,1.0,False,0,3,7,0.8571,True,1,1
444,24,5100,4,46,4,16,0.875,True,0,4,9,0.8889,True,0,4,9,0.7778,True,0,3,12,0.9167,True,0,1
444,25,5300,4,40,4,9,1.0,True,0,4,12,1.0,True,0,4,11,1.0,True,0,3,8,1.0,True,0,1
