seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
1111,1,408,11.1616,433,12.3337,387,10.7578,393,11.3586,392,12.172,393,10.773
1111,2,399,10.6842,382,10.0748,417,12.2109,370,10.6992,363,10.5869,384,11.2919
1111,3,413,11.18,408,11.2232,371,10.068,399,11.0274,379,10.5546,380,10.3325
1111,4,412,11.3047,466,12.089,392,11.6268,369,10.3167,370,10.7476,421,11.1582
1111,5,429,12.069,417,11.476,394,11.5373,391,11.1249,334,9.2778,358,10.113
1111,6,436,11.4717,397,11.0228,420,11.3123,419,11.6007,380,10.8919,363,10.203
1111,7,429,11.1389,419,11.9256,405,11.0604,358,9.8355,381,10.6928,377,11.1952
1111,8,359,9.5153,426,12.9644,370,9.6725,380,10.9943,335,10.0009,381,10.365
1111,9,380,11.1461,404,12.0716,370,10.2095,387,10.2738,353,9.6378,353,10.3477
1111,10,384,10.343,392,11.0226,373,9.7923,337,9.4222,388,10.1573,364,10.9722
1111,11,412,11.0146,400,10.9631,343,9.2573,366,10.1794,400,11.1241,365,9.4612
1111,12,376,10.0527,417,11.4211,389,10.3043,398,10.7331,356,9.2988,387,10.9257
1111,13,385,11.1575,400,11.0689,390,11.1985,387,9.9581,325,9.6638,349,9.9047
1111,14,384,10.9678,380,10.2555,357,10.4558,350,9.6281,393,10.7087,367,10.0085
1111,15,401,11.2978,438,11.7054,353,9.4776,345,9.9883,368,10.8388,332,9.4223
1111,16,396,10.652,366,10.0127,364,9.8087,355,9.1473,368,10.1442,363,9.4658
1111,17,381,11.5442,420,11.7908,393,10.6005,415,11.3781,333,9.6649,415,12.0437
1111,18,369,11.5678,401,10.7156,381,10.809,342,9.0778,361,9.8708,329,8.3107
1111,19,411,10.8217,409,11.6481,371,10.3401,391,10.3664,390,11.0535,370,10.0636
1111,20,404,12.2612,410,13.2516,403,11.8697,413,11.4369,367,9.6104,370,10.7932
1111,21,416,11.7157,400,10.8416,402,10.8398,357,9.4814,370,9.9662,388,10.8536
1111,22,394,10.3588,408,11.4132,339,8.788,409,10.9802,364,9.8596,400,11.8701
1111,23,392,10.5332,405,11.2901,342,9.5202,383,10.3443,355,9.8662,373,10.5189
1111,24,380,11.4093,378,11.0586,367,9.6864,381,10.9046,369,10.1006,370,10.0669
1111,25,345,9.2661,389,10.498,343,9.5351,349,10.0703,371,10.1904,334,9.6092
