window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5914,11,3,0,1.9978,0,18.3,0,0,6.51,1.0,5914.0,520,1.0,322,501,179,1871,0.001097,0.0079,408.6614,0,0.0,0.0,0.0013,0,0,0,0,0.039707,0.015625,64,0.6065,0.0397,0.2926,76,172,74,2034,1370,1417,1.0,0.0,0,0,0,0.003054,0.003054,1.0,1.0,1
2,5000,4001,2,4,0,1.9976,0,17.1,387,3592,5.43,0.8637,4647.3,409,1.0,302,18,38,1902,0.001231,0.0087,384.9057,1,1.0,0.0,0.0013,0,0,0,0,0.040029,0.015625,63,0.6097,0.07,0.2888,79,152,71,1285,1288,730,1.0,0.0,0,0,0,0.010917,0.008296,1.3159,1.0,1
3,5000,3610,5,4,0,1.9976,0,16.8,250,3375,5.05,0.8775,4140.2,235,1.0,239,8,71,1826,0.001301,0.0107,283.455,2,1.9,0.0,0.0018,0,0,0,0,0.051456,0.015625,61,0.6963,0.1137,0.3002,75,103,61,1004,1337,605,1.0,0.0,0,0,0,0.037864,0.02308,1.6406,1.0,1
4,5000,3348,1,5,0,1.9976,0,16.7,75,3285,4.7,0.8792,3831.7,63,1.0,167,1,73,1593,0.001536,0.0161,106.4189,3,2.9,0.0161,0.0028,1,0,0,0,0.048316,0.015625,57,0.6766,0.1542,0.3076,66,61,40,903,1266,550,1.0,0.0,0,0,0,0.070278,0.041959,1.6749,1.0,1
5,5000,3256,0,0,1,1.9976,0,16.5,12,3246,4.75,0.8949,3640.5,10,1.0,146,2,23,1290,0.002047,0.0241,22.9885,4,3.8,0.0241,0.0043,0,0,0,0,0.048246,0.015625,56,0.6761,0.2003,0.3181,58,55,33,835,1310,513,1.0,0.0,0,0,0,0.006579,0.030166,0.2181,1.0,1
6,5000,3140,0,0,3,1.9973,1,16.5,7,3134,4.59,0.898,3497.8,6,1.0,130,0,16,1158,0.002067,0.0351,15.6658,5,4.8,0.0226,0.0051,0,0,0,0,0.06015,0.015625,55,0.7402,0.2504,0.3286,50,49,31,843,1228,478,1.0,0.0,0,0,0,0.0,0.021547,0.0,1.0,1
7,5000,3224,1,5,0,1.9972,1,16.5,0,3219,4.63,0.9401,3429.3,5,1.0,116,1,15,1069,0.00222,0.0276,14.1643,6,5.8,0.0207,0.0054,1,0,0,0,0.063536,0.015625,54,0.7541,0.2891,0.336,44,44,28,805,1248,546,1.0,0.0,0,0,0,0.0,0.01616,0.0,1.0,1
8,5000,3102,1,3,0,1.9923,1,16.3,0,3093,4.61,0.9242,3356.6,9,1.0,113,10,13,1034,0.002189,0.0388,28.2132,7,6.3,0.0269,0.0059,0,0,0,0,0.068657,0.015625,53,0.7724,0.3577,0.3412,42,41,30,786,1244,512,1.0,0.0,0,0,0,0.0,0.012569,0.0,1.0,1
9,5000,3249,1,4,0,1.9846,2,16.4,7,3237,4.67,0.9742,3335.1,12,1.0,106,5,12,1003,0.002263,0.0298,37.8549,8,7.0,0.0268,0.0061,0,0,0,0,0.059524,0.015625,54,0.7375,0.4172,0.3516,39,36,31,804,1343,541,1.0,0.0,0,0,0,0.002976,0.010651,0.2794,1.0,1
10,5000,3112,0,0,1,1.9721,2,18.2,9,3098,4.48,0.9446,3294.5,14,1.0,98,4,12,944,0.002283,0.0273,44.164,9,7.8,0.0136,0.0054,0,0,0,0,0.054545,0.015625,51,0.7135,0.4566,0.3589,36,32,30,761,1255,501,1.0,0.0,0,0,0,0.0,0.008714,0.0,1.0,1
