window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5906,12,6,0,1.9993,0,18.1,0,0,6.53,1.0,5906.0,554,1.0,348,528,180,1936,0.001034,0.0111,417.2336,0,0.0,0.0,0.0012,0,0,0,0,0.045534,0.015625,64,0.6569,0.0455,0.2555,86,172,90,2056,1327,1395,1.0,0.0,0,0,0,0.001168,0.001168,1.0,1.0,1
2,5000,3974,2,5,0,1.9993,0,17.2,417,3539,5.26,0.8618,4627.3,435,1.0,334,21,35,1995,0.001137,0.0098,394.0217,1,1.0,0.0098,0.0013,1,0,0,0,0.037657,0.015625,64,0.5851,0.0832,0.2569,84,160,90,1260,1250,746,1.0,0.0,0,0,0,0.005579,0.004108,1.3579,1.0,1
3,5000,3488,2,3,0,1.9993,0,16.8,239,3265,5.0,0.8634,4071.2,223,1.0,268,4,70,1940,0.001174,0.0122,240.3017,2,1.9,0.0052,0.0017,0,0,0,0,0.042609,0.015625,64,0.6333,0.1258,0.2654,79,116,73,918,1304,632,1.0,0.0,0,0,0,0.035652,0.01988,1.7933,1.0,1
4,5000,3261,0,0,1,1.9993,0,16.6,73,3199,4.71,0.8731,3753.5,62,1.0,239,10,39,1697,0.001371,0.0153,95.5316,3,2.9,0.0125,0.0027,0,0,0,0,0.054092,0.015625,63,0.7111,0.1799,0.2809,77,95,67,919,1231,505,1.0,0.0,0,0,0,0.005548,0.014147,0.3921,1.0,1
5,5000,3280,2,3,0,1.9994,0,16.7,18,3258,4.68,0.9124,3596.0,22,1.0,213,2,28,1590,0.001462,0.0256,40.2194,4,3.8,0.0119,0.003,0,0,0,0,0.047782,0.015625,61,0.673,0.2174,0.2933,71,79,63,838,1300,526,1.0,0.0,0,0,0,0.0,0.009432,0.0,1.0,1
6,5000,3111,1,4,0,1.9991,1,16.7,16,3088,4.45,0.8998,3457.4,23,1.0,185,4,32,1473,0.00151,0.0174,44.7154,5,4.7,0.0135,0.0034,0,0,0,0,0.046332,0.015625,62,0.6628,0.2638,0.2998,66,64,55,833,1237,520,1.0,0.0,0,0,0,0.001931,0.007288,0.2649,1.0,1
7,5000,3185,1,5,0,1.9907,2,17.9,6,3169,4.62,0.9397,3389.3,16,1.0,169,6,22,1389,0.001559,0.021,32.2581,6,5.6,0.0115,0.0036,1,0,0,0,0.049618,0.015625,60,0.6851,0.3096,0.3098,65,52,52,870,1273,486,1.0,0.0,0,0,0,0.001908,0.005943,0.3211,1.0,1
8,5000,3217,0,0,3,1.9973,2,24.2,3,3209,4.56,0.96,3351.0,8,1.0,155,0,14,1308,0.001556,0.024,18.2648,7,6.6,0.0131,0.0039,0,0,0,0,0.054466,0.015625,59,0.7131,0.351,0.3127,59,48,48,842,1278,533,1.0,0.0,0,0,0,0.0,0.004623,0.0,1.0,1
9,5000,3160,1,4,3,1.9945,1,17.4,8,3147,4.59,0.9539,3312.8,13,1.0,142,3,16,1225,0.001653,0.0224,30.6604,8,7.4,0.0157,0.0042,0,0,0,0,0.067114,0.015625,59,0.7672,0.3912,0.3183,54,42,46,786,1253,527,1.0,0.0,0,0,0,0.0,0.003698,0.0,1.0,1
10,5000,3144,1,5,3,1.9976,1,16.6,10,3134,4.5,0.9579,3282.1,10,1.0,130,1,13,1192,0.00169,0.0286,24.6914,9,8.4,0.0151,0.0049,1,0,0,0,0.040476,0.015625,58,0.614,0.4222,0.321,48,39,43,777,1202,546,1.0,0.0,0,0,0,0.002381,0.003459,0.6884,1.0,1
