window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5973,15,6,0,1.9989,0,18.2,0,0,6.58,1.0,5973.0,605,1.0,379,577,198,2112,0.000953,0.0084,412.5683,0,0.0,0.0079,0.0012,1,0,0,0,0.0369,0.015625,64,0.5766,0.0369,0.2693,103,180,96,2002,1368,1452,1.0,0.0,0,0,0,0.001054,0.001054,1.0,1.0,1
2,5000,4051,4,5,0,1.9989,0,17.1,496,3561,5.56,0.8661,4711.0,490,1.0,360,16,35,2191,0.001083,0.0095,371.8631,1,1.0,0.0074,0.0013,3,0,0,0,0.033688,0.015625,64,0.5362,0.0694,0.2497,103,163,94,1344,1245,770,1.0,0.0,0,0,0,0.010638,0.007444,1.4292,1.0,1
3,5000,3635,3,5,0,1.999,0,16.9,285,3360,5.17,0.8736,4182.5,275,1.0,296,5,69,2108,0.001098,0.0127,253.469,2,1.9,0.0095,0.0018,2,0,0,0,0.04712,0.015625,64,0.6684,0.1119,0.262,97,116,83,1052,1287,649,1.0,0.0,0,0,0,0.028422,0.017933,1.5849,1.0,1
4,5000,3309,3,5,0,1.999,0,16.8,116,3213,4.79,0.8699,3848.7,96,1.0,196,5,105,1836,0.001329,0.0141,132.128,3,2.9,0.0107,0.0026,2,0,0,0,0.044496,0.015625,64,0.6488,0.1517,0.2577,79,63,54,887,1282,536,1.0,0.0,0,0,0,0.0726,0.039799,1.8241,1.0,1
5,5000,3305,0,0,1,1.999,0,16.6,26,3280,4.76,0.9033,3671.1,25,1.0,136,0,60,1429,0.001746,0.0248,49.3097,4,3.8,0.0159,0.0043,0,0,0,0,0.065487,0.015625,61,0.7614,0.2172,0.2649,62,34,40,874,1317,529,1.0,0.0,0,0,0,0.061947,0.047182,1.3129,1.0,1
6,5000,3292,0,0,3,1.9994,1,16.6,0,3287,4.72,0.924,3562.8,5,1.0,108,0,28,1161,0.002176,0.0412,12.3153,5,4.8,0.0192,0.0058,0,0,0,0,0.064073,0.015625,53,0.7561,0.2813,0.2807,50,24,34,902,1279,520,1.0,0.0,0,0,0,0.043478,0.046124,0.9426,1.0,1
7,5000,3134,2,5,0,1.9955,1,16.6,4,3125,4.55,0.9069,3455.6,9,1.0,87,2,23,1018,0.002551,0.026,24.8619,6,5.6,0.0179,0.0055,1,0,0,0,0.057143,0.015625,50,0.7266,0.3384,0.2968,42,16,29,806,1226,529,1.0,0.0,0,0,0,0.036364,0.043684,0.8324,1.0,1
8,5000,3136,0,0,1,1.9963,1,16.5,9,3122,4.54,0.9266,3384.6,14,1.0,78,5,14,924,0.00277,0.0298,44.164,7,6.3,0.0218,0.0063,0,0,0,0,0.0625,0.015625,50,0.75,0.4009,0.3123,38,16,24,789,1240,505,1.0,0.0,0,0,0,0.02381,0.039267,0.6063,1.0,1
9,5000,3228,0,0,3,1.9945,1,16.5,11,3212,4.58,0.9626,3353.3,16,1.0,67,2,13,857,0.002886,0.0411,47.619,8,7.2,0.0267,0.0078,0,0,0,0,0.079114,0.015625,49,0.8025,0.48,0.3297,34,13,20,791,1312,537,1.0,0.0,0,0,0,0.03481,0.038376,0.9071,1.0,1
10,5000,3159,0,0,0,1.9913,1,16.5,4,3150,4.54,0.9521,3317.9,9,1.0,65,5,7,761,0.002977,0.0379,35.5731,9,7.9,0.0236,0.0082,0,0,0,0,0.079545,0.015625,42,0.8036,0.5596,0.3479,34,11,20,831,1216,542,1.0,0.0,0,0,0,0.003788,0.032087,0.118,1.0,1
11,5000,3156,1,3,3,1.9574,1,16.5,5,3146,4.56,0.959,3291.0,10,1.0,65,4,4,753,0.003032,0.0469,40.8163,10,8.4,0.0252,0.0084,0,0,0,0,0.070312,0.015625,41,0.7778,0.6299,0.3597,33,10,22,780,1287,517,1.0,0.0,0,0,0,0.0,0.026739,0.0,1.0,1
12,5000,3231,0,0,3,1.9607,1,16.6,5,3226,4.59,0.9845,3281.7,5,1.0,61,0,4,732,0.002828,0.0435,20.7469,11,9.4,0.029,0.0096,0,0,0,0,0.079051,0.015625,39,0.8023,0.6813,0.3746,33,6,22,806,1282,548,1.0,0.0,0,0,0,0.003953,0.023234,0.1701,1.0,1
13,5000,3212,1,5,3,1.9727,1,16.6,11,3201,4.62,0.9817,3271.8,11,1.0,59,2,4,740,0.00309,0.0531,41.4938,12,10.5,0.0261,0.0088,1,0,0,0,0.077551,0.015625,38,0.7985,0.7588,0.3848,33,6,20,780,1277,553,1.0,0.0,0,0,0,0.004082,0.020498,0.1991,1.0,1
14,5000,3196,3,5,3,1.9695,1,16.6,8,3180,4.56,0.9799,3261.7,16,1.0,61,11,9,776,0.002888,0.0517,62.0155,13,10.1,0.0258,0.0091,1,0,0,0,0.070111,0.015625,40,0.7771,0.8289,0.3918,31,6,24,822,1254,534,1.0,0.0,0,0,0,0.01107,0.019241,0.5754,1.0,1
15,5000,3247,2,5,1,1.9708,2,16.7,5,3237,4.69,0.9961,3259.8,10,1.0,58,3,6,777,0.003081,0.0532,35.8566,14,11.0,0.0298,0.0109,1,0,0,0,0.076046,0.015625,41,0.7945,0.8708,0.3967,30,6,22,839,1304,541,1.0,0.0,0,0,0,0.015209,0.018737,0.8117,1.0,1
