window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5941,11,5,0,1.9995,0,18.3,0,0,6.53,1.0,5941.0,492,1.0,310,472,162,1817,0.001145,0.0095,403.9409,0,0.0,0.0095,0.0014,1,0,0,0,0.037508,0.015625,63,0.5834,0.0375,0.2694,86,144,80,2070,1322,1391,1.0,0.0,0,0,0,0.001907,0.001907,1.0,1.0,1
2,5000,4096,3,5,0,1.9995,0,17.4,394,3682,5.49,0.8708,4721.0,414,1.0,315,48,43,1990,0.001183,0.011,365.8105,1,0.9,0.0084,0.0014,2,0,0,0,0.039041,0.015625,63,0.5998,0.0738,0.2628,98,134,83,1303,1369,697,1.0,0.0,0,0,0,0.010274,0.007485,1.3726,1.0,1
3,5000,3461,2,5,0,1.9995,0,16.9,256,3229,4.99,0.8512,4109.5,232,1.0,266,10,59,1958,0.001236,0.0124,252.7233,2,1.8,0.0091,0.0018,2,0,0,0,0.047028,0.015625,63,0.6677,0.1191,0.2743,89,108,69,977,1274,576,1.0,0.0,0,0,0,0.028394,0.01794,1.5828,1.0,1
4,5000,3336,3,5,0,1.9995,0,16.9,70,3272,4.78,0.8797,3804.5,64,1.0,189,4,81,1818,0.001365,0.0126,92.6471,3,2.8,0.0094,0.0022,1,0,0,0,0.04534,0.015625,62,0.6554,0.1573,0.2836,77,62,50,905,1292,541,1.0,0.0,0,0,0,0.06927,0.038472,1.8005,1.0,1
5,5000,3321,1,5,0,1.9995,0,16.6,12,3302,4.73,0.9121,3644.3,19,1.0,142,1,48,1436,0.001811,0.0211,36.6795,4,3.7,0.0148,0.0036,1,0,0,0,0.054482,0.015625,58,0.7132,0.2118,0.2975,63,37,42,915,1273,504,1.0,0.0,0,0,0,0.043937,0.040293,1.0904,1.0,1
6,5000,3225,0,0,1,1.9996,2,16.7,0,3220,4.61,0.915,3524.5,5,1.0,127,0,15,1223,0.0021,0.0286,12.3153,5,4.7,0.0218,0.005,0,0,0,0,0.052381,0.015625,57,0.7017,0.2404,0.306,57,32,38,852,1257,542,1.0,0.0,0,0,0,0.007143,0.030822,0.2317,1.0,1
7,5000,3275,0,0,0,1.9929,1,16.6,0,3275,4.63,0.9459,3462.1,0,1.0,121,0,6,1165,0.001996,0.0231,0.0,6,5.7,0.0172,0.0048,0,0,0,0,0.04359,0.015625,56,0.6415,0.2839,0.3101,53,31,37,819,1285,546,1.0,0.0,0,0,0,0.0,0.023116,0.0,1.0,1
8,5000,3165,0,0,3,1.9964,1,16.7,1,3164,4.53,0.9319,3396.1,1,1.0,114,1,8,1139,0.002031,0.0364,0.0,7,6.7,0.0184,0.0055,0,0,0,0,0.047619,0.015625,55,0.6719,0.3064,0.3206,51,29,34,758,1273,547,1.0,0.0,0,0,0,0.002801,0.018602,0.1506,1.0,1
9,5000,3159,1,5,3,1.9972,1,16.5,0,3154,4.6,0.9434,3348.7,5,1.0,110,1,5,1115,0.002045,0.0427,13.7741,8,7.6,0.023,0.0068,1,0,0,0,0.072,0.015625,54,0.783,0.3357,0.3334,49,26,35,807,1268,526,1.0,0.0,0,0,0,0.0,0.014881,0.0,1.0,1
10,5000,3229,1,3,0,1.9877,1,16.7,1,3223,4.54,0.9706,3326.9,6,1.0,105,2,7,1086,0.001962,0.0284,16.4474,9,8.5,0.0174,0.0054,0,0,0,0,0.063091,0.015625,52,0.7523,0.391,0.3399,50,22,33,789,1248,567,1.0,0.0,0,0,0,0.003155,0.012749,0.2474,1.0,1
11,5000,3267,0,0,3,1.9718,2,16.5,7,3256,4.72,0.9849,3316.9,11,1.0,97,7,15,1025,0.002029,0.0321,30.3951,10,9.1,0.0204,0.0062,0,0,0,0,0.06414,0.015625,51,0.7564,0.4552,0.3457,48,20,29,781,1307,559,1.0,0.0,0,0,0,0.002915,0.01111,0.2624,1.0,1
12,5000,3183,0,0,3,1.955,1,22.0,5,3178,4.53,0.9656,3296.3,5,1.0,92,0,5,980,0.002012,0.0309,17.9211,11,10.1,0.0159,0.006,0,0,0,0,0.051546,0.015625,50,0.6969,0.4999,0.352,45,19,28,789,1270,520,1.0,0.0,0,0,0,0.0,0.009401,0.0,1.0,1
