window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6009,12,6,0,1.9996,0,24.2,0,0,6.58,1.0,6009.0,584,1.0,365,555,190,2016,0.001009,0.008,403.0366,0,0.0,0.007,0.0012,1,0,0,0,0.034778,0.015625,64,0.5507,0.0348,0.2535,101,176,88,2051,1418,1403,1.0,0.0,0,0,0,0.00107,0.00107,1.0,1.0,1
2,5000,4028,8,5,0,1.9996,0,25.3,451,3554,5.34,0.8602,4696.3,474,1.0,343,21,43,2140,0.001137,0.0092,401.8692,1,1.0,0.007,0.0013,3,0,0,0,0.040523,0.015625,64,0.6144,0.0753,0.2413,104,158,81,1294,1255,748,1.0,0.0,0,0,0,0.011765,0.0082,1.4347,1.0,1
3,5000,3554,0,0,1,1.9997,0,24.7,279,3285,5.04,0.8648,4137.2,269,1.0,284,1,60,2053,0.001138,0.0097,272.3577,2,1.9,0.0077,0.0017,0,0,0,0,0.041396,0.015625,64,0.6225,0.1167,0.2469,96,119,69,970,1296,635,1.0,0.0,0,0,0,0.029221,0.01871,1.5617,1.0,1
4,5000,3315,0,0,0,1.9997,0,20.6,82,3242,4.76,0.8737,3815.9,73,1.0,193,0,91,1837,0.001288,0.0165,110.7692,3,2.9,0.0121,0.0025,0,0,0,0,0.05972,0.015625,63,0.7384,0.1764,0.267,83,64,46,895,1231,556,1.0,0.0,0,0,0,0.085133,0.04528,1.8802,1.0,1
5,5000,3241,3,5,0,1.9997,0,18.2,14,3223,4.69,0.8944,3624.6,18,1.0,175,5,23,1503,0.001642,0.0204,35.0195,4,3.8,0.0115,0.0034,1,0,0,0,0.057407,0.015625,59,0.7278,0.2338,0.2758,77,58,40,831,1261,566,1.0,0.0,0,0,0,0.001852,0.030804,0.0601,1.0,1
6,5000,3271,2,4,0,1.9998,1,21.1,12,3259,4.76,0.9283,3523.6,12,1.0,158,5,22,1396,0.001719,0.0201,23.5546,5,4.7,0.012,0.0037,0,0,0,0,0.044177,0.015625,59,0.6463,0.278,0.2861,74,50,34,823,1329,555,1.0,0.0,0,0,0,0.002008,0.022576,0.0889,1.0,1
7,5000,3275,1,4,0,1.9979,2,16.7,7,3268,4.6,0.9461,3461.4,7,1.0,145,1,14,1325,0.001749,0.0252,15.2505,6,5.7,0.0134,0.0042,0,0,0,0,0.056723,0.015625,58,0.7245,0.3242,0.2986,71,43,31,791,1330,515,1.0,0.0,0,0,0,0.002101,0.017457,0.1203,1.0,1
8,5000,3260,1,5,1,1.9987,2,16.4,11,3244,4.66,0.9541,3416.7,16,1.0,141,8,12,1320,0.001798,0.0286,34.4828,7,6.4,0.0157,0.005,1,0,0,0,0.06544,0.015625,58,0.7612,0.3897,0.3081,67,41,33,839,1282,523,1.0,0.0,0,0,0,0.002045,0.014032,0.1457,1.0,1
9,5000,3221,2,4,0,1.9969,2,16.6,17,3199,4.58,0.9537,3377.5,22,1.0,128,8,21,1242,0.001808,0.0235,54.7264,8,7.0,0.0165,0.0049,0,0,0,0,0.056471,0.015625,57,0.7233,0.4461,0.3158,61,37,30,798,1278,530,1.0,0.0,0,0,0,0.007059,0.012638,0.5586,1.0,1
10,5000,3191,2,5,0,1.9963,2,16.7,6,3175,4.57,0.9544,3343.6,16,1.0,118,2,12,1202,0.001944,0.0332,42.5532,9,7.9,0.0168,0.0059,1,0,0,0,0.063776,0.015625,54,0.755,0.5023,0.3283,54,35,29,744,1249,568,1.0,0.0,0,0,0,0.0,0.01034,0.0,1.0,1
11,5000,3259,1,3,0,1.9974,2,16.6,2,3257,4.66,0.9788,3329.5,2,1.0,109,3,12,1175,0.001902,0.0346,2.9762,10,8.8,0.0173,0.0055,0,0,0,0,0.060519,0.015625,53,0.7418,0.5484,0.3377,50,32,27,797,1303,515,1.0,0.0,0,0,0,0.005764,0.009577,0.6018,1.0,1
12,5000,3192,1,5,1,1.9821,2,16.5,6,3181,4.57,0.9648,3308.4,11,1.0,105,7,11,1160,0.002007,0.0284,27.1003,11,9.6,0.0181,0.0061,1,0,0,0,0.05168,0.015625,53,0.6977,0.6,0.3462,47,29,29,820,1294,509,1.0,0.0,0,0,0,0.007752,0.009296,0.8339,1.0,1
13,5000,3169,2,5,3,1.9187,2,16.4,11,3148,4.57,0.9637,3288.5,21,1.0,104,5,6,1165,0.001925,0.0285,53.4759,12,10.1,0.0196,0.0057,1,0,0,0,0.07513,0.015625,50,0.792,0.6389,0.353,47,28,29,829,1243,504,1.0,0.0,0,0,0,0.002591,0.008338,0.3107,1.0,1
14,5000,3190,0,0,3,1.8606,2,18.9,5,3185,4.58,0.9739,3275.3,5,1.0,102,0,2,1145,0.001884,0.0364,14.3678,13,11.2,0.0215,0.0064,0,0,0,0,0.058824,0.015625,49,0.7344,0.6781,0.3559,47,27,28,780,1273,524,1.0,0.0,0,0,0,0.0,0.007227,0.0,1.0,1
15,5000,3185,0,0,3,1.8926,1,16.7,5,3180,4.54,0.9758,3264.0,5,1.0,92,1,11,1067,0.001939,0.0383,12.0846,14,12.1,0.0236,0.0073,0,0,0,0,0.056047,0.015625,48,0.7212,0.7135,0.3619,40,26,26,779,1297,503,1.0,0.0,0,0,0,0.00295,0.006692,0.4408,1.0,1
